Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
CHOR.IBERICO;6.234;0.8;0.021;0.777;0.0;0.0;0.0;0.0;0.447;0.344;0.0;0.05;0.0;0.004;5.141;0.734;4.411;3.993;0.501;0.009;0.059;0.0;0.011;0.108;0.032;0.166;4.0;enero
CHOR.NORMAL;32.86;3.502;0.344;3.184;0.0;0.002;0.009;0.0;2.816;0.311;0.0;0.0;0.0;0.164;29.682;5.433;25.735;20.341;7.19;0.122;0.07;0.0;0.024;0.151;0.563;0.863;4.0;enero
CHORIZO DE PAVO;1.209;0.167;0.0;0.167;0.0;0.0;0.0;0.0;0.157;0.011;0.0;0.0;0.0;0.0;1.059;0.053;1.01;0.993;0.016;0.02;0.0;0.0;0.0;0.0;0.014;0.009;4.0;enero
CHORIZO DE CERDO;35.493;3.9;0.365;3.556;0.0;0.002;0.009;0.0;2.94;0.62;0.0;0.015;0.0;0.168;31.964;5.845;27.832;22.274;7.51;0.11;0.129;0.0;0.034;0.239;0.589;0.836;4.0;enero
SALCHICHON/SALAMI;23.208;1.955;0.282;1.679;0.0;0.002;0.009;0.0;1.308;0.302;0.0;0.0;0.0;0.137;21.029;2.897;18.732;14.523;5.192;0.098;0.039;0.0;0.024;0.098;0.302;0.495;3.0;enero
SALCHICHON DE PAVO;1.285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.265;0.096;1.18;1.035;0.151;0.0;0.0;0.0;0.0;0.0;0.011;0.008;4.0;enero
SALCHICHON DE CERD;22.206;1.955;0.282;1.679;0.0;0.002;0.009;0.0;1.308;0.302;0.0;0.0;0.0;0.137;20.091;2.824;17.834;13.649;5.067;0.098;0.039;0.0;0.024;0.098;0.296;0.371;4.0;enero
FUET/LONGANIZAS;27.62;1.594;0.133;1.463;0.0;0.0;0.018;0.0;1.256;0.171;0.013;0.0;0.0;0.009;25.845;3.839;23.091;18.727;5.724;0.051;0.032;0.013;0.011;0.066;0.435;0.596;3.0;enero
FUET/LONGANIZ.PAVO;1.939;0.11;0.0;0.11;0.0;0.0;0.008;0.0;0.041;0.062;0.0;0.0;0.0;0.0;1.78;0.182;1.605;1.328;0.292;0.0;0.0;0.0;0.0;0.0;0.076;0.0;4.0;enero
FUET/LONGANIZ.CERD;26.432;1.562;0.133;1.431;0.0;0.0;0.01;0.0;1.247;0.16;0.013;0.0;0.0;0.009;24.679;3.742;21.985;17.738;5.514;0.051;0.032;0.013;0.011;0.066;0.38;0.596;4.0;enero
OTROS PROD.CURADOS;14.972;2.199;0.1;2.139;0.016;0.0;0.0;0.0;1.849;0.232;0.0;0.0;0.0;0.043;12.971;2.327;10.971;9.612;1.612;0.106;0.078;0.033;0.0;0.017;0.181;0.258;3.0;enero
O.PROD.CURAD.CORTE;5.515;1.847;0.1;1.784;0.016;0.0;0.0;0.0;1.577;0.195;0.0;0.0;0.0;0.0;3.65;0.808;2.95;2.79;0.259;0.027;0.078;0.033;0.0;0.0;0.032;0.121;4.0;enero
O.PROD.CURAD.ENVAS;10.293;0.349;0.0;0.349;0.0;0.0;0.0;0.0;0.276;0.029;0.0;0.0;0.0;0.043;9.808;1.597;8.418;7.188;1.399;0.081;0.0;0.0;0.0;0.017;0.157;0.154;4.0;enero
SALCHICHAS;29.368;0.307;0.087;0.229;0.0;0.025;0.0;0.0;0.173;0.019;0.0;0.0;0.0;0.0;28.453;5.232;24.363;19.446;6.138;0.056;0.0;0.0;0.0;0.011;0.45;0.491;3.0;enero
JAMON COCIDO;42.015;3.649;0.364;3.334;0.007;0.01;0.013;0.018;2.742;0.607;0.0;0.022;0.0;0.062;38.548;6.801;34.31;27.898;8.774;0.069;0.123;0.0;0.0;0.02;0.753;0.718;3.0;enero
J.COC.SIN/BAJO SAL;1.963;0.293;0.0;0.293;0.0;0.0;0.0;0.0;0.251;0.041;0.0;0.0;0.0;0.0;1.708;0.15;1.558;0.992;0.556;0.0;0.0;0.0;0.0;0.0;0.017;0.009;4.0;enero
