Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
SAL;;78.772;80.037;76.259;78.26;77.583;80.635;78.585;78.379;82.51;75.02;83.345;82.314;73.603;82.031;83.317;82.659;68.197;81.733;82.919;84.661;76.973;78.669;83.142;80.326;76.489;77.459;74.995;76.412;80.881;80.972;78.815;77.434;77.927;52.23;71.199;78.388;83.192;90.974;83.743;86.44;63.514;82.483;1.0;VALOR
CARAMELOS,CHICLES&GOL;;77.813;82.575;79.638;77.834;81.062;69.616;74.521;86.174;91.425;81.939;72.823;84.165;86.465;79.252;65.944;72.782;64.981;77.084;83.088;88.456;77.145;77.899;79.698;76.438;78.721;79.062;76.363;79.062;80.345;78.255;78.987;77.921;73.643;76.628;82.091;86.184;91.13;85.525;84.652;79.639;69.144;63.476;1.0;VALOR
COMPLEMENTS&DIETETICO;;4.599;5.379;4.949;4.884;5.575;2.805;4.409;4.972;5.674;5.835;3.214;5.649;5.067;6.213;2.435;4.355;3.938;4.388;4.61;5.699;4.79;5.519;4.229;3.213;4.872;5.269;6.402;4.32;3.142;3.698;5.224;4.516;4.702;6.274;4.355;4.973;5.026;5.689;9.318;4.397;5.343;2.199;1.0;VALOR
OTROS PROD.EN PESO;;96.366;98.229;97.687;95.731;96.82;93.938;95.5;98.837;99.326;97.744;94.61;98.412;98.227;97.141;92.918;95.068;92.526;96.867;97.999;98.79;95.793;97.704;96.48;97.002;95.45;95.45;94.631;97.324;96.574;96.976;96.734;95.506;96.128;96.523;98.042;98.838;99.268;97.875;98.57;97.137;93.016;92.646;1.0;VALOR
SNACKS APERITIVOS;;78.313;86.255;82.366;77.774;77.639;68.596;73.502;93.924;93.749;84.387;70.87;90.679;90.415;78.701;60.941;70.082;64.142;75.383;86.383;90.598;78.209;81.111;79.288;83.5;78.755;67.22;71.678;74.039;76.695;78.988;79.905;77.061;76.395;84.192;89.589;93.917;92.593;83.184;86.98;74.895;67.308;59.416;2.0;VALOR
PROTEINAS VEGETALES;;20.965;25.466;25.286;20.721;21.176;14.083;20.989;20.971;21.103;25.649;15.524;26.796;23.973;23.257;14.286;18.851;20.159;20.111;22.56;21.604;26.318;21.002;18.406;20.503;13.75;16.837;20.671;23.836;15.725;16.55;21.51;21.594;24.535;34.327;27.76;20.971;22.525;23.853;28.426;19.799;21.024;13.098;2.0;VALOR
OTROS PROD.EN VOLUMEN;;49.982;54.524;53.165;50.868;50.907;41.939;49.374;53.436;51.792;53.843;45.456;62.046;51.672;53.741;41.766;47.914;45.328;49.829;53.207;52.821;55.748;53.357;49.257;46.561;41.475;42.174;46.762;61.242;43.203;51.821;49.23;50.214;52.309;53.648;58.58;53.434;52.919;54.749;54.032;51.237;48.155;41.56;1.0;VALOR
BEBIDAS VEGETALES;;44.193;49.027;47.922;44.629;44.817;36.205;43.669;48.401;44.815;48.694;38.92;58.411;46.337;47.165;35.72;41.592;41.655;43.933;46.188;45.795;52.093;48.578;40.952;39.919;34.581;35.049;41.924;57.384;35.464;44.447;43.649;44.658;47.79;52.337;54.493;48.399;46.052;47.411;47.832;43.902;44.23;35.457;2.0;VALOR
.T.ALIMENT.ECOLOGICOS;;94.007;95.492;93.86;94.914;93.022;92.335;94.071;94.321;94.055;94.433;93.522;93.492;93.596;94.691;94.757;94.715;92.694;95.134;93.936;94.286;95.478;92.724;94.45;93.48;93.347;95.031;94.132;91.775;92.242;94.323;93.489;94.107;95.468;92.359;95.49;94.326;94.384;94.686;92.924;95.393;91.157;94.732;0.0;VALOR
T.HUEVOS KGS ECO.;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;VALOR
T.HUEVOS UNDS.ECO.;;21.676;24.311;22.502;20.92;21.965;19.827;22.693;16.421;19.55;21.582;21.791;17.787;20.27;21.462;24.546;22.98;22.711;24.864;19.181;18.953;24.89;19.318;24.602;19.128;17.414;21.268;22.983;21.076;21.89;22.847;21.374;20.65;23.133;25.307;23.41;16.422;18.448;21.098;19.093;24.252;22.433;24.048;1.0;VALOR
T.HUEVOS GALLINA ECO;;21.525;23.99;22.287;20.813;21.798;19.875;22.578;16.152;19.236;21.401;21.676;17.596;20.116;21.234;24.483;22.831;22.716;24.642;19.068;18.654;24.712;19.021;24.477;18.825;17.39;21.333;22.984;21.076;21.914;22.777;21.2;20.397;23.096;25.279;23.452;16.154;18.202;20.752;19.045;23.991;22.415;23.945;2.0;VALOR
TOTAL CARNE ECO.;;62.669;70.473;62.826;60.896;60.728;58.226;62.126;66.708;64.946;63.854;61.687;65.069;63.841;64.51;61.05;62.68;53.6;65.312;66.058;66.923;68.201;59.329;62.212;64.271;62.706;61.449;61.849;47.289;67.214;63.037;61.52;61.14;65.893;58.951;67.098;66.711;65.889;69.286;66.32;64.842;52.788;60.108;1.0;VALOR
CARNE FRESCA ECO.;;56.879;65.129;56.959;55.541;55.097;51.558;56.144;61.857;59.388;57.859;56.158;60.05;58.056;57.761;55.852;56.711;46.551;59.378;61.257;61.914;62.77;51.553;57.185;58.338;59.856;56.552;56.092;38.125;62.291;57.37;55.605;55.528;59.91;48.189;62.616;61.861;60.412;64.296;58.843;58.658;45.963;54.945;2.0;VALOR
CARNE CONGELADA ECO.;;5.571;5.14;4.852;4.54;6.225;7.32;5.617;4.575;6.014;4.734;6.471;4.117;4.838;5.759;6.557;6.182;4.776;6.935;4.33;6.292;6.219;6.109;5.421;4.744;3.243;5.167;5.721;8.902;3.387;7.511;5.624;5.126;5.403;3.224;5.556;4.576;5.597;6.213;6.553;4.799;5.472;6.343;2.0;VALOR
CARNE TRANSFORM.ECO.;;24.257;29.216;26.92;22.913;22.446;20.753;24.457;26.57;23.434;24.923;23.729;25.499;24.136;27.105;23.006;24.898;18.841;26.867;25.862;26.525;29.069;25.399;23.144;24.94;20.351;21.523;21.578;15.859;24.51;24.769;24.481;22.491;26.384;21.05;25.521;26.577;24.934;29.499;26.927;29.091;19.548;21.907;2.0;VALOR
TOTAL PESCA ECO.;;32.729;39.719;31.908;32.874;27.233;30.64;33.381;33.129;33.135;32.783;33.497;28.777;31.98;34.407;35.59;34.75;27.297;35.118;37.244;32.797;34.471;32.19;34.871;31.903;34.334;37.991;33.543;14.648;32.226;32.192;32.798;32.231;34.96;22.541;41.147;33.14;35.067;37.754;29.765;38.971;22.788;35.591;1.0;VALOR
PESCADOS ECO. .;;20.261;24.375;18.552;20.61;18.407;19.276;20.84;23.637;20.33;19.452;21.87;15.337;19.369;21.255;24.222;22.33;16.832;22.36;23.777;19.546;19.769;20.03;21.538;21.406;26.359;25.396;20.728;7.195;19.874;19.637;20.061;19.754;24.009;10.271;30.879;23.652;22.127;23.348;17.541;25.139;13.231;24.296;2.0;VALOR
MARISC/MOLS/CRS ECO.;;15.401;17.744;14.344;15.214;14.285;15.221;15.975;14.52;14.659;14.164;17.199;11.143;13.09;17.997;17.612;17.541;12.21;17.323;17.189;15.52;16.102;13.94;20.154;14.95;13.396;18.848;13.696;2.033;15.429;14.921;15.721;14.859;16.125;3.367;19.767;14.527;14.915;20.746;12.701;20.598;14.204;17.29;2.0;VALOR
CONS.PSCD/MOLUS.ECO.;;11.975;15.491;13.089;11.062;8.619;11.594;12.345;11.373;11.084;12.262;11.682;9.961;11.744;12.346;12.502;12.398;10.548;12.202;12.51;13.085;14.488;12.5;11.582;9.58;10.765;16.015;11.857;6.628;12.516;12.739;12.416;11.022;12.024;11.668;11.765;11.379;13.382;12.869;11.44;14.3;7.646;12.558;2.0;VALOR
T.LECHE LIQUIDA ECO.;;5.374;7.426;6.228;5.044;4.797;3.788;5.365;5.41;5.661;5.894;4.831;4.511;6.068;5.761;4.788;5.253;5.349;5.287;5.082;5.87;7.396;4.806;4.637;5.217;3.507;4.745;5.65;4.73;2.556;4.656;5.905;5.662;5.434;7.768;3.77;5.411;6.55;5.804;5.035;6.029;4.629;4.976;1.0;VALOR
LECHES FERMENTDS.ECO.;;12.795;16.436;16.523;12.204;12.623;7.786;12.541;14.561;13.408;14.735;10.561;15.426;14.779;13.198;10.46;11.851;11.563;13.261;13.803;13.059;16.142;11.612;9.769;10.948;7.39;16.036;16.643;13.958;7.649;12.142;12.763;13.894;13.811;13.561;16.345;14.562;14.935;12.346;13.596;12.519;14.775;9.885;1.0;VALOR
QUESO ECO.;;19.523;24.696;24.196;19.599;17.093;13.376;18.935;25.011;21.471;20.911;18.009;24.461;21.106;20.557;17.23;18.872;13.6;20.995;23.478;21.41;21.444;16.805;20.611;21.48;20.358;21.528;16.768;12.991;20.759;17.942;19.567;19.248;21.513;18.176;22.651;25.02;23.123;22.359;21.355;21.785;13.272;16.627;1.0;VALOR
PAN FRESCO/CONG.ECO.;;52.67;58.378;49.966;54.049;50.736;49.797;53.774;50.511;50.6;54.143;51.936;48.168;53.955;55.315;54.688;54.909;50.496;54.058;54.288;52.221;54.562;47.826;55.807;50.169;56.163;57.446;54.799;48.802;57.005;53.875;52.33;51.058;53.409;56.64;52.697;50.516;51.951;57.762;50.239;56.522;52.732;54.854;1.0;VALOR
BOLL/PAST.GALL. ECO.;;28.801;35.111;32.397;27.743;26.447;23.559;27.642;36.42;31.163;31.698;25.495;28.744;33.053;30.172;23.857;27.022;26.154;25.95;31.653;32.923;32.833;27.862;26.626;29.258;23.302;29.079;32.098;21.303;30.125;27.115;28.168;28.779;31.849;33.943;29.581;36.424;31.622;31.721;27.96;29.656;29.916;22.942;1.0;VALOR
ARROZ ECO.;;2.647;3.545;3.444;2.078;2.38;2.292;2.698;2.76;2.364;2.755;2.537;5.557;2.383;2.798;2.466;2.629;2.951;3.425;2.124;1.977;3.887;1.878;1.712;2.385;1.846;2.179;3.901;4.0;2.638;2.86;2.348;2.56;3.657;4.058;5.66;2.761;1.817;2.282;2.54;1.754;3.842;2.751;1.0;VALOR
TOTAL PASTAS ECO.;;11.275;15.527;15.657;10.525;9.485;6.682;10.686;15.803;12.347;13.454;8.823;17.465;13.495;11.096;8.616;9.876;9.917;11.808;12.644;11.365;15.553;12.385;8.796;9.957;5.32;8.205;15.016;9.367;5.74;10.2;11.754;10.712;13.917;15.359;14.426;15.806;11.946;11.049;12.51;11.577;10.882;8.135;1.0;VALOR
LEGUMBRES ECO.;;8.29;11.414;9.56;8.818;6.365;5.428;8.775;6.065;6.924;8.62;7.928;7.07;7.097;8.578;9.53;8.991;8.808;9.816;7.638;6.64;12.541;8.422;6.416;7.035;5.473;7.367;9.911;6.502;11.121;8.363;7.857;7.781;10.242;8.635;8.155;6.067;6.105;8.321;9.041;10.549;7.02;9.38;1.0;VALOR
TOTAL ACEITE ECO.;;9.187;10.378;11.069;9.794;6.959;8.057;9.104;9.499;9.975;9.648;8.863;15.213;8.902;8.285;9.921;9.09;9.113;10.132;7.836;9.404;10.139;6.464;14.746;8.648;5.233;9.025;9.154;5.927;7.032;7.514;9.712;8.996;10.781;11.412;11.039;9.505;10.131;8.856;7.991;7.107;8.565;10.142;1.0;VALOR
TOTAL VINOS ECO.;;5.089;7.679;4.913;5.156;3.263;3.996;5.414;4.382;4.097;4.946;5.306;2.457;3.996;5.727;6.112;5.907;4.67;6.029;4.867;4.771;8.566;5.698;3.609;3.948;3.86;5.707;5.607;3.713;6.853;5.035;4.628;5.522;5.419;2.92;4.931;4.383;4.649;7.375;5.349;6.715;3.602;5.526;1.0;VALOR
TOTAL ZUMO/NECTAR ECO;;3.261;5.281;3.723;2.801;3.066;1.831;3.119;5.629;3.493;4.185;2.219;4.703;4.131;2.966;2.589;2.775;2.875;3.784;3.268;3.159;4.627;3.091;1.907;3.11;2.249;4.038;4.088;1.732;1.298;3.033;3.263;3.479;3.883;4.355;5.354;5.631;3.008;3.073;2.76;3.836;3.614;2.31;1.0;VALOR
PATATAS FRESCAS ECO.;;17.078;19.775;19.937;17.548;14.018;14.428;17.269;19.003;16.026;16.781;17.571;14.407;16.569;18.318;17.415;17.853;13.265;19.421;19.111;17.341;18.807;18.645;20.329;13.94;16.057;19.708;16.423;8.111;17.317;17.912;16.77;16.637;18.743;13.454;25.05;19.01;15.249;22.156;19.958;19.016;12.403;16.753;1.0;VALOR
T.HORTALIZAS FRE.ECO.;;64.454;72.506;63.94;65.813;61.229;57.628;63.842;70.055;66.771;65.753;63.282;64.247;64.828;66.899;64.055;65.405;59.246;66.087;67.893;65.975;70.179;58.78;67.54;62.137;60.315;65.919;67.512;53.483;62.811;66.485;64.097;61.675;68.505;55.559;65.276;70.06;66.42;67.203;65.42;70.369;58.068;63.542;1.0;VALOR
T.FRUTAS FRESCAS ECO.;;62.871;72.329;63.946;63.65;58.269;55.378;61.59;72.315;67.292;65.062;60.923;62.298;65.767;64.928;61.174;62.838;57.362;63.187;66.879;65.879;67.035;58.897;64.97;61.747;64.417;67.448;64.026;41.24;62.193;64.642;60.18;63.96;66.794;55.36;64.94;72.326;67.563;65.023;62.086;67.79;55.548;60.586;1.0;VALOR
FRUTOS SECOS ECO.;;18.567;21.987;21.103;18.056;18.893;14.448;18.928;19.874;17.148;19.737;17.264;20.33;18.66;19.719;17.616;18.691;17.961;20.077;19.59;16.772;21.179;18.238;16.111;17.267;14.935;21.017;25.148;11.954;20.445;18.918;18.383;18.285;19.03;20.755;19.554;19.882;17.903;18.984;16.649;21.147;20.119;17.789;1.0;VALOR
T.FRUTA&HORTA.TR.ECO.;;14.618;18.794;15.85;12.636;14.733;12.397;15.312;11.136;13.233;15.105;14.116;14.559;13.762;15.94;14.563;15.229;15.097;16.284;13.471;13.306;18.305;12.45;9.361;15.102;11.847;17.439;21.439;8.79;7.835;13.278;14.704;16.041;15.995;20.853;18.411;11.138;14.097;15.757;13.708;13.847;13.933;15.289;1.0;VALOR
PLATOS PREPARADOS ECO;;9.27;11.82;12.112;9.686;7.416;6.542;8.95;11.221;10.624;10.942;7.456;12.993;11.456;9.545;6.353;7.969;8.003;9.416;10.903;9.295;11.596;9.827;7.169;8.643;7.455;7.726;11.972;9.026;8.99;7.917;9.565;9.774;9.244;13.863;13.658;11.224;11.009;9.856;9.443;9.105;10.177;5.917;1.0;VALOR
CAFES/INFUSIONES ECO.;;17.765;21.06;21.521;17.291;15.7;14.045;17.924;16.337;18.688;19.458;15.852;17.686;18.349;19.397;16.359;17.922;16.47;18.744;18.775;17.312;20.207;16.249;13.422;16.041;15.711;23.427;22.295;19.636;20.661;18.441;17.652;17.446;16.875;15.983;18.093;16.341;19.902;20.117;18.181;20.524;19.555;15.068;1.0;VALOR
HARINAS Y SEMOLAS ECO;;8.128;11.768;8.217;8.222;7.435;5.331;8.022;11.999;7.295;9.53;6.565;16.807;9.167;7.889;6.494;7.199;8.285;8.14;8.11;8.207;10.138;6.647;5.917;7.396;5.576;9.099;11.619;10.538;7.305;9.076;7.762;8.665;7.59;15.531;9.723;12.005;6.934;8.849;6.053;8.782;8.535;6.805;1.0;VALOR
BEBIDAS VEGETALES ECO;;10.996;11.98;13.126;11.038;10.958;8.721;11.153;11.227;10.363;12.296;9.497;11.793;11.316;12.453;9.209;10.863;12.352;10.811;10.935;9.759;14.888;11.23;7.926;8.85;6.894;10.214;13.003;16.063;9.355;10.431;11.136;11.54;10.94;16.806;11.73;11.229;9.679;11.143;12.68;11.128;14.199;9.003;1.0;VALOR
RESTO PRODUCTOS ECO;;39.646;47.165;41.453;40.609;36.639;32.7;38.845;45.196;41.379;42.786;36.034;44.109;42.819;39.863;35.891;37.892;38.486;39.599;40.752;40.192;47.597;36.656;32.563;37.308;28.698;43.178;45.831;44.76;35.833;35.321;41.078;39.734;41.588;43.33;46.859;45.198;40.422;39.568;40.195;41.723;38.058;34.832;1.0;VALOR
.T.ALIMENT.SIN GLUTEN;;99.81;99.856;99.82;99.848;99.749;99.754;99.794;99.845;99.905;99.791;99.836;99.745;99.84;99.884;99.804;99.844;99.731;99.8;99.875;99.873;99.725;99.907;99.899;99.844;99.78;99.701;99.692;99.843;99.706;99.835;99.87;99.702;99.834;99.803;99.696;99.838;99.9;99.963;99.871;99.891;99.647;99.794;0.0;VALOR
TOTAL CARNE SIN GLUTN;;96.061;98.077;96.682;96.095;96.154;93.481;95.147;99.01;98.87;96.878;95.063;97.687;97.515;96.873;93.318;95.123;91.33;96.566;98.377;98.811;95.084;97.247;96.852;97.33;97.111;92.575;96.028;92.986;93.616;95.966;96.305;96.231;96.212;93.752;97.638;99.001;98.918;98.474;98.237;97.095;91.379;92.863;1.0;VALOR
CARNE TRANSFORM. SG.;;96.061;98.077;96.682;96.095;96.154;93.481;95.147;99.01;98.87;96.878;95.063;97.687;97.515;96.873;93.318;95.123;91.33;96.566;98.377;98.811;95.084;97.247;96.852;97.33;97.111;92.575;96.028;92.986;93.616;95.966;96.305;96.231;96.212;93.752;97.638;99.001;98.918;98.474;98.237;97.095;91.379;92.863;2.0;VALOR
CHORIZOS SG;;64.042;66.098;63.854;66.663;64.896;58.768;61.264;70.138;77.277;65.237;62.658;59.762;68.748;69.42;55.743;62.707;50.334;63.596;70.031;75.647;55.071;63.48;64.65;67.178;65.947;67.716;77.236;57.403;62.008;62.781;64.3;64.977;63.971;48.802;58.496;70.135;76.499;73.634;74.584;68.93;53.486;55.009;3.0;VALOR
SALCHICHN/SALAMI SG;;41.512;42.576;42.107;42.269;42.265;38.854;39.006;47.765;53.108;41.925;41.054;36.283;45.532;45.194;35.876;40.627;31.576;39.518;45.678;52.206;34.037;44.445;58.734;40.048;38.58;35.963;33.0;37.948;37.969;43.085;42.642;40.547;40.082;24.601;37.037;47.766;51.587;49.427;46.234;44.356;37.539;34.804;3.0;VALOR
O.PROD.CURADOS S.G.;;30.47;32.706;28.271;31.735;31.753;27.62;28.913;35.037;38.019;30.734;30.186;29.792;33.243;32.999;26.025;29.579;23.492;31.063;32.654;36.237;32.98;26.027;27.577;35.327;31.412;26.269;34.707;20.109;29.318;31.699;29.602;30.085;32.615;25.409;32.15;35.042;37.807;34.463;33.148;32.343;23.666;25.697;3.0;VALOR
JAMON COCIDO SG;;68.567;73.752;68.08;70.039;67.669;62.926;66.94;72.739;76.064;69.657;67.311;63.626;71.314;70.773;65.958;68.369;61.245;68.04;72.575;74.519;69.509;70.957;68.002;70.221;64.217;63.92;69.607;63.479;67.048;66.309;69.764;67.811;69.4;55.368;67.562;72.735;76.244;73.099;72.408;71.187;63.021;64.541;3.0;VALOR
FIAMBRES SG;;86.438;89.497;87.074;86.504;87.814;82.042;84.524;92.611;93.14;88.819;83.573;91.45;91.097;87.393;79.281;83.423;78.114;86.05;90.724;92.835;83.43;87.411;90.669;90.729;87.697;78.131;83.113;81.112;87.906;87.667;86.599;85.151;86.322;85.921;90.907;92.603;93.474;91.748;91.515;86.098;80.367;77.828;3.0;VALOR
COCIDOS Y OTROS SG;;62.176;69.659;64.315;61.486;63.54;53.483;58.029;75.125;78.302;65.663;58.106;73.256;71.122;64.141;48.579;56.409;45.789;59.818;68.957;78.769;62.277;63.409;62.421;68.405;67.69;50.403;58.111;51.051;63.335;62.365;62.931;60.493;62.318;57.968;69.382;75.122;80.207;73.561;71.539;59.639;46.022;47.267;3.0;VALOR
DERIVADOS LACTEOS SG;;92.437;94.847;92.888;93.052;91.694;89.452;91.223;95.998;96.903;93.343;91.345;93.566;94.755;93.449;89.15;91.37;85.697;93.374;94.708;96.792;93.149;94.168;93.822;93.394;91.844;87.22;89.071;90.394;92.395;91.866;92.581;92.561;92.522;88.925;93.91;95.99;97.178;96.213;95.215;94.119;85.767;88.315;1.0;VALOR
QUESO SG;;33.442;35.458;36.298;34.71;32.278;29.13;33.693;32.859;33.575;34.881;31.828;30.37;34.276;36.174;31.336;33.812;29.992;33.993;35.435;35.179;41.712;30.022;28.046;34.397;31.713;31.252;32.927;28.036;32.789;31.379;33.516;33.095;35.891;32.416;30.224;32.862;36.253;38.577;35.989;35.271;31.74;31.259;2.0;VALOR
HELADOS Y TARTAS SG;;69.617;74.22;68.575;70.665;67.633;66.006;66.719;77.917;82.124;70.464;68.69;73.498;73.732;70.739;64.753;67.814;57.102;69.793;72.899;80.942;70.005;74.368;74.046;71.734;64.623;63.017;60.764;61.529;63.428;70.287;71.144;68.646;69.152;58.153;71.7;77.916;81.67;77.712;74.903;70.907;55.499;62.869;2.0;VALOR
NATA SG;;28.802;34.617;31.812;29.634;26.669;21.95;27.24;35.278;35.083;30.696;26.707;43.552;30.916;30.455;23.309;26.954;20.12;28.588;31.92;36.782;28.285;26.076;29.616;31.512;33.727;29.47;23.134;28.565;34.564;31.633;28.401;26.844;28.151;28.068;30.127;35.286;37.29;34.854;31.544;29.881;18.343;23.1;2.0;VALOR
NATILLAS SG;;29.108;35.079;29.755;30.217;27.53;22.845;25.151;42.72;43.869;31.942;25.835;31.914;37.159;28.319;21.502;24.98;18.379;23.246;35.213;43.497;28.637;29.592;34.599;29.016;26.341;24.778;24.026;30.235;31.239;30.483;30.918;27.825;24.564;22.021;27.166;42.721;44.298;35.723;34.174;25.237;15.446;21.012;2.0;VALOR
FLANES PREPARADOS SG;;43.694;43.354;42.61;45.791;42.215;43.571;42.199;46.914;51.537;43.559;43.961;38.475;46.198;46.046;41.44;43.768;34.911;40.816;48.142;53.409;47.818;48.933;47.825;41.074;40.452;38.373;34.925;33.724;43.261;44.167;45.099;42.291;42.218;29.225;37.342;46.915;52.601;53.221;49.182;45.87;36.809;39.592;2.0;VALOR
CREMA CHOCOLATE SG;;14.89;17.271;16.925;15.473;13.049;11.926;12.102;23.136;26.925;16.707;12.817;16.015;20.083;14.6;10.123;12.408;8.882;11.961;17.211;23.564;12.341;18.43;15.928;14.101;13.038;14.034;13.618;23.033;15.017;17.514;15.721;14.342;11.375;5.616;16.213;23.139;25.583;17.605;17.601;11.777;9.564;9.595;2.0;VALOR
OT.DER.LACTEOS SG;;62.545;65.974;65.246;63.43;63.395;55.931;59.471;73.631;73.528;66.275;58.158;69.274;69.908;63.844;52.524;58.319;52.156;59.631;68.167;73.138;59.252;64.212;67.7;64.416;62.514;58.02;57.688;62.829;63.464;58.927;63.302;65.171;59.884;58.762;66.596;73.629;72.263;71.94;71.622;59.575;56.227;50.845;2.0;VALOR
PAN SG;;30.666;29.811;29.39;29.932;30.883;33.777;32.035;25.035;26.915;27.705;34.071;21.785;25.601;32.198;36.899;34.495;31.141;32.778;30.761;28.19;29.516;28.564;31.28;30.745;32.517;36.31;34.007;23.275;28.283;30.669;29.764;32.447;31.187;27.527;24.402;25.035;26.709;32.146;30.083;31.8;30.514;37.34;1.0;VALOR
BOLL.PAST.GAL.CERE.SG;;21.081;26.494;23.373;21.592;19.83;15.01;18.219;32.179;30.986;23.473;18.321;27.505;26.607;20.588;14.773;17.731;14.357;19.386;22.49;29.985;19.283;23.371;18.427;24.346;17.951;20.335;20.223;25.694;18.523;19.775;21.78;22.718;19.345;15.079;23.446;32.18;31.664;21.664;23.26;18.21;16.062;14.771;1.0;VALOR
CHOC/CACAO/SUC.SG;;46.118;48.087;46.327;48.089;47.303;41.291;41.719;67.191;57.369;47.457;44.649;51.238;52.648;44.287;41.114;42.737;37.276;42.561;51.513;55.908;43.73;45.13;51.596;45.833;46.844;45.607;41.185;51.065;45.866;42.622;49.135;44.422;44.558;39.186;39.683;67.192;54.761;47.84;47.258;45.58;34.06;40.775;1.0;VALOR
TOTAL PASTAS SG;;17.425;24.15;19.164;16.841;17.012;11.063;16.549;24.594;17.954;20.549;13.844;32.506;20.461;17.98;10.743;14.435;12.17;18.253;20.7;20.037;18.446;18.322;18.96;17.263;14.737;16.014;14.887;15.722;16.868;15.158;18.394;17.719;17.036;19.976;30.869;24.596;19.657;21.666;18.99;16.115;14.512;10.065;1.0;VALOR
CERVEZAS SG;;4.258;5.811;5.537;4.273;3.75;2.356;3.928;6.055;5.099;4.913;3.488;4.89;5.557;4.086;3.124;3.613;2.641;4.732;4.901;5.093;4.526;4.61;3.881;5.3;3.172;3.042;4.219;2.509;5.656;3.422;4.062;4.231;5.062;4.38;6.107;6.055;5.46;4.66;5.594;4.781;2.652;2.602;1.0;VALOR
TOTAL ZUMO/NECTAR SG;;33.749;35.701;33.079;34.317;33.669;31.826;30.485;49.833;42.362;34.85;32.544;42.136;35.773;34.869;29.105;32.051;25.841;31.398;36.363;43.671;40.962;45.295;31.377;32.404;29.244;20.954;18.933;35.361;33.395;32.514;35.839;32.457;31.801;23.785;31.741;49.834;40.067;36.143;38.161;32.84;26.864;28.181;1.0;VALOR
NECTARES SG;;22.12;22.282;21.261;23.027;23.824;20.484;19.306;35.557;29.948;22.887;21.296;30.961;24.649;22.444;17.467;20.011;15.376;19.73;25.233;30.199;24.532;25.632;23.621;20.019;21.185;17.763;12.994;30.068;22.341;20.878;24.009;21.555;19.346;15.677;20.09;35.557;27.791;24.71;27.228;20.316;17.525;16.314;2.0;VALOR
ZUMOS ENRIQ.SG;;20.905;21.894;19.487;21.429;23.036;18.992;18.099;34.369;28.609;21.489;20.277;30.225;23.603;20.859;16.335;18.647;14.004;19.048;23.736;28.767;21.135;27.052;22.725;19.347;21.371;15.944;10.924;28.361;21.379;19.435;22.621;20.596;18.292;13.872;19.344;34.37;27.09;22.259;25.316;19.78;15.288;15.445;2.0;VALOR
T.FRUTA&HORTA.TRAN.SG;;48.968;49.99;47.527;51.077;48.486;47.087;48.87;47.246;52.329;47.303;51.017;55.313;46.524;50.27;51.609;50.912;42.769;49.63;51.216;53.551;48.477;45.014;44.959;50.725;46.852;54.828;53.358;55.897;47.644;47.866;49.047;49.475;49.527;35.356;46.604;47.25;54.096;54.62;50.577;51.504;40.153;51.302;1.0;VALOR
PLATOS PREPARADOS SG;;86.063;91.902;89.386;85.801;85.711;78.449;83.908;92.973;93.438;90.382;80.719;92.518;92.26;87.732;75.689;81.923;79.993;84.07;88.667;93.062;89.712;90.611;89.579;90.457;82.374;64.685;78.035;76.731;80.253;82.643;86.048;86.355;90.789;90.782;91.237;92.966;94.398;89.955;91.792;83.679;84.418;74.219;1.0;VALOR
PLAT.PREP.CONSERV.SG;;43.271;50.846;44.893;44.733;42.41;34.066;39.343;58.053;57.039;48.951;36.656;55.55;52.534;45.111;29.692;37.564;31.9;39.97;48.168;56.554;41.943;47.316;49.964;45.246;40.037;32.421;39.013;34.364;35.253;38.582;44.44;43.924;46.699;42.738;51.109;58.055;57.041;51.916;48.923;40.058;37.067;28.151;2.0;VALOR
