Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
MANZANAS;;93.365;45.027;1.195;27.586;82.519;72.925;41.018;0.209;0.394;0.426;0.041;0.347;0.585;9.288;7.765;0.027;0.449;0.095;39.44;3.991;1.202;7.226;4.251;2.0;VALOR
MANZANA GOLDEN;;81.342;34.632;0.803;17.048;67.085;57.896;26.107;0.168;0.16;0.353;0.0;0.161;0.424;6.553;4.889;0.027;0.35;0.076;30.565;1.929;0.584;4.651;2.909;3.0;VALOR
MANZANA PINK LADY;;19.437;7.888;0.249;2.757;10.385;7.333;3.643;0.0;0.031;0.03;0.0;0.0;0.016;0.414;0.861;0.0;0.015;0.0;6.832;0.059;0.069;0.561;0.296;3.0;VALOR
MANZANA ROYAL GALA;;48.445;16.018;0.386;8.511;33.58;30.47;5.779;0.075;0.023;0.24;0.0;0.017;0.046;1.855;2.265;0.0;0.057;0.0;13.766;0.219;0.396;1.495;0.988;3.0;VALOR
MANZANA STARKING;;5.346;2.319;0.0;0.271;2.472;2.12;0.343;0.0;0.0;0.026;0.0;0.0;0.0;0.396;0.273;0.0;0.0;0.0;2.073;0.006;0.0;0.098;0.061;3.0;VALOR
MANZANA FUJI;;50.762;18.421;0.161;7.299;33.774;26.545;10.511;0.0;0.041;0.251;0.026;0.097;0.049;4.04;3.469;0.0;0.012;0.0;15.48;0.605;0.436;1.456;1.176;3.0;VALOR
MANZANA REINETA;;19.69;9.818;0.084;2.814;8.548;7.08;2.401;0.017;0.058;0.067;0.0;0.0;0.028;1.258;0.959;0.0;0.02;0.0;8.79;0.839;0.118;0.925;0.374;3.0;VALOR
PERAS;;83.551;38.92;0.73;19.2;67.541;57.158;30.064;0.083;0.154;0.475;0.015;0.234;0.65;7.692;6.449;0.0;0.268;0.048;34.001;3.095;0.57;5.148;3.558;2.0;VALOR
PERA BLANQUILLA;;33.164;14.693;0.279;4.896;16.027;13.091;3.911;0.029;0.034;0.091;0.0;0.009;0.158;2.569;2.601;0.0;0.149;0.0;12.059;1.039;0.031;0.968;0.681;3.0;VALOR
PERA CONFERENCIA;;73.248;31.905;0.582;14.538;56.277;47.118;21.704;0.053;0.06;0.324;0.015;0.151;0.463;5.836;4.811;0.0;0.202;0.033;27.654;1.051;0.402;3.745;2.589;3.0;VALOR
MELOCOTONES;;73.955;37.623;0.518;14.291;51.583;43.626;17.718;0.071;0.036;0.365;0.0;0.287;0.417;7.397;6.723;0.0;0.304;0.0;32.509;2.593;1.37;3.723;2.072;2.0;VALOR
NECTARINAS;;65.829;29.18;0.493;11.67;48.566;40.391;17.146;0.039;0.052;0.443;0.0;0.025;0.082;4.878;4.653;0.0;0.103;0.0;25.45;0.924;0.343;2.221;1.715;2.0;VALOR
ALBARICOQUES;;56.714;26.9;0.317;7.53;32.48;26.471;9.178;0.045;0.11;0.248;0.0;0.018;0.1;4.98;3.951;0.0;0.135;0.0;23.834;1.845;0.325;2.811;1.537;2.0;VALOR
FRESAS/FRESON;;85.642;35.235;0.414;23.083;70.439;61.706;29.501;0.143;0.187;0.224;0.014;0.023;0.364;6.875;5.866;0.024;0.446;0.0;30.249;2.115;0.645;3.99;2.574;2.0;VALOR
MELON;;80.771;32.622;0.66;17.433;66.813;57.581;27.285;0.162;0.108;0.335;0.0;0.04;0.304;6.642;5.13;0.0;0.097;0.014;28.341;2.326;1.292;4.248;2.575;2.0;VALOR
MELON AMARILLO;;22.468;8.615;0.073;2.437;12.304;9.21;3.648;0.0;0.0;0.022;0.0;0.0;0.078;1.417;1.436;0.0;0.0;0.0;6.819;0.82;0.198;0.745;0.221;3.0;VALOR
MELON GALIA;;16.382;3.957;0.059;1.501;11.86;8.459;4.115;0.0;0.0;0.022;0.0;0.0;0.0;0.511;0.384;0.0;0.0;0.014;3.612;0.187;0.361;0.247;0.258;3.0;VALOR
MELON PIEL DE SAPO;;74.169;27.932;0.591;14.854;60.514;51.995;23.174;0.162;0.103;0.296;0.0;0.012;0.26;5.736;4.265;0.0;0.089;0.0;24.449;1.727;0.774;3.444;2.258;3.0;VALOR
MELON CANTALOUP;;7.616;1.705;0.0;0.72;5.097;2.972;2.483;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.314;0.0;0.0;0.0;1.234;0.075;0.0;0.112;0.093;3.0;VALOR
SANDIA;;77.806;32.863;0.587;15.017;62.511;55.238;21.974;0.04;0.077;0.234;0.0;0.103;0.228;6.074;5.054;0.0;0.201;0.124;28.734;2.102;1.399;4.157;2.032;2.0;VALOR
CIRUELAS;;63.238;28.488;0.406;10.11;41.754;33.794;14.01;0.07;0.129;0.347;0.014;0.01;0.177;4.863;4.636;0.0;0.141;0.109;24.582;3.7;0.573;2.933;1.388;2.0;VALOR
CEREZAS;;63.423;30.467;0.257;8.159;38.463;33.487;8.737;0.064;0.077;0.102;0.0;0.132;0.25;7.29;5.101;0.0;0.134;0.084;26.081;1.382;0.955;3.95;1.4;2.0;VALOR
UVAS;;77.173;29.26;0.374;15.248;62.436;54.001;24.564;0.142;0.133;0.377;0.0;0.158;0.224;4.791;4.968;0.0;0.093;0.026;25.242;3.585;0.42;3.511;2.556;2.0;VALOR
KIWI;;73.838;30.572;0.619;16.906;59.783;49.782;26.28;0.087;0.183;0.42;0.015;0.138;0.342;5.675;5.335;0.0;0.07;0.0;26.411;1.402;0.471;3.359;2.702;2.0;VALOR
AGUACATE;;80.524;28.994;0.82;20.203;68.935;60.52;31.826;0.042;0.372;0.493;0.0;0.064;0.236;6.157;5.084;0.0;0.168;0.0;24.538;1.429;0.986;10.018;2.837;2.0;VALOR
PIÑA;;58.508;17.268;0.333;9.856;45.762;38.194;15.245;0.16;0.039;0.16;0.0;0.014;0.033;3.236;2.574;0.0;0.01;0.002;14.549;0.156;0.073;1.757;1.639;2.0;VALOR
OTRAS FRUTAS FRESCAS;;90.445;43.691;1.062;27.593;79.163;70.19;40.329;0.442;0.298;0.498;0.0;0.116;0.865;8.999;7.454;0.0;0.402;0.032;38.753;5.031;1.205;7.607;4.188;2.0;VALOR
POMELO;;13.818;4.035;0.046;1.523;9.072;6.481;3.459;0.0;0.009;0.116;0.0;0.007;0.045;0.138;0.715;0.0;0.0;0.0;3.49;0.611;0.29;0.642;0.278;3.0;VALOR
CHIRIMOYA;;1.193;0.0;0.0;0.965;0.248;0.248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012;0.058;3.0;VALOR
MANGO;;56.208;16.451;0.391;10.937;43.973;33.399;19.863;0.181;0.101;0.237;0.0;0.014;0.064;3.578;2.136;0.0;0.094;0.03;14.597;0.486;0.27;2.007;1.478;3.0;VALOR
FRAMBUESAS;;13.999;0.715;0.024;2.85;11.875;8.806;4.985;0.0;0.013;0.0;0.0;0.0;0.011;0.068;0.072;0.0;0.0;0.0;0.598;0.0;0.0;0.429;0.363;3.0;VALOR
ARANDANO;;24.358;0.933;0.088;5.612;21.632;16.691;9.677;0.02;0.034;0.0;0.0;0.0;0.011;0.018;0.092;0.0;0.0;0.0;0.768;0.0;0.0;0.329;0.822;3.0;VALOR
CAQUI;;43.811;17.457;0.156;6.824;26.669;22.149;8.016;0.042;0.041;0.195;0.0;0.059;0.064;3.34;2.222;0.0;0.04;0.0;15.237;1.256;0.183;1.281;0.84;3.0;VALOR
PARAGUAYO;;61.524;26.944;0.589;10.198;43.087;35.774;14.383;0.061;0.025;0.33;0.0;0.067;0.339;4.503;4.058;0.0;0.046;0.0;23.452;0.997;0.508;2.159;1.436;3.0;VALOR
FRUTAS IV GAMA;;69.647;20.262;0.432;12.186;59.227;51.431;22.38;0.252;0.078;0.288;0.0;0.014;0.158;3.295;2.946;0.024;0.043;0.126;17.289;0.919;0.439;3.637;2.742;2.0;VALOR
FRUTOS SECOS&SEMILLAS;;96.724;22.929;1.762;40.495;93.078;88.035;54.728;0.383;1.876;0.242;0.035;0.269;1.891;4.889;5.267;0.024;0.845;0.227;14.643;1.568;1.039;15.998;6.728;1.0;VALOR
FRUTOS SEC.ALMENDRA;;50.576;6.047;0.565;8.144;42.767;33.098;17.791;0.013;0.288;0.024;0.0;0.124;0.362;1.038;1.774;0.0;0.408;0.037;2.803;0.715;0.216;3.956;1.372;2.0;VALOR
ALMENDRA CON CASC.;;17.34;1.309;0.045;1.942;14.348;13.077;2.066;0.0;0.078;0.0;0.0;0.0;0.048;0.214;0.353;0.0;0.0;0.015;0.984;0.695;0.0;0.638;0.314;3.0;VALOR
ALMENDRA SIN CASC.;;44.718;5.402;0.541;7.041;37.173;26.102;16.906;0.013;0.305;0.024;0.0;0.124;0.325;0.898;1.581;0.0;0.408;0.064;2.147;0.013;0.216;3.568;1.214;3.0;VALOR
FRUTOS SEC.CACAHUET.;;47.955;2.622;0.253;10.215;42.393;33.175;18.706;0.07;0.145;0.027;0.0;0.0;0.078;0.54;0.758;0.0;0.018;0.013;1.207;0.0;0.025;2.5;1.409;2.0;VALOR
CACAHUETE CON CASC.;;19.961;1.502;0.092;4.193;16.583;13.623;5.727;0.0;0.087;0.0;0.0;0.0;0.0;0.302;0.511;0.0;0.0;0.0;0.88;0.0;0.012;0.783;0.578;3.0;VALOR
CACAHUETE SIN CASC.;;38.17;1.451;0.152;7.013;33.622;24.643;14.883;0.07;0.073;0.027;0.0;0.0;0.078;0.294;0.36;0.0;0.018;0.013;0.594;0.0;0.035;1.971;0.927;3.0;VALOR
FRUTOS SEC.NUECES;;63.031;12.494;0.722;11.745;51.107;39.316;22.622;0.111;0.253;0.228;0.0;0.085;0.561;2.645;2.476;0.0;0.266;0.145;8.962;0.846;0.873;4.35;2.031;2.0;VALOR
NUECES CON CASCARA;;28.449;11.042;0.606;3.985;16.212;13.939;3.756;0.111;0.184;0.202;0.0;0.0;0.498;2.478;2.086;0.0;0.142;0.047;8.453;0.739;0.803;2.656;0.552;3.0;VALOR
NUECES SIN CASCARA;;47.744;2.197;0.153;8.708;42.049;30.086;20.396;0.0;0.155;0.024;0.0;0.085;0.067;0.315;0.557;0.0;0.123;0.109;0.82;0.127;0.132;2.066;1.648;3.0;VALOR
AVELLANA;;20.956;2.354;0.147;3.683;16.105;13.328;4.416;0.0;0.055;0.085;0.0;0.085;0.031;0.248;0.475;0.0;0.085;0.033;1.392;0.28;0.06;1.809;0.572;2.0;VALOR
PISTACHO;;41.486;1.517;0.141;8.842;35.934;27.14;15.335;0.0;0.133;0.0;0.0;0.0;0.048;0.177;0.453;0.0;0.069;0.0;0.541;0.037;0.085;1.659;1.158;2.0;VALOR
SURTIDO;;57.687;2.355;0.164;12.311;52.288;42.947;22.033;0.082;0.184;0.026;0.0;0.0;0.068;0.953;1.034;0.014;0.108;0.027;0.492;0.0;0.057;3.43;1.705;2.0;VALOR
OTROS FRUTOS SECOS;;90.35;14.495;0.674;31.398;84.509;78.016;40.31;0.108;1.687;0.09;0.035;0.17;0.803;3.059;3.618;0.01;0.329;0.032;7.743;0.789;0.577;10.529;4.835;2.0;VALOR
CASTAÑAS;;3.248;0.023;0.0;0.078;3.073;3.029;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.112;3.0;VALOR
T.FRUTA&HORTA.TRANSF;;99.329;19.082;1.65;51.347;97.5;94.317;60.394;9.223;0.528;1.782;0.044;0.315;2.901;0.779;2.163;0.016;0.38;0.031;4.595;0.531;0.99;12.971;9.334;1.0;VALOR
FRUTA&HORTA.CONSERVA;;99.017;9.711;1.593;49.597;96.63;92.794;56.905;0.206;0.448;0.358;0.032;0.098;2.439;0.534;1.268;0.016;0.38;0.015;3.569;0.362;0.908;12.046;8.389;2.0;VALOR
GUISANTES;;27.807;0.431;0.261;7.042;22.907;19.228;6.545;0.033;0.01;0.049;0.0;0.0;0.032;0.0;0.045;0.0;0.0;0.0;0.041;0.0;0.0;0.727;1.206;3.0;VALOR
JUDIAS VERDES;;21.932;0.233;0.199;5.598;17.965;13.12;8.049;0.0;0.007;0.054;0.0;0.0;0.079;0.0;0.0;0.0;0.0;0.0;0.046;0.0;0.0;0.665;0.886;2.0;VALOR
PIMIENTOS;;54.818;1.546;0.378;16.659;46.372;39.957;14.766;0.086;0.008;0.029;0.0;0.03;0.485;0.089;0.089;0.0;0.013;0.012;0.366;0.0;0.036;2.777;1.947;2.0;VALOR
ESPARRAGOS;;50.805;1.131;0.404;14.998;42.62;34.997;15.56;0.041;0.058;0.054;0.0;0.0;0.379;0.213;0.098;0.0;0.034;0.013;0.189;0.0;0.066;2.046;1.974;2.0;VALOR
ALCACHOFAS;;27.298;0.655;0.154;6.414;21.878;18.144;6.241;0.043;0.0;0.04;0.0;0.0;0.32;0.115;0.108;0.0;0.015;0.0;0.043;0.0;0.039;1.413;0.844;3.0;VALOR
CHAMPIÑOSNES+SETAS;;34.465;0.429;0.114;8.613;28.669;25.17;7.334;0.004;0.0;0.044;0.0;0.0;0.121;0.0;0.024;0.0;0.0;0.0;0.01;0.0;0.0;1.067;1.339;3.0;VALOR
MAIZ DULCE;;51.014;0.874;0.135;13.951;44.235;38.381;13.72;0.014;0.044;0.036;0.0;0.0;0.022;0.0;0.0;0.0;0.0;0.0;0.598;0.012;0.0;1.312;1.962;3.0;VALOR
MENESTRA;;11.164;0.17;0.036;2.366;9.322;7.201;3.285;0.014;0.008;0.05;0.0;0.0;0.058;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.245;0.396;3.0;VALOR
TOMATES;;92.389;3.282;0.826;33.762;87.193;79.362;39.184;0.068;0.169;0.077;0.0;0.027;0.538;0.054;0.206;0.011;0.131;0.004;1.078;0.024;0.075;5.451;6.104;2.0;VALOR
TOMATE FRITO;;85.705;2.365;0.643;27.623;79.59;70.969;31.972;0.026;0.179;0.068;0.0;0.027;0.387;0.044;0.14;0.011;0.118;0.0;0.737;0.024;0.075;3.843;4.82;4.0;VALOR
TOMATE NATURAL;;60.274;1.456;0.349;16.735;53.875;46.753;19.967;0.041;0.035;0.007;0.0;0.0;0.157;0.009;0.15;0.0;0.02;0.004;0.38;0.0;0.0;2.737;3.091;4.0;VALOR
TOMATE N.ENTERO;;19.115;0.623;0.062;4.382;15.708;12.363;4.878;0.01;0.012;0.0;0.0;0.0;0.091;0.009;0.156;0.0;0.02;0.0;0.152;0.0;0.0;0.854;0.565;5.0;VALOR
TOMATE N.TRITUR.;;55.768;1.027;0.322;14.815;49.599;42.848;17.897;0.03;0.024;0.007;0.0;0.0;0.096;0.013;0.028;0.0;0.0;0.004;0.255;0.0;0.0;2.164;2.861;5.0;VALOR
OTRA VERD/HORT.CON;;48.762;2.162;0.287;11.061;42.617;35.99;13.808;0.038;0.061;0.11;0.0;0.019;0.293;0.112;0.384;0.0;0.011;0.0;1.051;0.082;0.283;1.821;1.443;3.0;VALOR
FRUTA EN CONSERVA;;79.61;4.114;0.711;24.769;72.361;64.495;29.35;0.017;0.274;0.18;0.032;0.026;1.019;0.168;0.837;0.005;0.217;0.018;0.938;0.283;0.513;5.06;3.229;3.0;VALOR
MERMELADAS,CONFIT.;;59.508;0.705;0.434;17.773;51.989;44.746;20.018;0.0;0.15;0.012;0.032;0.0;0.046;0.0;0.047;0.0;0.043;0.0;0.115;0.05;0.149;2.308;2.371;4.0;VALOR
FRUTA CONS/ALMIBAR;;49.889;0.775;0.216;10.834;44.135;37.674;13.169;0.0;0.014;0.171;0.0;0.0;0.176;0.0;0.034;0.0;0.031;0.018;0.222;0.13;0.006;1.797;1.424;4.0;VALOR
FRUTA ESCARCHADA;;3.733;1.224;0.0;0.468;1.257;0.936;0.321;0.0;0.074;0.0;0.0;0.026;0.0;0.124;0.332;0.0;0.102;0.0;0.469;0.0;0.049;0.645;0.021;4.0;VALOR
RESTO FRUTA CONSER;;21.17;2.114;0.172;4.289;16.28;13.625;4.285;0.017;0.038;0.0;0.0;0.0;0.855;0.053;0.522;0.005;0.039;0.0;0.282;0.089;0.29;1.068;0.44;4.0;VALOR
FRUTA&HORTA.CONGELAD;;82.469;12.029;0.331;17.455;76.255;66.875;33.417;9.153;0.159;1.539;0.013;0.235;0.605;0.342;1.131;0.0;0.0;0.026;1.209;0.205;0.076;2.401;4.507;2.0;VALOR
VERD./HORT.CONGELAD;;81.268;11.86;0.331;17.111;75.027;65.579;32.53;8.974;0.159;1.539;0.013;0.235;0.605;0.342;1.131;0.0;0.0;0.026;1.21;0.205;0.076;2.11;4.392;3.0;VALOR
ESPINACAS;;25.82;2.369;0.077;4.051;22.065;17.066;7.682;1.605;0.062;0.329;0.0;0.049;0.041;0.0;0.238;0.0;0.0;0.0;0.284;0.0;0.0;0.244;1.075;4.0;VALOR
GUISANTES;;44.7;4.844;0.091;6.72;38.405;32.183;10.932;3.663;0.062;0.586;0.0;0.227;0.134;0.0;0.602;0.0;0.0;0.0;0.173;0.02;0.081;0.705;1.671;3.0;VALOR
JUDIA VERDE;;33.251;3.485;0.098;5.101;28.742;23.145;10.713;2.724;0.01;0.517;0.0;0.066;0.081;0.12;0.416;0.0;0.0;0.0;0.203;0.117;0.016;0.726;1.226;4.0;VALOR
COLIFLOR;;12.348;1.093;0.0;1.742;10.11;8.993;1.84;0.885;0.033;0.065;0.0;0.0;0.027;0.014;0.077;0.0;0.0;0.0;0.137;0.0;0.0;0.073;0.842;3.0;VALOR
PIMIENTOS;;10.78;0.553;0.006;0.385;9.729;8.716;1.443;0.541;0.012;0.305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.611;2.0;VALOR
BROCOLI;;16.235;1.157;0.0;1.911;14.039;10.39;5.597;0.931;0.012;0.298;0.0;0.011;0.001;0.0;0.208;0.0;0.0;0.0;0.037;0.0;0.0;0.077;0.904;3.0;VALOR
MENESTRA;;22.506;2.369;0.05;3.436;18.937;14.726;6.92;1.694;0.0;0.368;0.0;0.055;0.024;0.0;0.324;0.0;0.0;0.0;0.309;0.0;0.0;0.318;0.712;3.0;VALOR
OTR.VERD/HOR.CONG.;;60.214;7.626;0.154;9.556;52.993;43.474;21.139;6.374;0.011;0.993;0.013;0.085;0.512;0.193;0.552;0.0;0.0;0.026;0.509;0.118;0.026;1.359;2.957;4.0;VALOR
FRUTAS CONGELADAS;;12.351;0.889;0.0;1.211;10.392;8.093;3.131;0.874;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.0;0.0;0.32;0.674;3.0;VALOR
PLATOS PREPARADOS;;98.894;29.065;1.585;54.192;97.119;94.691;65.954;11.439;0.802;12.071;0.078;2.291;11.062;1.473;3.43;0.03;5.188;1.871;2.132;0.201;1.505;23.618;12.444;1.0;VALOR
PLAT.PREP.CONSERVA;;83.181;3.649;0.335;27.124;77.91;68.826;39.796;0.139;0.078;0.142;0.0;0.075;1.914;0.029;0.316;0.016;0.03;0.006;0.424;0.031;0.228;4.827;4.583;2.0;VALOR
P.P.CONSERVA CARNE;;65.324;2.093;0.149;17.85;59.364;48.511;27.955;0.043;0.007;0.024;0.0;0.052;1.524;0.0;0.17;0.0;0.01;0.006;0.093;0.033;0.115;2.371;2.652;3.0;VALOR
P.P.CONSERV PESCADO;;14.686;0.207;0.0;3.025;11.909;7.767;4.955;0.02;0.008;0.05;0.0;0.038;0.055;0.019;0.0;0.0;0.0;0.0;0.042;0.0;0.022;0.239;0.431;3.0;VALOR
P.P.CONSERV VEGETAL;;58.285;1.48;0.161;14.99;52.152;44.789;19.702;0.069;0.04;0.088;0.0;0.038;0.242;0.014;0.126;0.016;0.019;0.0;0.309;0.0;0.087;2.637;2.705;3.0;VALOR
P.P.CONSV LEGUMBRE;;26.976;0.527;0.067;8.148;22.204;18.756;6.686;0.017;0.0;0.046;0.0;0.0;0.042;0.0;0.016;0.0;0.0;0.0;0.126;0.0;0.0;0.907;1.464;4.0;VALOR
P.P.CONSERVA PASTA;;37.449;0.546;0.067;6.438;34.589;27.596;13.02;0.006;0.059;0.011;0.0;0.0;0.334;0.0;0.036;0.0;0.0;0.0;0.019;0.013;0.0;0.468;1.195;3.0;VALOR
PLAT.PREP.CONGELADO;;82.843;13.869;0.377;21.579;76.229;66.797;39.601;10.742;0.077;1.889;0.0;1.955;0.848;0.106;0.665;0.0;0.062;0.015;0.477;0.071;0.286;4.64;4.849;2.0;VALOR
P.P.CONGELADO CARNE;;53.665;4.327;0.157;9.852;48.978;39.815;21.376;3.675;0.023;0.797;0.0;0.114;0.209;0.0;0.02;0.0;0.0;0.0;0.121;0.025;0.008;1.998;2.02;3.0;VALOR
P.P.CONGEL.PESCADO;;63.02;9.446;0.191;11.566;55.491;44.669;25.737;7.077;0.02;1.039;0.0;1.984;0.338;0.058;0.471;0.0;0.0;0.015;0.308;0.04;0.226;1.861;2.804;3.0;VALOR
P.P.CONGEL.VEGETAL;;44.531;4.151;0.094;6.483;38.677;31.088;14.702;3.832;0.0;0.656;0.0;0.058;0.038;0.0;0.046;0.0;0.0;0.0;0.102;0.0;0.042;1.242;1.788;3.0;VALOR
P.P.CONGELADO PASTA;;29.739;2.496;0.019;5.167;25.029;17.637;11.489;2.241;0.039;0.636;0.0;0.0;0.213;0.0;0.013;0.0;0.0;0.0;0.0;0.0;0.021;0.485;1.135;3.0;VALOR
OTROS P.P.CONGELADO;;37.964;4.653;0.068;6.118;30.921;24.778;10.933;4.004;0.035;1.096;0.0;0.069;0.161;0.037;0.205;0.0;0.062;0.0;0.077;0.0;0.066;1.739;1.584;3.0;VALOR
P.P.SOPAS Y CREMAS;;84.664;3.263;0.525;30.676;78.905;71.834;36.976;0.724;0.491;0.414;0.039;0.137;0.622;0.0;0.11;0.0;0.341;0.075;0.487;0.0;0.026;3.85;5.795;2.0;VALOR
P.P.GAZPACHO/SALMOR;;51.035;0.477;0.028;12.629;46.971;39.936;19.093;0.02;0.086;0.026;0.0;0.0;0.149;0.0;0.02;0.0;0.037;0.0;0.075;0.0;0.016;0.56;2.207;3.0;VALOR
P.P.SOPAS Y CR.HORT;;41.136;0.424;0.165;11.214;35.189;30.847;9.24;0.017;0.15;0.035;0.0;0.0;0.046;0.0;0.044;0.0;0.0;0.0;0.096;0.0;0.0;1.059;2.009;3.0;VALOR
P.P.PIZZA;;73.418;3.37;0.426;25.413;66.588;59.185;29.605;1.232;0.135;5.079;0.0;0.0;0.695;0.062;0.188;0.0;0.812;0.075;0.276;0.009;0.119;4.969;4.92;2.0;VALOR
P.P.PASTA RESTO;;41.029;3.651;0.176;9.601;34.537;29.331;12.597;0.123;0.008;1.467;0.0;0.082;2.477;0.088;0.321;0.0;0.177;0.104;0.113;0.076;0.027;4.699;1.412;2.0;VALOR
TORTILLAS REFRIGERAD;;36.993;0.234;0.062;6.396;34.748;29.595;13.444;0.0;0.008;0.0;0.0;0.0;0.017;0.0;0.016;0.0;0.0;0.0;0.016;0.0;0.017;0.378;1.185;2.0;VALOR
PLAT.PREP.OTROS;;89.561;17.775;0.596;32.045;82.995;76.358;41.751;2.06;0.286;9.31;0.066;0.329;8.153;1.329;2.82;0.011;4.867;1.78;0.971;0.11;0.952;16.41;6.763;2.0;VALOR
CAFES E INFUSIONES;;96.472;8.639;0.904;45.32;90.824;85.601;43.501;0.054;4.004;0.468;1.066;0.108;0.434;0.493;0.811;0.011;0.54;0.064;0.513;0.125;0.188;15.008;10.952;1.0;VALOR
CAFE G. O M.TORREFAC;;2.838;0.121;0.013;1.004;1.856;1.695;0.195;0.0;0.0;0.0;0.0;0.0;0.014;0.038;0.019;0.011;0.01;0.0;0.035;0.0;0.0;0.118;0.123;2.0;VALOR
CAFE G. O M.NATURAL;;63.036;1.783;0.513;22.55;52.26;45.363;20.256;0.007;0.334;0.403;0.0;0.0;0.174;0.013;0.319;0.0;0.316;0.042;0.221;0.018;0.118;8.22;6.834;2.0;VALOR
CAFE G. O M.MEZCLA;;32.652;0.635;0.167;9.351;27.823;24.083;8.476;0.0;0.041;0.046;0.0;0.0;0.108;0.012;0.117;0.0;0.028;0.0;0.016;0.0;0.009;1.355;1.171;2.0;VALOR
CAFE G. O M.DESCA;;33.823;0.444;0.191;8.32;28.088;24.31;8.931;0.011;0.015;0.104;0.0;0.0;0.027;0.039;0.007;0.0;0.006;0.0;0.03;0.0;0.036;2.976;2.76;2.0;VALOR
CAFE SOLUBLE;;55.932;0.791;0.308;18.005;48.362;43.296;14.645;0.05;0.146;0.066;0.0;0.056;0.0;0.048;0.065;0.0;0.088;0.021;0.019;0.0;0.025;2.931;3.371;2.0;VALOR
DESCAFEINADO CS;;29.966;0.34;0.156;7.546;24.916;22.029;5.685;0.0;0.014;0.043;0.0;0.0;0.0;0.024;0.05;0.0;0.061;0.0;0.019;0.0;0.0;1.354;1.466;3.0;VALOR
NO DESCAFEINADO CS;;42.428;0.558;0.229;13.858;35.681;31.61;10.963;0.05;0.131;0.055;0.0;0.056;0.0;0.024;0.014;0.0;0.028;0.021;0.01;0.0;0.025;2.21;2.462;3.0;VALOR
SUCEDANEOS DE CAFE;;11.656;0.252;0.076;2.913;9.15;8.638;0.96;0.0;0.088;0.0;0.0;0.0;0.055;0.048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.235;0.473;2.0;VALOR
CAFE EN CAPSULAS;;46.249;0.421;0.287;16.825;38.482;34.307;13.766;0.0;0.076;0.274;0.0;0.0;0.0;0.002;0.026;0.0;0.047;0.002;0.031;0.0;0.144;6.026;5.801;2.0;VALOR
DESCAFEINADO CPS;;22.424;0.102;0.117;5.457;17.508;15.411;4.547;0.0;0.0;0.128;0.0;0.0;0.0;0.0;0.011;0.0;0.0;0.0;0.0;0.0;0.036;2.503;2.563;3.0;VALOR
NO DESCAFEINADO CPS;;42.325;0.37;0.255;15.283;34.465;30.63;11.787;0.0;0.076;0.201;0.0;0.0;0.0;0.002;0.014;0.0;0.047;0.002;0.031;0.0;0.133;5.323;5.409;3.0;VALOR
INFUSIONES;;68.569;6.221;0.246;21.31;59.774;54.181;19.842;0.0;3.73;0.035;1.066;0.042;0.112;0.325;0.352;0.0;0.124;0.0;0.466;0.108;0.057;5.48;2.93;2.0;VALOR
INFUSIONES ENVASADO;;67.9;4.679;0.239;21.218;59.762;54.169;19.841;0.0;2.742;0.035;1.066;0.023;0.095;0.22;0.113;0.0;0.124;0.0;0.201;0.0;0.04;4.664;2.891;3.0;VALOR
INFUSIONES GRANEL;;3.398;2.1;0.012;0.211;0.298;0.303;0.004;0.0;1.423;0.0;0.0;0.019;0.02;0.139;0.343;0.0;0.0;0.0;0.272;0.108;0.02;1.054;0.101;3.0;VALOR
TE;;37.746;1.551;0.098;9.934;31.142;26.524;8.791;0.0;1.213;0.009;0.046;0.019;0.028;0.039;0.158;0.0;0.028;0.0;0.064;0.0;0.015;2.585;1.277;3.0;VALOR
MANZANILLA;;30.815;1.272;0.088;6.36;25.955;22.24;6.549;0.0;0.696;0.0;0.133;0.0;0.017;0.053;0.0;0.0;0.063;0.0;0.081;0.017;0.0;0.964;0.789;3.0;VALOR
POLEO;;14.194;0.326;0.018;2.064;12.211;9.67;3.73;0.0;0.206;0.0;0.0;0.0;0.025;0.011;0.006;0.0;0.0;0.0;0.011;0.092;0.013;0.385;0.291;3.0;VALOR
