Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
OVINO/CAPRINO ENTE;;12.784153266891957;14.422604004046157;14.156136731721011;11.345838556104603;12.992517522575891;12.877912530772685;13.236451995909071;13.985353787119738;11.303243791382096;10.835574767243887;12.52928275751594;12.782395938609675;12.293607220590301;13.760692115960124;12.343598759132012;14.047162222296867;13.134986994559673;9.065673792589745;4.0;VALOR
OVINO/CAPRINO PIEZ;;14.926729021284595;15.86213463182633;14.849752695421955;13.711167815460996;15.009573838106553;14.348216346293928;14.615693339082437;15.196295479066393;14.090658129482895;13.318857091762387;13.955657814535163;14.460613659334909;14.230414481358638;13.39782936484459;15.340717651692696;15.624163518769262;15.892190749521303;13.021955358443362;4.0;VALOR
CARNE CERDO;;7.507138369651125;7.778978269215598;7.728498585179318;7.554459842437506;7.286417857790616;7.56932646632427;7.3055360883216744;7.524036916526367;7.269180900060001;7.332676845191349;7.644042268614052;7.190693985922006;7.3531550313679235;7.477990526992872;8.238374910573922;7.997253348438627;8.308342933780658;7.014236525527688;3.0;VALOR
CARNE CERDO ADOBAD;;8.141683743683243;8.161423190696697;7.992452302866177;8.241339419116612;8.003723987319344;8.214730152190564;7.92394879053506;8.057855469310317;7.968662623651247;7.837726682674329;8.28741419323601;7.960797755016623;8.408545147594678;8.275860018730024;9.072055587868201;8.538522381853795;8.105362051289328;7.712167823430386;4.0;VALOR
CARN.CERDO IBERICO;;11.404276851396746;11.709458547348063;11.04787497715704;10.821135792063682;10.720045123176211;10.785043485995057;11.571816846079702;11.424661211808203;10.902778772046847;11.165624122188033;11.09203524139335;11.265138740894564;11.270997442787586;9.183665021566435;12.60806843667479;11.80499181490841;11.037304427817972;11.197070960302137;4.0;VALOR
CARNE DESPOJOS;;6.2350616203993185;6.2957303191393725;6.084806332577712;5.773655260470149;5.6537579509132225;6.83496509620739;5.9327997792709795;6.317257205065807;5.899402781685596;5.417167665876791;6.629550529573275;6.153249529797861;7.008750628581822;6.755934660400411;7.411706081250774;6.598039528314541;6.766749871879509;5.410826187514657;3.0;VALOR
DESPOJOS CERDO;;6.529664123974936;6.641244971566191;6.356230144588995;6.462845642532787;6.531968373117829;7.074081704008999;6.237060039361117;6.687191116774981;6.393470049763875;5.53926367801465;6.5044682309813115;6.036036764798605;7.744154736338298;6.495082108274689;7.362661526808492;6.68889839975528;6.848647565132421;5.490321348271131;4.0;VALOR
DESPOJOS CORDERO;;7.318393498980829;7.435233779454957;8.408265840599963;8.175888519328698;9.163949281186387;8.273002790130779;6.779408399964217;7.287766983104394;7.018510553562592;6.734974294855547;5.763462907502892;9.829708694220905;10.159840769577698;5.705422468670403;6.247872089372983;7.439295384263724;7.210244727054413;8.99880070017138;4.0;VALOR
DESPOJOS POLLO;;4.481195662924357;4.528694889538406;4.4551601107495715;3.860493843047537;4.351303890220459;4.418810476531011;4.662091761126019;4.389583509810494;4.655606606075443;4.536588846394002;4.814580951648443;4.456941253560204;4.523677588085558;4.252982836523228;4.8257751888452;4.61605874199073;4.138451768529284;4.1256034305525064;4.0;VALOR
DESPOJOS TERNERA;;7.550579382517387;7.424659882245933;6.139682080057212;8.360997631903292;7.350612354637112;11.167093196479932;7.308030100018828;7.210473655433586;7.087754316379788;6.19530965434517;8.057216725337007;7.2826998006133445;7.176104638866499;7.616225735356042;8.357765213546564;7.600117129720515;9.307129647314012;6.8419342478473535;4.0;VALOR
DESPOJOS OT.PROCED;;5.941468195479739;5.642628240928734;5.926899355877581;7.2782747619954575;5.9613441992738245;5.892760103316081;5.358184292913622;5.551925403987263;6.532227769787441;5.38207187789333;5.48011804647238;5.502067543238641;6.213277795122968;9.40737919892568;6.5564616918698;5.440803379576725;7.475137543601143;7.037493589647339;4.0;VALOR
OTRAS CARNES FRESCA;;7.892594600774865;8.056252162023993;7.9742964963789715;7.990091900422209;7.905091228917279;7.8128333872288565;7.580510436911244;7.778906865568278;7.703512811980137;8.141365623138464;7.779953494890364;7.6233773258672235;8.20293162572007;7.836655571121183;8.297291785511733;8.458100047714701;8.6608008454934;7.916789091774183;3.0;VALOR
AVESTRUZ;;9.393974675091332;8.758627052885949;8.781759254495881;;7.935518178476009;;9.91884100004277;12.331687351079536;12.78242397812391;;9.642300486281584;10.427916538468693;9.999999999999998;7.64722389347494;11.331946029035686;;;;4.0;VALOR
PAVO;;7.979224662818559;8.085186800424415;8.048687218609683;8.17695256114999;7.785706658641647;7.796599625649005;7.6245924176096205;7.9961180536519985;7.924878457789972;8.1138566517722;7.899321702446988;7.5861507532990045;8.598403278764382;7.936373530271208;8.44735404025468;8.088921760197952;8.594224966733885;8.06807726343511;4.0;VALOR
OTRAS AVES;;7.431545406957143;7.433357741606739;8.24254099603747;7.54645103521019;7.611455925141236;7.478744767175815;7.2848626801656495;7.344747571731651;7.098927056152771;7.377089627922241;7.145791714065811;7.924952630549223;6.565474301404416;6.79270339576217;7.665596818204857;8.275241884355356;7.5604671809322745;7.02816515875933;2.0;VALOR
CARNE CABALLO;;13.49644412712768;14.375327393267288;13.029739832916047;10.252524512318447;13.075322292726414;14.288636312987235;12.868471409609178;13.491668773308469;11.228264307857424;14.387668488782174;11.76387152017002;11.363013412246707;12.951835997532816;9.594814319094537;14.57941110615005;17.98207217226802;14.82969254092275;12.513314565983263;4.0;VALOR
CARNE CONGELADA;;5.363545357345019;5.890319936932452;5.435871590978917;5.453238769449379;5.018283507620143;4.7468912555590395;5.665793200582141;5.400411844925014;4.764885231576617;4.779790072016186;5.0305288535721004;6.340338491101161;5.339151786960437;5.962382653435567;5.689818429674247;5.848718870935301;6.1616560805032154;5.090857420803646;2.0;VALOR
C.CONG.POLLO;;4.068454930386437;4.23735827925763;4.099128378963796;4.198806866009377;3.819408324055655;3.7619250308892687;4.365422821642036;4.0066377540472935;3.689425138339471;3.798954012046147;3.779060634109963;4.193767681429404;4.18030727782838;4.136318516585618;4.018330165646862;4.333522322269387;3.6543759017147748;4.16954139985071;3.0;VALOR
C.CONG.CERDO;;7.635895160789344;8.04072360128783;7.889454297956516;7.889842702708269;7.643079501758336;7.652403700323437;8.243372688224426;7.261450342645946;8.064674515312271;9.061164838411658;7.865975875462916;8.05485254212619;6.702650658545999;7.1675469504364315;8.032593175627282;7.1821213846975445;8.270041704531108;6.529643848182936;3.0;VALOR
C.CONG.VACA;;10.514561351602724;11.259908869507395;11.45106094489281;10.597274365460416;9.650963281194798;8.867607020762357;11.191797080338878;9.529780156211562;8.536372270715283;12.203704921927832;11.078063000659377;11.749371210370347;10.958984914913778;14.79033079613085;9.938832696421777;12.532665303071735;8.296986970859827;10.283234362069917;3.0;VALOR
RESTO CARNES CONG.;;8.892314634602226;10.864634549098158;8.005766340765131;8.657716442101314;8.639889078722685;8.126826431076388;8.067071959845299;9.133212247438111;8.715872367106611;5.75058226556769;9.363249134103878;10.785386640056979;8.302682813016709;8.646279230464724;10.986832756495302;9.674905014650978;11.070601721485705;7.966100222785513;3.0;VALOR
C.CONG.CABALLO;;10.995830410211784;10.342584126149214;14.049394861470176;;;;;;;;8.975227585837448;;;;;;17.89920609344664;;4.0;VALOR
SALCHICHAS CONGELAD;;8.202977795669334;7.764148274374226;;6.259982836055154;6.655501376588052;8.150415888434878;5.710084467786628;9.495680150773335;7.108084329831729;;6.600015686579461;;7.949609973559935;;;;;10.57278448342283;3.0;VALOR
CARNE TRANSFORMADA;;11.088747035422827;12.480617951353967;10.564757200169565;11.650634324829685;11.096992974652848;10.723283236184258;10.18761720038811;11.254499332600915;10.132955304069474;9.703936420280279;10.650907401365197;10.564114639168363;11.962713882579257;10.308055058219823;12.306022649799663;11.651798627951264;11.455448379913081;11.09233672659729;2.0;VALOR
JAMON CURADO+PALETA;;18.656954972826178;20.438627933823284;16.282878859374488;21.42049555772352;17.48357876759634;17.548498285514622;17.178734201736496;20.64568056852042;16.35878596672295;17.042914301155577;17.051386484294675;16.66593079703914;18.402942423008977;20.897523914413508;22.20776605547682;19.406064213284687;20.269134606504977;20.640553755766717;3.0;VALOR
JAMON C.+P.ENTERO;;13.207630143268354;13.265766685575839;12.016709951533096;10.521868064345774;11.734570685025933;12.767709407958373;13.113213772605846;14.222800325551134;13.243853359460596;14.11313035082746;12.418936480968524;11.49405749816663;16.96703495368638;13.626755496825707;14.484167141512964;12.943835775003382;18.852786586734634;14.09477098668945;4.0;VALOR
JAMON C.+P.LONCHA;;22.089892245398893;25.809409410951087;19.386588869853;24.648333641968144;20.549077911284066;20.086365216416663;20.341279308340788;24.32079477487468;19.057283719042278;19.349250494657653;20.442564528729143;20.16972368000207;19.41603792123072;22.775696204307135;24.690218092572774;23.40340879707523;21.143288699412143;22.025362890360178;4.0;VALOR
JAMON CURADO NORMAL;;15.658976716745524;16.36883640108001;15.155060568073283;16.535451474033756;15.782943168137562;15.885719454623711;14.412430366137592;16.294046803854602;14.717666909551474;14.814874310513382;15.016271583583391;15.840379759344085;15.03635807966446;15.458931335500926;17.08044382124593;18.107044251260625;18.052490815942328;16.76074074139429;3.0;VALOR
JAMON C.N.ENTER/PI;;11.443036680848104;11.401460937751997;11.211758272007156;9.539377542332346;10.333983351165088;12.434462874938252;10.934504372641811;12.325143191934934;12.178268519193171;11.507427834312264;11.317086738539167;10.716697907774195;10.38619765856531;10.888636110925436;12.946796342450634;12.66015705024411;18.224449800391948;11.0891315369778;4.0;VALOR
JAMON C.N.LONCHA;;17.656882875911144;18.689590299284458;17.69734414256913;18.836619393888302;18.07577372977803;17.529232347659104;16.3721674086183;17.841370621645616;16.58488321255168;16.02491676121616;17.459933447175416;18.562537658826162;16.874975896625404;16.171310476643193;18.340370785317102;19.682812356178346;17.92580288737592;17.79717756365882;4.0;VALOR
JAMON IBERICO;;28.361198599785492;30.11941968573318;27.359448332031462;35.839181537445086;27.73419375292382;32.473835084935864;25.05941729121571;29.418681476314095;25.17688379265127;21.886387706786454;24.822978258319715;24.509098712626177;29.053650443284784;46.165430949161475;34.51457927281645;19.412742026923887;34.17416674556137;36.37026242587753;3.0;VALOR
JAMON IBE.ENTER/PI;;17.504738011355926;16.54247990652621;18.04894041663808;17.947210009175237;16.6930294661868;16.56877098737517;17.538275838118125;16.956141097282575;15.615085121014015;17.37941082173248;15.86544564573166;16.465942464287856;29.142344069539856;15.404953907840467;18.76287278902121;13.10646424930103;26.884988866328467;25.689865945285625;4.0;VALOR
JAMON IBE.LONCHA;;42.861569719301485;46.32075930889443;42.189824749895514;39.347720360814435;44.240019610897484;48.16910274016149;39.658161995066536;46.1382611578583;42.92460278963444;35.20768719177418;39.33072878230815;39.40138531326718;28.879455415557995;55.83415432760947;40.518728989305764;60.94112552449532;36.99817185377767;39.63647886184517;4.0;VALOR
PALETA CURADA NORM.;;15.193224352928901;15.211565649556544;14.756734031828715;16.794885163340993;14.992886726534621;14.51809796937643;14.13354098695611;17.058106566615336;13.517329595451182;15.830561984495017;17.891460848636967;11.464821230982253;13.296100761736946;11.795390191288465;17.89463322255217;14.355953219587148;22.74179930219559;14.66293279184436;3.0;VALOR
PALETA C.N.ENTR/PI;;10.333088167086293;9.630803319611307;9.202471479529835;13.829788429771245;11.088253395034839;8.229898534164594;9.512610548109713;13.38690575237841;9.276125094686352;8.701651890072037;11.966105429471522;9.40121304710155;12.663725026945881;7.625304067107475;12.162421934299369;13.21633388666118;;10.157512893234195;4.0;VALOR
PALETA C.N.LONCHA;;18.101663103638245;18.90242514913886;17.996383835725872;17.413525021854767;17.33992107678799;16.586485995896467;17.03954253293452;17.869632278971817;16.82359002390095;16.860621660034266;18.58746902901783;18.186184718574964;16.120403314971785;17.436872726139462;20.504086155955996;16.127213092984185;22.74179930219559;16.92911769239245;4.0;VALOR
