Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
ALMEJAS,BERB.FRESC;;32.188;35.031;31.121;24.284;25.97;35.044;44.344;29.373;30.004;23.441;31.726;31.631;34.923;29.207;36.757;20.056;28.103;9.988;4.0;VALOR
MEJILLON;;45.486;52.489;47.536;46.179;51.954;43.327;44.574;40.385;45.136;34.112;49.686;50.033;50.074;45.692;43.559;41.552;47.678;22.435;3.0;VALOR
MEJILLON CONGELADO;;7.692;12.83;5.596;16.834;5.968;7.677;4.471;6.101;11.512;11.943;6.251;4.449;3.851;5.983;5.534;13.641;11.709;15.106;4.0;VALOR
MEJILLON FRESCO;;42.58;48.499;43.951;39.897;50.397;41.69;43.672;37.772;40.464;29.875;46.459;48.95;47.718;42.397;42.001;37.737;40.324;11.336;4.0;VALOR
CALAMARES,PULPO;;63.378;68.91;64.502;57.737;65.824;66.562;63.904;58.513;68.047;69.024;64.785;62.917;67.491;52.0;60.837;54.179;59.642;51.898;3.0;VALOR
CALAMARES CONGELAD;;41.453;48.764;47.87;44.495;45.414;44.603;42.482;36.756;44.811;42.323;39.611;35.663;35.914;30.072;37.797;35.693;43.832;31.669;4.0;VALOR
PULPO CONGELADO;;6.219;6.516;4.983;5.158;3.66;7.956;4.703;6.732;3.614;5.099;10.444;13.55;11.569;2.067;6.066;3.193;0.0;11.955;4.0;VALOR
CALAMAR Y PULPO FR;;44.204;45.457;42.024;35.021;46.035;47.685;44.581;40.812;51.046;47.678;46.757;52.471;46.07;43.644;47.306;34.969;34.863;30.929;4.0;VALOR
GAMBAS/LANGOSTINOS;;83.24;81.786;81.409;81.818;83.516;84.786;86.591;83.96;83.491;83.827;84.645;79.662;86.255;81.359;85.97;89.692;85.006;69.477;3.0;VALOR
GAMBAS/LANG.CONG.;;71.48;72.64;75.041;74.339;75.104;74.803;71.144;68.075;76.565;67.648;72.18;67.433;74.364;67.089;71.12;75.035;76.736;63.579;4.0;VALOR
GAMBAS/LANG.COCIDO;;50.423;42.319;42.386;36.409;53.149;54.899;61.315;58.421;52.139;59.828;50.118;39.628;43.525;55.011;49.597;63.392;44.152;27.301;4.0;VALOR
GAMBAS/LANG.FRESCO;;35.828;38.122;37.373;30.186;33.169;38.943;44.333;36.913;34.656;31.581;39.576;26.743;41.845;26.317;35.352;36.142;37.778;15.157;4.0;VALOR
OTROS MARISC/MOLUSC;;68.959;72.916;71.092;64.327;70.217;71.381;68.869;63.536;75.969;71.412;74.546;73.295;71.79;60.522;64.352;74.399;72.458;53.437;3.0;VALOR
OTROS MARISC.CONG.;;32.734;36.369;38.061;35.939;34.805;28.329;32.919;25.969;37.045;33.547;30.109;44.289;32.084;19.483;24.434;46.819;28.93;37.017;4.0;VALOR
OTROS MARISC.COCI.;;36.711;37.835;34.755;26.183;32.445;43.058;38.034;37.919;43.16;43.652;45.256;30.484;28.759;32.149;40.254;40.662;29.275;29.493;4.0;VALOR
OTROS MARISC.FRES.;;51.365;56.571;54.742;43.975;56.352;54.794;51.271;46.158;58.922;43.364;57.468;58.815;58.878;48.71;47.824;53.511;50.881;22.697;4.0;VALOR
CONS.PESCADO/MOLUSCO;;98.175;98.46;98.279;97.326;98.293;99.263;98.839;97.916;98.684;99.19;97.25;97.496;97.731;98.439;97.803;98.392;98.271;95.748;2.0;VALOR
SARDINAS;;51.551;46.39;58.79;52.226;43.264;52.443;41.945;56.646;57.854;63.509;62.658;62.488;60.175;56.179;55.745;63.567;58.91;50.71;3.0;VALOR
ATUN;;93.139;93.675;93.17;90.785;93.957;94.444;94.628;92.719;94.84;95.575;92.341;92.117;90.81;88.034;88.41;92.094;92.063;92.718;3.0;VALOR
CHICHARRO/CABALLA;;30.713;19.177;24.57;27.142;29.968;49.746;41.921;36.83;43.856;55.797;30.537;17.174;15.581;16.456;17.775;14.275;20.277;29.577;3.0;VALOR
MEJILLONES;;54.33;46.948;58.11;59.804;61.676;65.258;50.312;58.584;65.974;62.52;60.553;55.139;62.443;48.507;44.389;51.06;58.16;35.167;3.0;VALOR
BERBERECHOS;;22.306;40.484;29.099;28.255;30.672;42.682;14.581;17.253;20.216;13.631;16.501;8.742;16.499;6.74;9.297;25.145;18.783;17.225;3.0;VALOR
ALMEJAS;;14.719;20.163;23.043;20.103;19.836;19.314;11.0;13.79;22.133;13.133;15.495;5.849;11.271;2.694;6.616;16.19;10.67;10.244;3.0;VALOR
CALAMARES;;25.632;21.468;33.574;24.861;24.544;25.298;26.93;28.206;36.78;39.316;31.145;14.538;37.988;19.55;16.943;21.115;31.127;20.158;3.0;VALOR
PULPO;;4.671;4.629;7.843;5.041;7.349;11.956;3.029;3.801;6.551;5.865;5.842;4.359;6.825;5.387;0.785;5.006;3.645;3.34;3.0;VALOR
ANCHOAS;;44.269;47.106;51.615;50.311;52.755;59.671;45.185;42.765;50.388;42.59;39.3;29.964;37.12;37.106;45.334;39.79;33.622;24.465;3.0;VALOR
SALMON AHUMADO;;50.74;53.976;60.279;52.779;54.469;63.661;50.354;59.2;55.981;52.313;47.111;33.622;35.198;42.218;47.624;34.848;39.455;31.128;3.0;VALOR
TRUCHA AHUMADA;;3.072;2.182;4.917;4.605;1.12;4.192;2.1;6.599;2.867;5.105;4.485;4.219;2.73;0.497;1.989;4.401;0.0;1.285;3.0;VALOR
OTROS AHUMADOS;;13.896;10.39;17.076;9.898;18.636;29.697;18.882;14.762;13.69;14.563;13.367;8.714;8.191;6.459;9.972;4.369;16.861;3.643;3.0;VALOR
OTRAS CONS.PESCADO;;82.446;82.226;88.678;81.229;80.038;87.391;84.051;83.061;85.412;84.863;83.214;77.526;84.075;81.488;90.056;87.345;81.131;65.967;3.0;VALOR
BOQUERONES;;22.399;21.762;25.352;23.544;21.926;26.76;18.016;32.665;28.835;23.003;20.19;12.414;15.714;12.549;25.784;27.011;23.201;17.955;4.0;VALOR
PESCADO SALADO;;35.344;35.072;36.055;27.482;39.667;50.686;39.545;32.013;36.993;33.908;35.788;33.047;30.771;22.391;34.655;36.51;40.768;32.879;4.0;VALOR
SUSHI;;9.16;10.811;10.33;13.159;7.869;10.644;10.418;9.213;6.704;7.565;7.866;6.608;5.968;12.391;9.428;6.244;11.192;7.171;4.0;VALOR
TOTAL LECHE LIQUIDA;;97.436;95.819;97.985;94.376;96.591;97.444;97.844;97.716;99.414;97.32;97.799;98.07;99.316;98.827;98.598;99.796;97.39;96.754;1.0;VALOR
LECHE PASTERIZADA;;17.186;21.538;16.676;11.758;12.503;21.153;13.536;20.363;15.162;9.519;15.72;20.204;13.037;21.862;21.453;17.664;24.697;17.469;2.0;VALOR
LECHE ESTERILIZADA;;97.023;94.664;97.678;94.464;96.111;97.475;97.74;97.441;99.412;97.316;97.744;97.942;98.8;98.853;98.356;99.805;94.857;95.409;2.0;VALOR
LECHE CRUDA;;1.767;2.758;4.84;4.797;1.651;6.939;2.356;1.817;2.62;4.631;2.647;2.275;3.186;1.207;1.427;0.0;0.0;0.0;2.0;VALOR
LECHE BOTELLA VIDRIO;;0.411;0.059;0.0;0.0;0.161;0.0;0.146;1.08;0.453;0.0;0.0;0.0;0.276;8.141;0.573;1.676;0.0;1.329;2.0;VALOR
LECHE BOTELLA PLAST.;;34.51;32.918;34.33;35.046;35.386;49.223;29.113;35.669;41.135;30.373;27.884;36.65;30.742;45.18;36.509;43.672;33.244;42.73;2.0;VALOR
LECHE CARTON;;95.811;94.167;95.628;93.577;94.186;94.912;96.727;96.6;97.196;96.217;97.029;96.294;96.976;97.116;97.576;98.218;93.691;94.278;2.0;VALOR
LECHE BOLSA;;0.251;0.066;0.368;0.0;0.0;0.0;0.637;0.831;0.0;0.0;0.405;0.199;0.0;0.0;0.0;0.0;1.193;0.0;2.0;VALOR
LECHE ENVASADA;;97.42;95.78;97.811;94.376;96.591;97.443;97.842;97.716;99.414;97.311;97.805;97.991;99.317;98.827;98.598;99.796;97.39;96.754;2.0;VALOR
LECHE ENTERA;;64.678;62.705;65.7;67.466;57.222;63.911;63.859;62.715;68.056;66.394;71.676;68.038;68.017;65.49;69.89;74.867;66.446;69.988;3.0;VALOR
LECHE DESNATADA;;48.849;42.094;43.998;46.647;49.549;45.986;42.988;55.378;51.326;41.322;50.085;56.606;60.827;58.501;50.587;55.667;53.437;56.187;3.0;VALOR
LECHE SEMIDESNATAD;;74.752;73.075;80.477;71.007;72.542;83.355;77.721;75.569;79.75;85.139;76.045;72.818;70.823;68.346;67.081;66.999;65.167;71.07;3.0;VALOR
LECHE DE CABRA;;2.138;1.786;0.595;1.542;2.739;7.47;1.91;2.113;0.88;0.48;2.651;4.025;0.508;5.054;0.215;3.065;0.993;3.533;3.0;VALOR
LECHE SIN LACTOSA;;38.296;36.947;38.724;37.224;37.449;42.949;39.667;39.091;42.924;38.091;35.965;44.591;34.996;39.394;26.865;30.202;31.292;42.679;3.0;VALOR
LECHE ENRIQUECIDA;;44.734;39.22;47.076;43.093;51.23;52.055;52.672;45.24;48.791;46.292;37.633;40.221;41.678;37.787;33.299;47.997;46.247;35.602;3.0;VALOR
L.ENRQ.CON CALCIO;;20.274;16.499;19.052;22.081;26.968;28.454;25.116;19.531;20.327;21.954;14.123;12.799;16.793;18.493;15.034;25.794;23.598;17.754;4.0;VALOR
L.ENRQ.CON VITAMIN;;30.282;25.859;34.78;26.874;31.63;37.847;38.138;30.71;34.225;32.002;25.558;31.022;28.205;23.663;22.599;26.748;25.66;20.244;4.0;VALOR
L.ENRQ.OTROS ADIT.;;4.228;3.647;3.102;2.205;5.713;2.81;5.419;4.21;3.865;3.845;4.22;2.813;7.619;8.161;4.25;1.993;5.899;2.891;4.0;VALOR
BIFIDUS+FIBRA;;0.141;0.0;0.0;0.0;0.271;0.215;0.206;0.105;0.438;1.343;0.0;0.34;0.0;0.0;0.0;1.993;0.0;0.0;5.0;VALOR
RESTO OTROS ADITI;;4.105;3.647;3.102;2.205;5.561;2.656;5.268;4.109;3.436;2.754;4.22;2.676;7.619;8.161;4.25;0.0;5.899;2.891;5.0;VALOR
TOTAL OTRAS LECHES;;40.432;36.47;35.223;41.046;40.446;53.627;42.988;39.548;40.625;44.658;39.251;36.269;40.57;33.308;30.623;31.284;36.232;63.951;1.0;VALOR
LECHE CONDENSADA;;29.396;24.528;23.448;36.343;30.16;43.907;33.186;25.722;29.883;34.82;27.918;28.157;30.45;27.295;21.555;16.709;18.384;50.353;2.0;VALOR
LECHE EN POLVO;;6.598;5.917;5.22;3.365;5.799;7.805;5.943;8.13;8.626;8.048;7.323;4.534;3.392;4.824;6.033;7.108;6.23;13.358;2.0;VALOR
LECHE EVAPORADA;;13.838;13.385;12.32;11.058;15.097;14.162;13.336;15.59;14.493;11.557;13.595;11.324;13.114;10.216;9.437;12.987;17.841;21.25;2.0;VALOR
PREPARADOS LACTEOS;;10.047;7.581;9.02;11.89;11.777;14.731;13.052;10.443;11.652;13.878;7.346;7.939;6.685;1.614;10.033;4.933;9.654;7.478;1.0;VALOR
DERIVADOS LACTEOS;;99.844;99.792;99.636;99.486;99.924;99.935;99.904;99.85;99.9;99.655;99.803;99.87;99.951;99.621;99.948;99.919;98.993;99.937;1.0;VALOR
BATIDOS DE LECHE;;39.715;44.543;43.762;43.878;42.455;46.1;48.347;35.136;47.58;41.709;35.547;27.626;25.526;23.938;29.278;32.639;27.861;28.693;2.0;VALOR
BATIDOS CON CEREAL;;0.319;0.139;0.206;0.0;0.47;0.67;0.601;0.489;0.114;0.489;0.345;0.0;0.0;0.0;0.272;0.0;0.0;0.493;3.0;VALOR
BATIDOS DE YOGURT;;40.878;37.466;34.402;37.669;40.782;45.419;43.572;43.224;40.043;45.305;42.943;39.344;33.727;37.613;40.654;31.74;35.926;45.28;2.0;VALOR
BATIDO YOG.SIN LACT;;5.303;5.919;3.878;4.231;6.136;6.956;5.231;5.542;6.919;5.216;4.074;4.042;5.696;0.943;4.245;1.088;1.775;8.657;3.0;VALOR
LECHES FERMENTADAS;;97.376;97.717;96.781;95.468;96.853;96.495;97.418;97.814;97.584;98.045;97.96;96.993;98.928;97.574;96.983;99.009;96.61;96.245;2.0;VALOR
YOGURT;;95.278;95.568;94.89;92.949;93.54;93.293;95.943;95.759;96.759;96.706;95.869;95.954;97.097;92.181;95.229;93.872;94.812;93.048;3.0;VALOR
Y.CON ADITIVOS;;70.595;70.53;67.834;70.03;66.168;72.429;73.383;67.198;69.364;70.782;70.403;73.206;81.203;72.826;73.702;66.738;72.185;69.899;4.0;VALOR
Y.SIN ADITIVOS;;92.24;93.11;91.793;91.209;90.094;90.008;92.796;92.25;94.197;93.293;93.155;93.88;95.212;91.272;91.862;90.406;94.736;86.389;4.0;VALOR
YOGURT NATURAL;;61.092;66.618;63.797;57.485;57.789;59.002;56.133;60.779;56.566;60.406;63.199;67.269;68.938;66.683;60.594;61.567;69.745;55.351;4.0;VALOR
YOGURT SABORES;;56.833;53.059;58.349;52.684;46.953;51.221;62.951;54.538;68.012;69.743;60.164;66.707;54.508;47.519;56.002;47.1;57.085;54.435;4.0;VALOR
YOGURT FRUTAS;;22.55;27.195;24.565;22.282;16.357;15.741;21.881;20.276;16.554;24.089;24.006;30.289;23.384;25.093;26.081;22.38;28.214;19.47;4.0;VALOR
YOGURT DESNATADO;;55.302;56.592;53.77;55.197;53.603;55.583;54.408;54.031;50.42;60.388;52.919;61.628;66.248;55.956;53.531;45.393;63.025;54.284;4.0;VALOR
YOGURT ENRIQUECIDO;;16.042;21.563;11.234;19.082;16.867;16.166;13.574;17.423;14.509;7.621;16.045;13.781;18.291;24.175;15.914;14.088;16.188;9.221;4.0;VALOR
OTROS;;71.4;72.484;69.925;76.509;68.097;70.381;71.991;72.658;71.006;71.615;73.65;71.505;69.503;69.972;68.53;73.261;71.25;69.781;4.0;VALOR
YOGURT SIN LACTOSA;;15.332;17.997;13.95;13.121;15.171;11.697;14.624;16.463;13.187;21.493;13.3;15.246;13.12;12.948;15.605;10.528;16.709;13.329;4.0;VALOR
L.F.CON BIFIDUBACTE;;54.997;57.667;52.208;59.071;49.233;54.237;54.125;55.359;46.333;50.383;56.118;57.357;62.853;57.932;62.257;61.697;62.106;50.988;3.0;VALOR
O.LECHES FERMENTADS;;45.646;43.895;48.153;48.723;44.807;46.335;42.884;49.151;39.331;50.943;47.514;47.47;53.375;44.315;44.386;41.188;45.7;47.56;3.0;VALOR
LECHE FERM. SIN LACT;;15.603;18.293;14.72;13.391;15.171;11.697;14.787;17.019;13.442;21.837;13.289;15.407;13.601;12.948;16.149;11.573;16.706;13.754;2.0;VALOR
MANTEQUILLA;;55.607;57.383;48.567;58.511;50.165;55.508;56.104;57.857;46.838;51.508;48.083;55.44;62.869;61.164;60.329;57.756;61.034;65.221;2.0;VALOR
MANTEQ.ENV.LIGHT;;12.048;12.057;14.548;9.158;9.46;14.515;12.773;14.201;11.871;11.657;10.876;10.158;10.906;12.933;13.563;5.135;13.562;13.17;3.0;VALOR
MANTEQ.ENV.NORMAL;;52.499;54.087;45.464;56.786;47.643;53.054;53.356;52.901;43.094;48.936;45.133;52.939;60.23;59.381;56.695;55.201;60.149;62.859;3.0;VALOR
QUESO;;99.335;99.188;98.906;99.401;99.397;99.83;99.532;99.434;99.153;99.466;99.122;99.552;99.384;99.63;99.395;97.002;98.823;98.888;2.0;VALOR
QUESO FRESCO;;92.195;91.144;89.973;90.382;93.389;93.389;93.231;93.434;90.149;95.868;91.728;91.797;94.297;91.957;88.041;91.209;88.658;92.355;3.0;VALOR
Q.FRESCO LIGHT;;58.624;59.14;58.319;55.499;56.458;58.468;58.544;64.066;57.991;58.99;59.255;57.966;62.948;68.849;53.129;55.653;53.156;50.945;4.0;VALOR
Q.FRESCO SIN SAL;;3.025;6.823;2.798;2.082;1.995;0.734;3.398;1.89;1.48;4.644;1.368;3.713;4.217;6.702;1.324;1.473;2.812;0.328;4.0;VALOR
Q.FRESCO BAJO SAL;;12.337;13.864;17.93;10.551;15.006;17.628;10.416;12.977;11.94;11.873;11.848;7.004;22.115;8.822;14.078;12.652;4.382;10.098;4.0;VALOR
Q.FRESCO CALCIO/VI;;9.873;7.064;10.207;8.912;10.816;11.941;11.285;8.048;10.296;10.308;12.523;12.047;9.585;10.669;12.938;12.552;12.572;5.505;4.0;VALOR
QUESO FUNDIDO;;77.282;75.288;79.726;64.309;72.704;79.776;79.933;78.302;81.781;89.944;82.478;77.739;82.539;74.332;77.561;80.798;81.839;60.22;3.0;VALOR
QUESO TIERNO;;60.666;66.135;58.175;65.565;69.421;71.059;57.931;58.911;58.618;50.568;50.329;68.233;57.167;53.788;48.2;46.852;51.6;61.222;3.0;VALOR
QUESO SEMICURADO;;93.825;94.932;93.042;96.995;95.179;94.867;94.782;93.648;91.407;89.015;90.978;92.237;91.785;92.289;92.059;92.793;94.25;96.174;3.0;VALOR
QUESO CURADO;;55.174;56.163;55.06;49.915;61.324;53.096;63.634;58.223;55.566;56.494;48.91;39.778;48.91;46.027;47.384;43.725;59.646;39.194;3.0;VALOR
QUESO DE BOLA;;30.447;31.817;29.177;28.663;39.478;43.85;30.57;28.361;25.324;29.342;28.037;34.949;34.668;18.14;20.445;12.799;36.205;22.727;3.0;VALOR
Q.EMMENTAL+GRUYERE;;23.677;33.32;30.083;19.176;27.532;28.105;21.676;24.957;17.42;16.033;13.815;19.522;15.155;14.665;21.949;14.356;17.136;19.693;3.0;VALOR
QUESO TIPO AZUL;;33.353;35.64;35.578;37.085;32.832;32.483;37.65;35.444;25.572;31.044;32.547;19.862;59.307;45.32;25.035;27.199;29.018;21.356;3.0;VALOR
OTROS TIPOS QUESO;;91.131;93.009;88.2;89.285;93.04;93.855;92.266;91.733;87.435;91.523;88.588;91.136;85.224;84.258;88.446;87.849;82.025;92.413;3.0;VALOR
QUESO LECHE CABRA;;62.29;69.197;63.22;67.048;69.175;70.396;64.405;57.798;54.326;60.592;53.42;46.036;55.889;49.846;54.844;54.65;42.496;79.162;3.0;VALOR
QUESO LECHE OVEJA;;64.499;67.54;75.295;63.476;65.438;69.2;69.351;64.366;64.536;68.588;65.0;47.828;62.524;63.766;70.255;56.889;70.821;37.154;3.0;VALOR
QUESO LECHE VACA;;73.518;75.209;68.86;80.81;77.735;87.329;70.957;71.596;65.279;66.8;66.818;90.062;82.841;65.099;61.986;69.727;60.95;75.351;3.0;VALOR
QUESO LECHE OTROS;;98.945;98.805;98.878;98.705;98.979;99.773;99.286;99.026;98.541;99.401;98.738;98.771;99.339;99.502;98.723;96.96;98.335;98.295;3.0;VALOR
QUESO SIN LACTOSA;;24.353;28.207;21.144;31.482;24.31;19.03;25.138;25.835;20.596;26.741;18.808;29.127;25.362;15.088;17.975;23.722;14.409;21.575;3.0;VALOR
HELADOS Y TARTAS;;85.969;86.073;84.949;86.472;87.774;83.309;89.183;86.221;86.735;86.522;82.64;83.17;80.295;86.839;79.131;89.877;84.301;87.393;2.0;VALOR
HELADOS;;83.39;83.827;81.992;84.873;85.302;80.406;87.41;83.626;84.405;85.187;78.767;78.808;76.61;78.065;75.213;86.845;84.545;86.236;3.0;VALOR
TARTAS;;43.731;45.309;44.846;42.768;44.125;39.75;44.851;42.706;55.917;41.461;43.054;39.466;45.156;46.856;38.086;49.907;36.806;41.164;3.0;VALOR
NATA;;74.506;77.013;75.327;82.864;73.644;75.157;76.9;72.25;76.932;76.703;75.097;74.364;70.134;60.634;64.908;66.984;75.411;73.392;2.0;VALOR
NATILLAS;;43.596;40.173;37.797;45.491;39.892;44.366;51.759;42.214;48.409;50.2;41.326;41.778;41.317;38.289;37.181;36.415;35.658;50.793;2.0;VALOR
FLANES PREPARADOS;;49.836;58.17;49.528;51.437;53.825;51.727;53.423;45.351;46.7;49.099;43.799;47.874;45.996;40.691;40.715;41.751;35.971;41.189;2.0;VALOR
CUAJADAS;;13.989;11.395;22.856;8.15;12.724;9.303;9.245;17.405;11.772;15.393;21.794;7.809;7.018;23.897;32.314;27.42;37.412;6.246;2.0;VALOR
CREMA DE CHOCOLATE;;26.29;23.325;29.718;19.885;24.206;32.229;29.43;24.365;27.821;26.13;28.246;26.286;30.514;33.168;25.164;31.198;30.23;25.274;2.0;VALOR
CREMA CATALANA;;6.028;8.675;7.092;5.838;6.47;3.911;7.284;5.03;5.235;4.158;4.001;3.588;6.66;3.866;4.034;1.757;4.084;6.288;2.0;VALOR
POSTRES CON NATA;;26.341;25.43;29.988;24.192;21.739;28.377;27.705;23.997;27.181;25.711;32.589;33.569;23.579;30.769;26.176;27.441;27.967;23.595;2.0;VALOR
OT.DERIVADOS LACTEOS;;73.084;73.481;66.753;76.527;71.377;79.345;77.954;73.768;70.86;73.119;71.444;68.177;72.077;73.696;67.429;57.865;65.898;75.296;2.0;VALOR
OT.DERIVD.SIN LACTS;;14.998;15.047;12.306;13.126;16.53;15.873;15.995;15.439;12.042;17.126;10.888;15.575;15.861;12.952;14.212;10.319;12.548;18.319;3.0;VALOR
PAN;;99.833;99.888;99.741;99.536;99.723;99.131;99.907;99.841;99.816;99.866;99.909;99.877;99.898;99.958;99.974;99.939;99.341;99.764;1.0;VALOR
PAN FRESCO/CONGELADO;;98.599;98.605;97.256;99.517;99.206;99.069;98.902;98.023;98.332;99.361;98.143;98.67;98.248;98.368;99.125;99.362;98.451;97.408;2.0;VALOR
PAN RESCO/CONG.GRAN;;88.026;88.665;86.762;92.879;84.399;87.53;91.202;84.693;87.097;87.295;86.241;88.939;92.684;83.707;89.766;91.688;91.744;87.746;3.0;VALOR
PAN RESCO/CONG.ENV.;;95.876;95.804;95.013;97.983;97.631;97.177;96.434;96.192;94.008;98.15;94.766;94.503;94.654;92.278;96.974;95.237;93.036;93.001;3.0;VALOR
PAN FRESCO INTEGRAL;;65.226;66.602;60.416;78.75;66.033;72.551;71.342;59.65;59.053;72.362;55.063;66.012;69.553;68.693;64.064;59.108;58.992;59.256;3.0;VALOR
PAN FRESCO NORMAL;;98.355;98.444;97.256;98.866;99.105;98.363;98.475;97.734;98.22;99.136;97.991;98.618;98.281;98.115;99.004;99.366;98.213;97.032;3.0;VALOR
PAN FRESCO SIN SAL;;38.256;39.008;44.944;53.769;34.432;45.801;43.953;40.877;37.93;42.812;38.013;33.125;54.864;51.276;41.002;47.824;41.177;36.469;3.0;VALOR
PAN INDUSTRIAL;;98.38;98.349;98.103;97.507;98.868;96.267;98.824;99.095;98.32;98.76;98.643;96.655;98.681;98.604;97.384;99.532;96.943;97.815;2.0;VALOR
PAN INDUSTRIAL FRES;;91.562;88.789;90.875;90.464;90.852;89.447;92.777;95.443;94.317;93.317;93.184;88.515;88.47;90.35;89.105;93.455;90.025;91.412;3.0;VALOR
PAN IND.F.INTEGRAL;;25.621;23.646;28.329;29.507;21.576;24.012;17.563;31.571;19.533;20.803;23.716;26.993;26.707;25.873;35.6;20.32;31.668;50.025;4.0;VALOR
PAN IND.F.NORMAL;;86.666;81.46;85.627;85.226;86.836;85.161;88.839;92.105;91.838;87.091;90.726;83.564;85.697;88.253;82.312;86.154;82.148;80.963;4.0;VALOR
PAN IND.F.S/CORTEZ;;41.823;44.186;39.433;43.336;37.044;48.267;40.602;45.541;47.654;46.858;36.62;36.52;32.301;45.077;33.854;44.229;43.688;52.528;4.0;VALOR
PAN IND.F.ENRIQUEC;;79.385;72.112;78.022;82.358;76.728;81.604;80.3;88.005;83.531;81.961;80.572;77.396;78.16;76.81;81.538;85.834;79.763;72.56;4.0;VALOR
PAN INDUSTRIAL SECO;;93.508;93.676;93.636;91.093;94.758;92.839;95.684;92.815;92.701;94.578;92.537;90.99;96.283;94.058;91.399;95.05;91.117;90.754;3.0;VALOR
PAN IND.S.INTEGRAL;;40.823;41.052;45.402;43.133;42.225;40.353;40.697;39.861;31.775;39.132;36.957;41.621;46.582;52.605;40.748;41.513;43.479;42.003;4.0;VALOR
PAN IND.S.NORMAL;;92.092;92.4;91.386;89.785;93.434;91.284;94.796;91.696;91.654;94.158;91.477;89.657;92.408;90.147;89.225;94.873;85.048;89.102;4.0;VALOR
BOLL.PAST.GALLET.CERE;;99.631;99.614;99.587;99.637;99.692;99.606;99.725;99.385;99.759;99.752;99.716;99.804;99.903;98.984;99.27;99.896;99.255;99.847;1.0;VALOR
BOLLERIA/PASTELERIA;;96.976;96.325;97.382;97.384;97.802;99.35;97.729;96.758;97.869;98.014;96.441;96.133;97.723;89.184;94.821;94.249;95.515;97.417;2.0;VALOR
BOLL./PAST.ENVASADA;;95.118;93.317;94.78;95.503;96.946;96.37;96.401;95.129;96.503;95.034;95.36;94.766;93.45;87.315;93.348;92.366;94.257;95.005;3.0;VALOR
O.PASTEL/TARTA ENV;;22.946;27.293;27.512;14.775;22.268;21.057;20.74;28.578;20.874;9.185;21.723;21.611;15.429;14.981;24.111;14.202;14.609;27.963;4.0;VALOR
BOLL./PAST.GRANEL;;75.917;74.574;72.14;83.82;78.606;83.381;78.391;76.05;77.487;76.285;74.743;72.863;78.929;65.158;69.372;75.021;70.204;72.753;3.0;VALOR
O.PASTEL/TARTA GRA;;10.156;15.428;15.085;7.419;7.369;14.732;7.39;11.52;13.687;9.392;10.366;8.52;12.246;3.932;9.948;14.896;6.265;6.241;4.0;VALOR
GALLETAS;;96.431;95.963;97.441;95.656;96.361;93.843;95.799;96.337;97.785;98.633;96.481;98.067;96.897;98.21;95.042;99.502;96.414;97.856;2.0;VALOR
GALLETAS ENVASADAS;;96.385;95.864;97.433;95.652;96.269;93.834;95.795;96.335;97.782;98.63;96.421;98.065;96.895;98.21;94.725;99.502;96.413;97.856;3.0;VALOR
GALLETAS SALADAS;;46.061;47.311;48.406;47.636;54.372;53.163;38.586;49.268;45.878;38.791;38.872;45.869;42.322;39.94;38.363;52.045;49.537;57.044;4.0;VALOR
GALLETAS DULCES;;95.661;95.063;96.743;95.574;94.817;92.91;95.012;95.537;97.109;98.23;96.197;97.445;96.792;97.892;94.036;99.102;96.075;97.805;4.0;VALOR
DIETETICAS;;38.476;37.636;35.74;35.05;40.445;32.445;36.536;38.294;35.773;41.183;35.082;42.396;43.89;34.972;45.918;40.912;30.221;45.04;5.0;VALOR
GALLETAS GRANEL;;5.035;5.441;9.963;11.872;3.973;11.328;5.536;3.655;10.743;5.662;6.314;4.031;4.025;1.925;3.698;6.101;4.371;1.352;3.0;VALOR
CEREALES;;67.67;66.74;64.667;69.381;69.261;65.093;65.862;71.568;70.564;65.348;69.47;69.004;65.332;69.207;60.313;47.411;56.093;75.322;2.0;VALOR
CEREALES DESAY.ENV.;;67.67;66.74;64.667;69.381;69.261;65.093;65.862;71.568;70.564;65.348;69.47;69.004;65.332;69.207;60.313;47.411;56.093;75.322;3.0;VALOR
CON FIBRA;;45.462;45.266;40.792;50.902;48.083;44.408;41.488;50.884;44.262;36.995;47.387;45.762;35.811;53.776;42.274;31.812;36.405;54.185;4.0;VALOR
PRODUCTOS NAVIDEÑOS;;78.058;78.86;77.05;81.267;78.376;81.233;79.371;75.675;73.468;78.719;78.037;78.21;84.605;69.196;79.593;77.621;78.424;74.992;2.0;VALOR
MANTECADOS/POLVORON;;34.43;34.875;43.615;33.605;32.982;24.863;36.303;32.394;29.513;33.682;37.037;28.296;52.562;43.622;38.377;41.159;35.847;31.721;3.0;VALOR
MAZAPANES;;9.046;4.478;8.239;3.636;3.801;7.713;9.694;11.856;16.236;6.943;12.592;6.151;22.336;4.424;16.206;18.079;25.836;6.917;3.0;VALOR
