Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
P.P.CONSV LEGUMBRE;;64897.865999999995;13559.062000000002;10817.979700000002;18007.059800000003;9420.3575;13093.4032;54370.781;4632.9255;5894.16;30560.697;34337.171;4328.3151;16608.6806;21273.258000000005;22687.612;43960.87300000001;17893.7738;19584.003900000003;14709.4191;12710.6723;12355.9542;11222.7838;13380.4329;15569.2256;2790.907;3321.28472;4317.264;1940.01484;1867.19508;6222.0172;25465.096999999998;18807.969;12535.5863;2975.0435;4665.6679;4632.9255;7269.3875;6905.6243;4234.9849;8978.021;5029.3270999999995;20206.884000000002;4.0;VALOR
P.P.CONSERVA PASTA;;129983.13700000002;38362.499;20919.665;31394.504;16455.057;22851.419;96715.66200000001;10872.707199999999;22394.771999999997;78289.467;51693.674999999996;8702.6724;43728.509000000005;48349.608;29202.356000000003;77551.965;25822.123;34888.619999999995;29315.970999999998;39956.43;40423.56599999999;20978.272;21357.809999999998;24551.186999999998;4073.18;7211.668199999999;7397.5123;3989.9470999999994;4868.1316;17179.979;56167.57399999999;26901.917999999998;24865.542999999998;5033.844;10945.392800000001;10872.707199999999;25181.255999999998;17133.814;13598.0651;14888.116299999998;8974.0613;23355.889;3.0;VALOR
PLAT.PREP.CONGELADO;;666682.77;191203.09;97071.41900000001;171182.63999999998;91538.34700000001;115687.26699999999;447591.27999999985;85104.866;133986.57899999997;389934.52;276748.24;58262.342000000004;258003.73000000004;216088.42;134328.284;350416.69000000006;102357.481;156072.83;152768.01;255484.44999999998;159769.11000000002;98875.362;122728.823;157565.46;33984.719000000005;33541.17999999999;37592.286;22625.844999999998;39028.140999999996;94442.52899999998;266964.42;153996.46;112251.222;24688.405000000002;48242.799;85104.866;153796.99000000002;83172.129;60992.9;63570.37199999999;35126.585;111987.74999999997;2.0;VALOR
P.P.CONGELADO CARNE;;158107.13;46612.958;22941.013;42287.138999999996;21831.819;24434.208;95329.74799999999;22893.651;39883.74100000001;95427.65600000002;62679.482;16106.836;68030.32400000001;47824.024999999994;26145.958;73969.97899999999;18538.251;32069.525;37572.237;69927.129;30799.155000000002;22661.153000000002;36108.448000000004;36639.102000000006;8236.379700000001;8695.9429;8564.822000000002;6402.135300000001;8509.529999999999;23831.748000000003;63021.078;37793.244;24951.538000000004;4909.866999999999;11875.5857;22893.651;42986.524;19366.037000000004;16312.960000000001;11125.1782;6539.405;22097.93;3.0;VALOR
P.P.CONGEL.PESCADO;;254422.93;69582.683;36631.099;64975.349;35682.539;47551.281;167027.28999999998;35292.658;52102.99;140454.44;113968.51999999999;16148.7204;99779.79199999999;78861.107;59633.33000000001;138494.423;38203.314000000006;59785.88900000001;58811.270000000004;97622.47200000001;60214.026999999995;39116.729;43003.933000000005;58600.006;15114.9803;13535.850300000002;16736.9646;8100.4577;17891.752;37221.49;105905.514;54132.176;39272.012;7380.972100000001;13375.5194;35292.658;60156.10400000001;28744.206000000002;19687.869;27262.249000000003;12609.0198;49914.356;3.0;VALOR
P.P.CONGEL.VEGETAL;;89938.954;26013.401;12861.872000000001;22823.210999999996;12266.857900000003;15973.613;69220.492;8503.568;12214.892400000002;52950.69899999999;36988.258;7309.0485;29645.050000000003;32960.224;20024.634000000002;52984.85600000001;18159.304;24248.634000000002;20137.561999999998;27393.454999999998;23435.508;11775.4125;18155.420000000002;21707.476;3355.8003999999996;4135.8529;3939.4673000000003;3434.0189;3630.7392;12298.2315;34618.498;22054.271;17337.214999999997;4814.945;7269.9715;8503.568;15010.3143;13052.6318;7312.585100000001;10589.8492;7195.282799999999;16189.807999999999;3.0;VALOR
P.P.CONGELADO PASTA;;80064.66200000001;22021.73;11316.507300000001;21585.154;11155.315200000001;13985.9529;56739.95999999999;8196.1328;15128.568799999997;47023.80200000001;33040.862;6910.6548;30392.644000000004;28930.516999999996;13830.847500000002;42761.365000000005;12651.1478;18387.170000000002;18038.848;30987.496;27339.376000000004;12356.065100000002;12059.3917;17186.104;3615.7439;2698.1602;3221.7237800000003;1588.09749;5383.929700000001;12095.724900000001;29677.864999999994;19658.460000000003;13248.6831;2526.13396;6537.4691;8196.1328;19141.627;10657.2349;9601.348700000002;7479.119700000001;4542.6415;11382.9524;3.0;VALOR
OTROS P.P.CONGELADO;;84149.071;26972.319000000003;13320.9344;19511.789999999997;10601.813000000002;13742.215199999999;59273.812;10218.8562;14656.405700000001;54077.948;30071.126000000004;11787.0817;30155.92;27512.548000000003;14693.522100000004;42206.072;14805.4702;21581.601000000002;18208.092;29553.909;17981.041999999998;12966.0055;13401.644500000002;23432.753999999997;3661.8116999999997;4475.3733;5129.3069;3101.1337000000003;3612.1876;8995.3361;33741.461;20358.308;17441.7814;5056.4872;9184.253499999999;10218.8562;16502.402000000006;11352.0195;8078.1368999999995;7113.979399999999;4240.2353;12402.701900000002;3.0;VALOR
P.P.SOPAS Y CREMAS;;433058.49;122795.985;72127.82300000002;102561.48700000001;56071.394;79501.813;331249.34;42840.417;58968.725;242847.12999999998;190211.36000000002;30155.835;138918.868;143978.30299999999;120005.489;263983.76999999996;101439.74299999999;121293.38200000001;96642.821;113682.546;125572.876;65215.807;75353.552;93775.09300000001;18231.056;15745.07;29334.273999999998;9830.764700000002;17821.798;53996.752;173494.54;101362.294;86383.131;18748.157000000003;31673.223000000005;42840.417;66274.35800000001;47655.046;32537.507;56561.37799999999;34272.60400000001;102495.802;2.0;VALOR
P.P.GAZPACHO/SALMOR;;170901.99099999998;50192.75000000001;30072.851199999997;40177.68860000001;22403.978800000004;28054.7232;132370.521;16841.768;21689.6917;100539.64099999999;70362.35900000001;11242.5189;57378.799000000006;57381.177;44899.4937;102280.66700000002;44065.6972;47431.467699999994;35756.6573;43648.166;38914.92219999999;28718.808399999998;32669.9971;46494.0395;7117.9783;3995.46806;10048.7818;2941.9942499999997;5052.41667;18294.6865;67103.117;41426.679099999994;39025.084500000004;8888.101999999999;13600.0816;16841.768;25377.331199999997;18296.4089;12384.943800000001;21406.6011;16005.245200000001;38101.512200000005;3.0;VALOR
P.P.SOPAS Y CR.HORT;;66451.735;18275.1357;11787.1249;15462.363099999999;8631.0379;12296.072600000001;53109.56199999999;6255.721100000002;7086.4505;36971.878;29479.855999999996;6120.7805;20034.644099999998;22046.883;18249.4281;40296.31;16323.3957;20560.5298;14721.074000000002;14846.7341;20064.662099999998;10593.053;8860.9782;12336.4811;2604.6976000000004;3940.6289;5902.631500000001;2148.6037800000004;2716.6818;7962.240499999999;26079.886;17013.1774;12679.7526;3327.1565;6434.3589;6255.721100000002;7559.659700000001;7716.434200000001;4887.897400000001;9529.468499999999;6018.2832;14722.752399999998;3.0;VALOR
P.P.PIZZA;;716859.25;210050.84;119513.8;170999.46000000002;99413.518;116881.686;472670.89999999997;88216.305;155972.05000000002;440469.80000000005;276389.48000000004;59715.041000000005;288200.67;256286.77999999997;112656.73999999999;368943.52;98132.59100000001;150547.38;182400.78;285778.52;171831.76;107389.173;138460.98;145586.69999999998;32616.462;55974.007000000005;42475.551;22524.655000000006;39674.48;107360.58599999998;288032.29;171931.57;109860.34599999999;25637.62;50998.325;88216.305;182062.66999999998;93460.89600000001;85175.92699999998;68172.851;36969.425;86165.245;2.0;VALOR
P.P.PASTA RESTO;;131790.188;36022.134;19456.834;32070.842;21348.809;22891.573999999997;91869.76499999998;12399.6265;27520.801;74430.28;57359.91300000001;11951.1548;45941.33900000001;44119.486999999994;29778.212999999996;73897.704;21900.861;31415.242000000002;31023.392;47450.69899999999;44173.938;17636.2525;22181.44;25235.974000000006;5397.8348000000005;6943.106200000001;7063.0317;3158.6144000000004;5516.113299999999;20171.638;53166.425;29335.178999999996;23600.839;3907.3585000000003;8329.828699999998;12433.4515;30487.758000000005;18447.055999999997;14726.578300000001;10665.2195;7737.378199999999;25055.563000000002;2.0;VALOR
TORTILLAS REFRIGERAD;;109481.843;32493.322;17735.774;27216.778;14008.469599999999;18027.5;77332.04;11676.42;20473.384;63622.909999999996;45858.937999999995;6775.3778999999995;41662.864;34783.568999999996;26260.033000000003;61043.604999999996;23099.826;26066.035999999996;21745.317000000003;38570.665;28504.063;11494.963899999999;19206.289;25997.242000000002;6183.430799999999;4442.1984999999995;9003.6217;4650.036;3646.8589;12342.721000000001;44728.808000000005;27485.343;21278.112999999998;4597.3209;7455.8863;11676.42;21617.951;12896.596400000002;12792.5473;11039.3734;8136.8479;19268.9;2.0;VALOR
PLAT.PREP.OTROS;;966052.2699999999;259017.96000000002;149690.43000000002;247698.74;143022.53;166622.65;735316.7599999999;93343.36500000002;137392.13;558728.94;407323.32999999996;63638.94600000001;314723.0;352610.9;235079.43999999997;587690.32;214037.41999999998;253236.67;225367.18000000005;273410.99;243284.91999999998;136116.922;154581.54;198287.42;40690.149000000005;72384.247;70251.675;50455.41;39554.684;113432.46600000001;379529.27;252976.33;180559.56;36883.383;62280.31500000001;93367.83000000002;168890.26;120511.08600000001;87166.26400000002;120761.791;88805.59300000002;187385.81999999998;2.0;VALOR
CAFES E INFUSIONES;;1454440.0;376552.94;229469.7;363301.29000000004;212695.59;272420.52;1182876.78;101821.885;169741.43;762970.1499999999;691469.9;73290.36200000001;401402.94;522609.8600000001;457136.8999999999;979746.75;309646.42000000004;457921.5900000001;326017.05999999994;360855.0;372091.95999999996;226337.19;227595.0;256949.98;69799.73000000001;132227.661;111830.08000000003;57608.50199999999;80655.93200000002;209283.4;578087.57;334076.77999999997;252336.41000000003;47316.463;82866.784;101833.665;203924.26;184053.16;110020.937;247095.86;107490.103;369838.8499999999;1.0;VALOR
CAFE G. O M.TORREFAC;;9006.012799999999;1993.6743000000001;1263.6671;1476.0120000000002;973.1944500000002;3299.4655;6815.131600000001;975.1144929999999;1215.7668999999999;4305.0599999999995;4700.9532;322.813839;3044.7464;2712.8253000000004;2925.62728;5638.4528;1852.9332799999997;2698.0376699999997;2008.1095500000001;2446.9323;156.007739;118.32963399999998;460.64932000000005;5955.1176000000005;836.6318;341.48309;297.12699;840.6669700000001;758.035117;1914.92064;3387.4865299999997;1832.1407000000002;1113.4301699999999;77.705089;547.8735340000001;975.1144929999999;1373.5875499999997;1319.73313;530.181923;1320.6344700000002;521.560937;2339.6218900000003;2.0;VALOR
CAFE G. O M.NATURAL;;607661.7999999999;175042.2;105937.161;151541.501;81185.484;93955.454;484910.38;43167.270000000004;79584.15000000001;347381.62;260280.2;29318.499;192438.95;217417.40999999997;168486.96;385904.38;129144.40699999999;191429.37;131298.43699999998;155789.58999999997;182331.99;103269.13799999998;82435.47;98250.71200000003;24750.306000000004;45709.268;45106.132000000005;25808.794;30047.404999999995;82003.632;240880.67;136054.006;118676.07400000002;21936.544;38759.291;43167.270000000004;93725.037;74196.967;46847.966;106669.194;48927.463;133432.099;2.0;VALOR
CAFE G. O M.MEZCLA;;132159.86000000002;30387.236000000004;18628.654000000002;32010.94;21162.896999999997;29970.141999999996;106891.26400000002;9172.885;16095.717999999999;66777.788;65382.077;5674.0443;35196.066;51493.227999999996;39796.528000000006;91289.75700000001;25376.733999999997;36677.490999999995;32768.905;37336.741;27220.538000000004;13114.466699999999;20521.798;33927.779;8464.6119;14369.714;7887.0661;6653.8949999999995;7331.6422999999995;20471.89;48582.89200000001;32725.536;23047.91;2923.7168999999994;6691.3541000000005;9172.885;21203.354;19373.702;11538.5838;19830.85;8428.352799999999;32997.067;2.0;VALOR
CAFE G. O M.DESCA;;172017.90999999997;48143.688;22237.724000000002;44156.97;23370.577;34108.962999999996;150590.86000000002;9005.8891;12421.159000000001;77849.401;94168.51599999999;4802.247899999999;33646.614;63429.183999999994;70139.88;133569.061;36971.063;61946.449;37706.376;35394.037;50442.157;25888.014;30969.822999999997;26711.61;6877.3110000000015;14127.681199999999;11683.9781;5317.3502;8471.842400000001;24290.952;66194.452;39852.210999999996;33208.467;3094.5715;6820.343499999999;9005.8891;18057.7054;21696.217;10647.9559;33180.94900000001;11362.840000000002;58151.45;2.0;VALOR
CAFE SOLUBLE;;307872.68;72165.095;45809.763;75827.37000000001;50204.54299999999;63865.924000000006;244191.01999999996;25383.977000000003;38297.701;155611.97499999998;152260.73;19792.878;81955.121;109727.446;96397.25;206124.66999999998;60061.030999999995;91192.284;74586.75;82032.63200000001;63113.918000000005;51211.262;54995.214;50876.113;17386.841;33413.706999999995;27816.107;9059.5406;21561.959999999995;49805.856;128141.322;70547.256;37816.291;10526.351800000002;17504.2148;25395.756;43341.701;43214.091;21326.722000000005;49549.278999999995;19279.817000000003;77734.76499999998;2.0;VALOR
DESCAFEINADO CS;;90726.416;16625.8856;11872.0657;20518.877;15849.8;25859.786999999997;79192.68000000001;4514.4676;7019.267900000001;32602.284000000003;58124.134;2553.2624;15589.204000000002;28198.363000000005;44385.58700000001;72583.95199999999;22515.003999999997;31507.189;19214.462;17489.7612;15808.203899999999;15092.5018;17092.544;14068.7914;4424.785900000001;11701.709599999998;9677.4653;2860.4123;7936.342900000001;14651.1674;36573.91500000001;20016.148;11548.842100000002;1921.3951899999997;2801.3034;4526.2464;8124.8882;9826.740999999998;3772.484900000001;16089.9875;5275.5078;38387.861000000004;3.0;VALOR
NO DESCAFEINADO CS;;217146.26;55539.210999999996;33937.698000000004;55308.494;34354.742999999995;38006.141;164998.33;20869.509000000002;31278.434;123009.69800000002;94136.58200000001;17239.6167;66365.917;81529.082;52011.663;133540.74999999997;37546.025;59685.09900000001;55372.28800000001;64542.872;47305.710999999996;36118.76;37902.668999999994;36807.321;12962.0559;21711.995000000003;18138.641000000003;6199.1282;13625.616399999999;35154.691;91567.41500000001;50531.10800000001;26267.445999999996;8604.955399999999;14702.912799999998;20869.509000000002;35216.81;33387.35;17554.235;33459.291;14004.310799999997;39346.906;3.0;VALOR
SUCEDANEOS DE CAFE;;20181.979;4220.934899999999;2891.7986000000005;4761.3341;2822.8668000000007;5485.043500000001;17404.801999999996;1129.7922700000001;1647.3856500000002;8664.0251;11517.9528;655.76934;4142.079599999999;5584.853700000001;9799.275699999998;15384.1293;5166.9592;6497.0985;4501.0274;4016.8932;3062.3063;2472.092;2068.2601000000004;3202.1160999999993;1635.3007599999999;3083.0747999999994;4372.6957;286.13205999999997;1213.93557;3419.4965;7920.568799999999;5240.8225999999995;2387.1548;506.773706;883.0061300000001;1129.7922700000001;1776.6064599999997;1694.1022400000002;1211.0795600000001;3224.5801;1137.54998;8618.4872;2.0;VALOR
CAFE EN CAPSULAS;;672475.34;199390.69;112746.606;169674.56000000003;91049.02;99614.49199999998;533858.7100000001;51830.619999999995;86786.012;381473.81999999995;291001.52999999997;34529.759;210746.71000000002;241856.53;185342.37999999998;427198.89999999997;132267.428;214710.02;149863.41900000002;175634.48000000004;210825.19999999995;125283.714;99649.51699999998;103383.671;28851.633;42265.872;43878.390999999996;18337.364;35996.76299999999;97483.61300000001;269395.32;145327.53000000003;124272.131;24692.997;43506.896;51830.619999999995;105223.463;88287.98000000001;50982.960999999996;119026.595;46492.62300000001;142431.212;2.0;VALOR
DESCAFEINADO CPS;;135629.36099999998;41766.504;18777.616299999998;34743.859000000004;17820.8361;22520.559999999998;115756.758;8221.645900000001;11650.9594;66656.06;68973.311;4310.6884;29985.587999999996;49993.126;51339.97;101333.092;27955.063;48553.275;29623.630999999994;29497.398;42832.16299999999;24364.518;22349.639;17915.0333;4781.7604;9594.218899999998;10142.4349;3649.6031000000007;7533.646999999999;19618.377000000004;52378.062000000005;29982.327;26116.954999999998;2906.47917;5956.988800000001;8221.645900000001;16934.2679;16833.3579;8504.6527;25690.767999999996;9751.9449;40829.263999999996;3.0;VALOR
NO DESCAFEINADO CPS;;533502.58;156532.94;93249.89799999999;134156.181;72851.148;76712.41900000001;415445.1599999999;43392.687999999995;74664.721;313223.67000000004;220278.89;30143.803999999996;179613.69;190769.46;132975.642;323745.07;104029.977;164531.35000000003;119472.033;145469.236;166328.19;100593.22300000001;76842.964;85036.21;23990.780000000002;32515.528;33541.418;14654.275399999999;28401.068000000007;77655.552;215653.84999999998;114210.96500000001;97581.13000000002;21771.114999999998;37213.297999999995;43392.687999999995;87877.742;71131.962;42373.223999999995;92308.373;36638.081999999995;100796.112;3.0;VALOR
INFUSIONES;;205539.82;44600.149;32700.945999999996;53527.149999999994;32976.039000000004;41735.541;172073.34000000003;12986.9602;20479.535;102380.30099999999;103159.51800000001;12724.1109;50979.412000000004;72244.921;69591.386;141836.299;51073.308999999994;67480.876;43147.448;43838.192;45765.038;30263.886000000002;36143.798;38026.53400000001;9848.726999999999;21182.747;14666.9763;9642.1216;11271.109500000002;27376.66;82980.15599999999;47824.807;36087.096999999994;8250.802;11660.6995;12986.9602;24446.269;22558.347999999998;17918.459;33320.381;17832.523;56565.387;2.0;VALOR
INFUSIONES ENVASADO;;197255.62999999998;44013.609000000004;31467.182;50706.853;30582.242000000002;40485.763;164549.09;12840.976400000001;19865.579;98603.94200000001;98651.70499999999;12271.2504;49283.265999999996;69773.357;65927.778;135701.12600000002;46327.901;65583.79999999999;42440.422;42903.52999999999;43680.32400000001;28388.930000000004;34672.316000000006;36608.122;9636.4544;20845.104;14328.3033;9096.093700000001;11224.084000000003;25393.624;80824.45;46244.73700000001;33568.758;7621.7544;11512.3763;12840.976400000001;23891.873;22137.495;17587.355;32555.824000000004;16071.479000000001;53036.521;3.0;VALOR
INFUSIONES GRANEL;;8284.175299999999;586.5399749999999;1233.7632299999998;2820.29772;2393.795319;1249.77845;7524.235700000001;145.98332399999998;613.95546;3776.360970000001;4507.8139;452.85965;1696.14614;2471.56224;3663.6065;6135.1691;4745.4075;1897.0787400000004;707.024488;934.664303;2084.71226;1874.9561800000004;1471.481929;1418.40971;212.272412;337.643775;338.670318;546.0280399999999;47.025242000000006;1983.034716;2155.7061000000003;1580.06948;2518.33926;629.04763;148.32311;145.98332399999998;554.39398;420.85258799999997;331.103166;764.5584100000001;1761.04452;3528.8678;3.0;VALOR
TE;;62349.67199999999;15241.6127;10138.8037;15707.033000000001;10790.2444;10471.9796;50896.64899999999;4599.1128;6853.910099999999;34352.457;27997.214;4948.241099999999;17359.6636;22479.596999999998;17562.17;40041.76700000001;15818.641;18942.975999999995;13082.633999999998;14505.419600000003;14751.0778;8052.473699999999;12158.1698;12028.520899999998;2712.8093999999996;4790.6219;4614.678800000001;3241.3184;2719.21135;8928.848600000001;25203.375999999997;13610.1429;11888.092100000002;2929.2650999999996;3850.9903;4599.1128;8687.308;6646.7726999999995;5236.9204;9227.7547;6604.176000000001;14567.372000000003;3.0;VALOR
MANZANILLA;;19382.976000000002;3133.6147000000005;2845.6927;4926.842;3161.3885;5315.4378;16721.522399999998;1050.59324;1610.8613;7614.6768;11768.299799999999;1033.68554;4009.2203;5840.369599999999;8499.7001;14340.0705;4645.5514;6659.9328;4111.8603;3965.6312;3321.6324999999997;2577.7113;3333.6679;3837.741399999999;1117.20624;2838.9791999999998;1539.12279;816.9140000000001;1346.7181799999998;2790.4289;8057.464900000001;4042.6461999999997;3145.7179;675.0811190000001;1054.6467499999999;1050.59324;1908.7181999999998;2008.31105;1138.81801;3258.0052;1198.5487600000001;7090.2531;3.0;VALOR
POLEO;;6095.4149;1268.66928;1091.65404;1564.16238;917.2392499999999;1253.6897999999999;5257.554400000001;238.44769100000002;599.4128400000001;2583.5517;3511.8630000000003;292.0865289999999;1315.67743;2088.75614;2398.8945000000003;4487.650799999999;1266.4071000000001;2176.06311;1370.77454;1282.16994;1380.69859;955.7402200000001;1128.0190400000001;1354.74331;328.48197000000005;583.589308;210.022022;154.120178;309.024539;884.4556;2699.8052500000003;1327.44641;874.68279;129.93048600000003;332.80591200000003;238.44769100000002;638.23076;639.93126;666.48946;1032.6477200000002;489.6855829999999;1927.2458499999998;3.0;VALOR
OTRAS INFUSIONES;;117711.76600000002;24956.255999999998;18624.797;31329.112999999998;18107.167;24694.434000000005;99197.60600000001;7098.8054;11415.349;57829.617999999995;59882.146;6450.096699999999;28294.852;41836.198;41130.62000000001;82966.81700000001;29342.71;39701.903999999995;24582.177000000003;24084.975000000006;26311.628;18677.9619;19523.942;20805.529;5690.2291000000005;12969.554799999998;8303.15;5429.7691;6896.1551;14772.926899999999;47019.511000000006;28844.573000000004;20178.602;4516.5253999999995;6422.256099999999;7098.8054;13212.0118;13263.331699999999;10876.2296;19801.972999999998;9540.111799999999;32980.518;3.0;VALOR
CALDOS;;80336.76400000001;18856.252;11048.3939;20394.377;12671.1509;17366.592;62775.437999999995;6755.8006000000005;10805.5246;37334.564;43002.201;4335.959699999999;21498.918999999994;26409.630999999998;28092.251;54501.882000000005;14594.619199999997;22607.018;20367.601;22767.524;21287.006;11250.7772;12711.171699999999;15782.442999999997;4327.1936;6227.8329;6113.268399999999;2637.0704;5939.569399999999;12936.930699999997;32986.647;17414.275999999998;11059.3367;1772.1260300000001;3662.9759;6755.8006000000005;12696.2814;10118.9367;6415.8477;11235.2277;4234.8189;23444.748;1.0;VALOR
AYUDAS CULINARIAS;;6142.767399999999;1460.0684;902.8135800000001;1609.14618;1020.14509;1150.59402;4488.057900000001;691.4539899999999;963.25531;3370.4369000000006;2772.3302;651.6438599999999;1910.67173;2184.8542999999995;1395.5971900000002;3580.4514999999997;721.3873600000001;1574.7273599999999;1850.70896;1995.9433999999999;1366.16196;897.99865;1212.13947;1317.46618;178.265878;380.33393;285.41288999999995;504.988319;253.934784;1052.05148;2732.9407;1321.28818;782.5522899999999;135.844239;520.50968;691.4539899999999;1124.6881499999997;851.3242599999999;717.92859;819.1526499999999;197.35959199999996;1084.50596;2.0;VALOR
SALSAS;;576002.8900000001;164639.56;96218.92199999999;140726.749;81239.465;93178.18599999999;407303.5300000001;68640.121;100059.24999999999;338684.25;237318.63999999998;57083.93;210789.22999999998;191132.11999999997;116997.639;308129.74000000005;88244.383;148926.55999999997;141808.961;197023.04;122918.965;84675.741;108475.85800000001;122142.757;28668.433999999997;37003.988000000005;45874.75199999999;26242.391999999996;34092.670999999995;83459.44;227141.13;139988.46;91321.166;21688.203999999998;49265.178;68645.266;119109.76999999999;72862.58200000001;55053.01800000001;65076.956;29730.106000000003;94571.841;1.0;VALOR
KETCHUP;;59969.556000000004;18233.509000000002;9773.062899999999;14248.180799999998;8236.402;9478.3977;36484.227000000006;9253.783599999999;14231.544;36238.212;23731.342000000004;6293.8066;25747.153;17900.982;10027.6121;27928.592;6987.773499999999;12550.4478;14309.2042;26122.129;11519.8504;7799.038900000001;10993.687699999999;13690.7289;3258.4222;4455.0555;4869.1145;3383.6551;3610.3072999999995;9423.8924;23682.074000000004;14609.4093;8643.866899999999;1892.3922;4186.1045;9253.783599999999;16253.462;6913.1505;6681.3624;4961.1427;1628.55565;8199.5987;2.0;VALOR
MAYONESA;;200062.38;50388.94300000001;30515.256999999998;49892.565;29633.82;39631.79;145654.351;21595.301;32812.704;107473.448;92588.925;14875.490300000001;66777.87800000001;68994.989;49414.017;118409.002;30286.305;53269.256;49726.166000000005;66780.64700000001;32729.395000000004;29217.720999999998;43209.989;40082.724;11974.974900000001;15882.3513;17457.484800000002;9507.736499999999;14267.9316;32154.161;78866.977;47911.068;26862.233999999997;4971.2991;12236.646200000001;21595.301;39636.191;25736.795999999995;17505.5796;27200.222;10279.9436;40900.395;2.0;VALOR
MAYONESA LIGHT;;38789.39;9548.089300000001;5727.2065999999995;9621.458700000001;5576.031;8316.603;28996.337;3766.0434000000005;6027.0097;20604.266000000003;18185.1229;2983.3451;12300.845500000003;12329.5051;11175.6914;23505.199999999997;6601.621499999999;11439.638500000001;9313.2584;11434.8712;6320.840200000001;6170.639300000001;6317.0395;8705.565800000002;2978.6589000000004;3795.5519000000004;3175.3625;1325.73027;2727.63864;6142.3027;15215.7713;9223.9504;5479.7267;1249.35752;2660.6929000000005;3766.0434000000005;6936.368399999999;4371.977600000001;3063.5132000000003;6028.328899999999;1967.5399000000002;8745.566499999999;3.0;VALOR
MOSTAZA;;16496.777;4695.110299999999;2847.4400000000005;4572.1165;2262.1534;2119.9583000000002;12156.363699999998;1867.0757;2473.3391;9625.174700000001;6871.6036;1804.3337400000003;5397.4995;5863.661599999999;3431.2830000000004;9294.944600000003;2808.6812;4743.0626;3972.1054999999997;4972.9292000000005;4150.3249000000005;2030.84931;2406.3620999999994;4007.6971000000003;824.9250299999999;918.79411;996.1435999999999;1161.68208;810.70596;2052.21393;6320.1051;3872.4874999999997;3441.2652999999996;732.56732;1314.3726299999998;1867.0757;2828.1933000000004;2046.6062000000002;1518.4471;2491.1731;1128.7145799999998;2569.6284;2.0;VALOR
OTRAS SALSAS;;299474.18;91322.0;53083.16299999999;72013.902;41107.09;41948.04400000001;213008.56;35923.96;50541.668;185347.43;114126.76299999999;34110.296;112866.703;98372.48500000002;54124.721999999994;152497.21999999997;48161.623999999996;78363.771;73801.47600000001;99147.328;74519.406;45628.134;51865.821;64361.61800000001;12610.109;15747.788000000002;22552.008;12189.318900000002;15403.725999999999;39829.171;118271.99100000001;73595.515;52373.8;14091.944000000001;31528.052;35929.106;60391.916;38166.03;29347.628999999997;30424.418;16692.892;42902.215000000004;2.0;VALOR
AGUA DE BEBIDA ENVAS.;;618832.0499999999;153990.19999999998;98588.52100000001;155405.84;87680.06899999999;123167.41600000001;458506.1500000001;75096.47399999999;85229.43500000001;336397.75999999995;282434.3;42129.475;205645.76;205989.46000000002;165067.38999999996;371056.8;112620.416;186189.77000000002;161341.39;158680.45999999996;182387.8;116182.851;98904.836;71529.76800000001;24630.635;43364.95100000001;27403.563;54427.672;30984.97;95634.313;274157.39999999997;137317.00799999997;80738.357;17298.517;41607.884;75125.05399999999;93641.057;66406.53;54844.363999999994;98026.847;46362.373999999996;125519.433;1.0;VALOR
AGUA DE BEB.CON GAS;;55196.83599999999;10995.5761;10702.7003;14918.504299999999;8011.5513;10568.5039;47418.212;2619.9927000000002;5158.6317;29277.472000000005;25919.364;1480.49717;12747.1215;24108.078999999998;16861.139000000003;40969.217000000004;13370.7335;19239.848;10609.353500000003;11976.9017;23387.453999999994;7121.7468;5349.7888;7521.696899999999;1023.1741299999999;3369.9809;2191.9179999999997;5231.075900000001;1269.4915099999998;8782.5591;22669.239999999998;13522.619600000002;8952.925799999999;1086.99083;2411.5522;2619.9927000000002;6936.078600000001;6427.4036;4145.1431999999995;10932.8678;6876.9502999999995;13759.8558;2.0;VALOR
