Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
MANZANAS;;93.556;48.353;1.359;26.809;81.978;72.021;42.244;0.095;0.514;0.004;0.974;0.157;0.727;8.542;8.799;0.0;0.441;0.027;42.465;3.655;0.997;7.28;4.951;2.0;VALOR
MANZANA GOLDEN;;82.346;38.271;1.078;17.403;66.736;56.593;27.223;0.054;0.21;0.0;0.713;0.116;0.504;6.116;6.604;0.0;0.319;0.027;33.081;1.659;0.452;4.819;3.28;3.0;VALOR
MANZANA PINK LADY;;19.399;8.091;0.053;2.73;10.573;7.321;4.34;0.0;0.0;0.0;0.114;0.022;0.0;0.517;0.836;0.0;0.061;0.0;7.319;0.015;0.016;0.398;0.301;3.0;VALOR
MANZANA ROYAL GALA;;54.278;17.206;0.315;8.917;40.02;33.042;11.23;0.0;0.036;0.0;0.211;0.02;0.055;1.871;2.153;0.0;0.012;0.0;14.991;0.264;0.121;1.745;1.364;3.0;VALOR
MANZANA STARKING;;4.076;1.864;0.025;0.334;1.518;1.335;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.465;0.076;0.0;0.0;0.0;1.554;0.086;0.037;0.062;0.138;3.0;VALOR
MANZANA FUJI;;51.549;20.78;0.501;6.684;32.932;26.178;10.399;0.039;0.138;0.004;0.38;0.102;0.111;4.318;3.768;0.0;0.057;0.0;17.483;0.558;0.24;2.1;1.07;3.0;VALOR
MANZANA REINETA;;20.696;9.664;0.119;2.26;9.993;7.985;3.129;0.0;0.008;0.0;0.145;0.0;0.106;1.152;0.946;0.0;0.018;0.0;8.646;1.081;0.179;0.722;0.39;3.0;VALOR
PERAS;;85.334;42.103;0.953;19.28;69.833;58.952;31.324;0.08;0.27;0.0;0.631;0.221;0.301;7.089;7.414;0.0;0.161;0.065;36.624;2.707;0.755;4.925;3.601;2.0;VALOR
PERA BLANQUILLA;;32.01;14.078;0.033;4.352;15.304;12.225;3.677;0.0;0.068;0.0;0.178;0.0;0.021;2.955;2.305;0.0;0.027;0.0;11.736;0.755;0.012;1.375;0.724;3.0;VALOR
PERA CONFERENCIA;;76.318;34.57;0.851;15.368;59.939;50.551;23.395;0.025;0.14;0.0;0.586;0.186;0.265;5.184;5.647;0.0;0.102;0.023;30.017;0.804;0.321;3.267;3.009;3.0;VALOR
MELOCOTONES;;70.683;37.345;0.44;11.886;47.014;38.246;17.072;0.021;0.255;0.0;0.732;0.16;0.166;7.348;6.389;0.021;0.235;0.038;32.477;2.013;1.122;3.896;1.673;2.0;VALOR
NECTARINAS;;63.162;30.376;0.266;10.443;43.271;35.53;15.281;0.147;0.079;0.0;0.324;0.091;0.178;4.437;4.075;0.0;0.104;0.048;26.739;1.011;0.139;2.589;1.611;2.0;VALOR
ALBARICOQUES;;49.029;25.687;0.184;5.544;25.35;20.079;6.894;0.0;0.085;0.0;0.386;0.088;0.024;4.495;3.913;0.0;0.097;0.0;22.225;1.092;0.278;2.246;0.842;2.0;VALOR
FRESAS/FRESON;;86.839;38.586;0.634;25.999;71.472;62.119;31.116;0.564;0.354;0.0;0.954;0.15;0.473;7.092;6.593;0.006;0.336;0.045;33.017;1.767;0.71;5.096;3.061;2.0;VALOR
MELON;;80.719;35.861;0.599;17.892;64.845;54.911;27.337;0.0;0.192;0.0;0.619;0.154;0.305;6.978;6.198;0.0;0.148;0.075;30.798;2.192;1.572;4.457;2.513;2.0;VALOR
MELON AMARILLO;;19.253;8.377;0.188;2.596;8.96;7.088;2.5;0.0;0.061;0.0;0.307;0.0;0.0;1.271;1.966;0.0;0.0;0.0;6.23;0.763;0.176;0.808;0.262;3.0;VALOR
MELON GALIA;;14.359;3.736;0.0;2.178;9.309;7.037;2.712;0.0;0.0;0.0;0.013;0.0;0.025;0.423;0.651;0.0;0.0;0.0;2.982;0.094;0.016;0.293;0.189;3.0;VALOR
MELON PIEL DE SAPO;;73.741;30.5;0.489;15.076;58.507;49.435;23.689;0.0;0.228;0.0;0.42;0.154;0.261;6.13;4.709;0.0;0.134;0.051;26.339;2.048;1.019;3.255;2.083;3.0;VALOR
MELON CANTALOUP;;8.76;2.446;0.0;1.059;5.807;3.434;2.55;0.0;0.0;0.0;0.0;0.0;0.0;0.402;0.299;0.0;0.0;0.0;2.108;0.0;0.0;0.165;0.05;3.0;VALOR
SANDIA;;77.553;34.645;0.721;14.509;59.851;51.236;21.506;0.193;0.102;0.004;0.674;0.181;0.371;7.294;5.044;0.0;0.354;0.025;30.049;2.837;0.844;4.728;2.046;2.0;VALOR
CIRUELAS;;63.317;31.156;0.379;8.277;40.807;32.243;16.065;0.0;0.225;0.0;0.269;0.092;0.2;5.392;5.002;0.0;0.127;0.057;27.112;3.126;0.814;3.279;1.491;2.0;VALOR
CEREZAS;;69.599;33.036;0.416;10.02;45.78;37.204;16.412;0.046;0.146;0.023;0.762;0.048;0.191;6.671;5.371;0.021;0.073;0.0;28.559;1.763;1.022;2.95;1.055;2.0;VALOR
UVAS;;78.145;33.029;0.387;15.246;61.586;52.397;24.872;0.0;0.145;0.0;0.352;0.136;0.109;5.728;6.049;0.0;0.295;0.03;28.271;4.557;0.776;3.438;2.726;2.0;VALOR
KIWI;;76.459;34.393;0.455;15.753;60.867;49.91;29.063;0.148;0.149;0.004;0.734;0.165;0.503;5.623;5.785;0.0;0.292;0.042;29.782;1.138;0.471;4.319;2.716;2.0;VALOR
AGUACATE;;79.384;30.319;0.595;19.545;66.032;57.01;30.069;0.078;0.169;0.0;9.118;0.183;0.442;5.611;5.206;0.0;0.088;0.0;25.938;1.185;0.892;4.717;3.258;2.0;VALOR
PIÑA;;58.527;18.52;0.217;9.719;46.253;38.82;15.492;0.18;0.078;0.0;0.204;0.0;0.027;3.129;2.903;0.0;0.028;0.0;15.744;0.038;0.091;1.969;1.547;2.0;VALOR
OTRAS FRUTAS FRESCAS;;89.544;46.97;0.958;25.134;76.647;66.352;39.629;0.889;0.448;0.0;0.725;0.163;0.968;9.508;7.516;0.0;0.523;0.134;41.235;5.037;1.782;7.168;3.958;2.0;VALOR
POMELO;;15.167;4.905;0.077;1.796;9.183;6.209;3.791;0.0;0.075;0.0;0.088;0.0;0.0;0.36;0.742;0.0;0.009;0.0;4.083;0.6;0.09;0.255;0.589;3.0;VALOR
CHIRIMOYA;;1.097;0.0;0.0;0.808;0.363;0.363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;3.0;VALOR
MANGO;;56.514;20.581;0.234;9.909;41.621;32.006;18.772;0.195;0.206;0.0;0.274;0.066;0.114;3.559;2.675;0.0;0.0;0.061;17.908;0.393;0.563;2.605;1.5;3.0;VALOR
FRAMBUESAS;;15.17;0.735;0.007;2.793;13.349;10.447;4.896;0.0;0.017;0.0;0.006;0.0;0.0;0.024;0.047;0.0;0.0;0.0;0.617;0.0;0.0;0.259;0.575;3.0;VALOR
ARANDANO;;24.183;1.545;0.01;5.202;21.813;15.907;10.39;0.0;0.164;0.0;0.021;0.0;0.0;0.032;0.097;0.0;0.022;0.0;1.232;0.0;0.046;0.252;0.804;3.0;VALOR
CAQUI;;40.29;17.921;0.139;5.596;22.14;17.47;7.593;0.0;0.128;0.0;0.213;0.009;0.085;3.409;2.509;0.0;0.057;0.0;15.093;1.033;0.306;1.636;0.671;3.0;VALOR
PARAGUAYO;;52.728;24.647;0.288;7.234;32.591;26.156;10.698;0.0;0.056;0.0;0.266;0.074;0.168;4.698;3.581;0.0;0.051;0.0;21.394;0.406;0.272;1.901;0.85;3.0;VALOR
FRUTAS IV GAMA;;67.688;20.016;0.573;10.74;56.463;48.556;20.232;0.212;0.095;0.0;0.665;0.057;0.101;3.486;2.701;0.0;0.136;0.098;17.138;0.929;0.436;3.332;2.22;2.0;VALOR
FRUTOS SECOS&SEMILLAS;;96.301;23.252;1.461;38.788;92.36;87.314;52.604;0.17;1.76;0.019;0.759;0.12;1.502;4.831;6.308;0.058;0.758;0.127;13.859;1.27;1.102;15.748;7.292;1.0;VALOR
FRUTOS SEC.ALMENDRA;;49.011;5.464;0.397;8.511;41.076;32.065;16.086;0.039;0.228;0.019;0.121;0.0;0.187;1.162;2.346;0.0;0.395;0.0;1.945;0.359;0.365;3.808;1.27;2.0;VALOR
ALMENDRA CON CASC.;;17.244;0.949;0.019;2.467;14.515;13.212;2.378;0.0;0.079;0.0;0.036;0.0;0.038;0.276;0.398;0.0;0.028;0.0;0.376;0.315;0.054;0.458;0.259;3.0;VALOR
ALMENDRA SIN CASC.;;42.0;5.052;0.381;6.861;34.354;24.19;15.06;0.039;0.154;0.019;0.086;0.0;0.151;1.017;2.226;0.0;0.36;0.0;1.664;0.041;0.306;3.556;1.065;3.0;VALOR
FRUTOS SEC.CACAHUET.;;47.124;2.482;0.245;8.918;41.798;34.101;16.47;0.057;0.032;0.0;0.052;0.0;0.027;0.561;0.86;0.012;0.012;0.01;0.941;0.028;0.086;1.963;1.416;2.0;VALOR
CACAHUETE CON CASC.;;19.532;1.316;0.147;3.538;16.567;13.62;5.233;0.008;0.032;0.0;0.023;0.0;0.024;0.362;0.462;0.012;0.012;0.0;0.636;0.0;0.035;0.592;0.496;3.0;VALOR
CACAHUETE SIN CASC.;;36.957;1.292;0.104;6.14;32.819;25.881;12.772;0.047;0.0;0.0;0.028;0.0;0.004;0.233;0.466;0.0;0.0;0.01;0.418;0.028;0.055;1.512;0.97;3.0;VALOR
FRUTOS SEC.NUECES;;60.971;12.372;0.343;12.625;47.843;37.587;19.346;0.039;0.318;0.019;0.183;0.076;0.395;3.134;3.346;0.0;0.057;0.038;8.281;0.742;0.37;4.469;1.924;2.0;VALOR
NUECES CON CASCARA;;28.997;10.698;0.296;4.759;15.65;13.256;3.806;0.039;0.229;0.0;0.138;0.076;0.309;2.778;2.549;0.0;0.032;0.0;7.726;0.742;0.37;3.174;0.596;3.0;VALOR
NUECES SIN CASCARA;;44.357;2.729;0.057;8.819;38.548;28.449;17.282;0.039;0.107;0.019;0.079;0.0;0.086;0.547;1.182;0.0;0.028;0.038;0.981;0.0;0.0;1.668;1.495;3.0;VALOR
AVELLANA;;22.64;2.44;0.254;3.505;18.134;14.32;5.848;0.0;0.085;0.0;0.026;0.0;0.056;0.273;0.954;0.0;0.17;0.033;0.947;0.187;0.024;1.482;0.598;2.0;VALOR
PISTACHO;;41.698;1.671;0.094;7.596;36.406;27.94;14.408;0.0;0.141;0.0;0.067;0.0;0.0;0.671;0.8;0.0;0.019;0.038;0.358;0.0;0.055;1.516;1.181;2.0;VALOR
SURTIDO;;56.038;2.648;0.182;11.265;50.49;40.8;21.395;0.065;0.083;0.0;0.068;0.0;0.104;1.032;1.265;0.0;0.106;0.021;0.443;0.0;0.048;3.535;1.699;2.0;VALOR
OTROS FRUTOS SECOS;;90.001;15.681;0.983;29.794;83.972;77.628;38.847;0.034;1.518;0.0;0.448;0.046;0.851;2.991;4.333;0.045;0.266;0.054;8.107;0.487;0.784;11.069;5.133;2.0;VALOR
CASTAÑAS;;2.707;0.002;0.0;0.016;2.655;2.614;0.075;0.0;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.066;3.0;VALOR
T.FRUTA&HORTA.TRANSF;;99.343;20.003;1.562;50.557;97.388;94.498;60.265;9.299;0.534;0.0;2.48;0.324;2.995;0.803;2.515;0.091;0.452;0.147;4.763;0.362;0.547;12.608;10.462;1.0;VALOR
FRUTA&HORTA.CONSERVA;;99.047;10.655;1.522;49.101;96.606;93.071;56.484;0.269;0.417;0.0;0.803;0.037;2.59;0.722;1.888;0.091;0.445;0.131;3.893;0.279;0.568;11.956;9.455;2.0;VALOR
GUISANTES;;28.941;0.555;0.232;7.66;23.523;20.248;6.172;0.0;0.0;0.0;0.019;0.0;0.108;0.0;0.016;0.0;0.0;0.0;0.134;0.0;0.0;0.963;1.114;3.0;VALOR
JUDIAS VERDES;;20.908;0.314;0.105;5.197;17.339;13.129;6.981;0.0;0.058;0.0;0.0;0.0;0.029;0.0;0.0;0.0;0.008;0.0;0.018;0.0;0.017;0.786;0.962;2.0;VALOR
PIMIENTOS;;54.507;2.036;0.333;15.63;46.461;39.823;15.139;0.044;0.0;0.0;0.076;0.01;0.434;0.029;0.322;0.0;0.074;0.01;0.706;0.0;0.009;2.607;2.063;2.0;VALOR
ESPARRAGOS;;54.09;1.462;0.379;15.833;45.366;37.521;17.139;0.045;0.0;0.0;0.101;0.0;0.363;0.246;0.197;0.0;0.0;0.0;0.415;0.0;0.008;2.215;1.869;2.0;VALOR
ALCACHOFAS;;28.707;0.709;0.151;7.816;22.856;19.031;6.887;0.012;0.008;0.0;0.072;0.003;0.107;0.038;0.087;0.0;0.055;0.015;0.203;0.0;0.042;1.155;0.907;3.0;VALOR
CHAMPIÑOSNES+SETAS;;36.348;0.581;0.291;8.968;30.458;26.141;8.523;0.0;0.006;0.0;0.071;0.0;0.095;0.012;0.042;0.0;0.038;0.022;0.086;0.0;0.0;1.167;1.61;3.0;VALOR
MAIZ DULCE;;52.828;0.917;0.257;14.619;45.985;39.834;15.255;0.0;0.02;0.0;0.097;0.0;0.008;0.01;0.047;0.0;0.026;0.0;0.325;0.0;0.0;1.201;2.499;3.0;VALOR
MENESTRA;;12.058;0.152;0.08;2.626;10.147;7.081;4.404;0.0;0.006;0.0;0.0;0.0;0.045;0.0;0.0;0.0;0.0;0.0;0.012;0.0;0.0;0.208;0.462;3.0;VALOR
TOMATES;;92.758;3.009;0.829;33.349;87.352;80.643;38.033;0.145;0.192;0.0;0.345;0.003;0.455;0.076;0.338;0.0;0.135;0.037;0.755;0.008;0.083;5.197;6.807;2.0;VALOR
TOMATE FRITO;;86.318;2.38;0.604;27.253;80.043;71.907;32.129;0.12;0.147;0.0;0.261;0.003;0.394;0.012;0.14;0.0;0.092;0.037;0.48;0.008;0.083;3.675;5.512;4.0;VALOR
TOMATE NATURAL;;59.839;1.196;0.31;16.835;53.279;47.432;17.935;0.046;0.104;0.0;0.087;0.0;0.083;0.068;0.227;0.0;0.047;0.0;0.329;0.0;0.0;2.797;3.1;4.0;VALOR
TOMATE N.ENTERO;;18.917;0.387;0.061;4.042;15.692;12.352;4.801;0.0;0.058;0.0;0.044;0.0;0.061;0.053;0.029;0.0;0.0;0.0;0.078;0.0;0.0;0.763;0.616;5.0;VALOR
TOMATE N.TRITUR.;;55.288;0.953;0.273;15.041;49.1;43.728;15.888;0.046;0.057;0.0;0.043;0.0;0.037;0.015;0.198;0.0;0.047;0.0;0.257;0.0;0.0;2.371;2.945;5.0;VALOR
OTRA VERD/HORT.CON;;49.079;2.171;0.182;11.961;42.156;35.936;13.07;0.013;0.05;0.0;0.042;0.027;0.413;0.114;0.47;0.0;0.064;0.0;0.928;0.003;0.041;2.277;1.681;3.0;VALOR
FRUTA EN CONSERVA;;80.042;5.226;0.583;25.26;73.213;65.571;27.877;0.06;0.273;0.0;0.209;0.0;1.361;0.571;1.197;0.091;0.234;0.094;1.419;0.283;0.466;5.444;3.805;3.0;VALOR
MERMELADAS,CONFIT.;;60.244;1.449;0.374;18.128;53.431;45.684;18.99;0.017;0.163;0.0;0.142;0.0;0.106;0.091;0.132;0.0;0.091;0.02;0.318;0.067;0.067;2.646;2.602;4.0;VALOR
FRUTA CONS/ALMIBAR;;50.828;0.931;0.23;10.639;45.089;39.369;12.99;0.0;0.0;0.0;0.071;0.0;0.117;0.0;0.111;0.0;0.02;0.041;0.309;0.029;0.0;2.381;1.802;4.0;VALOR
FRUTA ESCARCHADA;;3.899;1.551;0.0;0.5;1.154;0.802;0.294;0.044;0.083;0.0;0.0;0.0;0.0;0.329;0.502;0.0;0.065;0.0;0.721;0.0;0.186;0.334;0.0;4.0;VALOR
RESTO FRUTA CONSER;;21.333;2.437;0.217;3.913;16.736;14.034;4.411;0.0;0.024;0.0;0.0;0.0;1.226;0.129;0.564;0.091;0.065;0.026;0.273;0.247;0.21;1.212;0.333;4.0;VALOR
FRUTA&HORTA.CONGELAD;;82.183;12.166;0.339;17.87;75.431;66.982;32.336;9.206;0.138;0.0;1.714;0.287;0.594;0.098;0.94;0.0;0.032;0.021;1.12;0.106;0.02;2.117;4.815;2.0;VALOR
VERD./HORT.CONGELAD;;81.058;12.097;0.339;17.595;74.119;65.67;31.777;9.144;0.144;0.0;1.703;0.287;0.594;0.098;0.94;0.0;0.032;0.021;1.102;0.106;0.02;2.011;4.819;3.0;VALOR
ESPINACAS;;26.095;2.439;0.073;3.947;21.543;17.656;5.997;1.988;0.02;0.0;0.151;0.0;0.204;0.0;0.093;0.0;0.0;0.0;0.014;0.052;0.0;0.634;1.044;4.0;VALOR
GUISANTES;;44.557;4.405;0.088;7.456;38.089;31.639;11.897;3.338;0.013;0.0;0.342;0.158;0.2;0.0;0.436;0.0;0.032;0.0;0.256;0.031;0.0;0.626;1.815;3.0;VALOR
JUDIA VERDE;;33.53;3.146;0.042;4.656;29.046;23.402;10.604;2.381;0.03;0.0;0.504;0.0;0.053;0.051;0.297;0.0;0.0;0.0;0.486;0.117;0.011;0.311;1.522;4.0;VALOR
COLIFLOR;;12.135;1.107;0.0;1.348;9.954;8.814;1.871;1.055;0.011;0.0;0.194;0.0;0.0;0.0;0.015;0.0;0.0;0.0;0.029;0.0;0.0;0.116;0.709;3.0;VALOR
PIMIENTOS;;9.686;0.73;0.0;0.728;8.481;7.589;1.453;0.73;0.0;0.0;0.195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.488;2.0;VALOR
BROCOLI;;16.038;1.546;0.038;1.887;13.431;10.138;5.288;1.444;0.011;0.0;0.436;0.0;0.0;0.0;0.054;0.0;0.0;0.0;0.039;0.0;0.0;0.074;0.803;3.0;VALOR
MENESTRA;;24.336;3.245;0.128;3.539;19.758;14.967;7.36;2.562;0.074;0.0;0.34;0.115;0.062;0.0;0.119;0.0;0.0;0.0;0.232;0.0;0.01;0.607;1.005;3.0;VALOR
OTR.VERD/HOR.CONG.;;59.521;8.03;0.183;9.212;52.07;43.422;19.848;6.599;0.0;0.0;1.367;0.119;0.236;0.047;0.606;0.0;0.0;0.021;0.546;0.03;0.02;0.943;2.983;4.0;VALOR
FRUTAS CONGELADAS;;10.772;0.751;0.0;1.019;9.324;7.761;2.22;0.724;0.008;0.0;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018;0.0;0.0;0.126;0.395;3.0;VALOR
PLATOS PREPARADOS;;98.551;28.188;1.775;53.761;96.655;94.182;65.286;11.357;0.854;0.147;13.072;2.31;10.519;1.087;3.774;0.0;4.283;1.954;1.916;0.109;0.917;25.444;13.828;1.0;VALOR
PLAT.PREP.CONSERVA;;82.723;3.461;0.742;27.308;77.984;69.542;40.648;0.094;0.153;0.0;0.2;0.083;1.585;0.099;0.377;0.0;0.099;0.017;0.463;0.012;0.093;4.857;4.801;2.0;VALOR
P.P.CONSERVA CARNE;;66.915;1.612;0.356;18.371;61.269;51.723;27.524;0.06;0.029;0.0;0.099;0.068;0.899;0.03;0.122;0.0;0.039;0.0;0.117;0.0;0.032;2.473;2.585;3.0;VALOR
P.P.CONSERV PESCADO;;15.258;0.249;0.035;3.428;12.074;7.638;5.286;0.0;0.0;0.0;0.0;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.086;0.0;0.0;0.392;0.433;3.0;VALOR
P.P.CONSERV VEGETAL;;59.505;1.536;0.493;14.696;53.705;45.593;21.083;0.042;0.116;0.0;0.115;0.0;0.54;0.063;0.18;0.0;0.057;0.017;0.271;0.012;0.047;2.658;2.825;3.0;VALOR
P.P.CONSV LEGUMBRE;;27.981;0.516;0.176;7.881;23.338;19.505;7.327;0.0;0.071;0.0;0.068;0.0;0.075;0.0;0.043;0.0;0.037;0.017;0.084;0.0;0.023;0.97;1.45;4.0;VALOR
P.P.CONSERVA PASTA;;36.565;0.808;0.085;6.346;33.833;24.787;15.064;0.018;0.028;0.0;0.005;0.0;0.412;0.007;0.1;0.0;0.024;0.0;0.043;0.0;0.017;0.324;1.199;3.0;VALOR
PLAT.PREP.CONGELADO;;82.442;14.099;0.534;20.718;76.14;67.195;38.756;10.801;0.057;0.0;2.251;1.846;1.089;0.079;1.034;0.0;0.082;0.028;0.2;0.016;0.074;4.645;4.931;2.0;VALOR
P.P.CONGELADO CARNE;;51.599;4.403;0.218;9.549;46.192;38.525;18.73;3.944;0.018;0.0;0.949;0.024;0.232;0.0;0.047;0.0;0.0;0.0;0.02;0.0;0.0;1.849;2.286;3.0;VALOR
P.P.CONGEL.PESCADO;;62.882;9.904;0.232;11.131;55.148;44.9;24.72;7.248;0.035;0.0;1.407;1.667;0.373;0.079;0.964;0.0;0.048;0.044;0.057;0.009;0.022;2.267;2.664;3.0;VALOR
P.P.CONGEL.VEGETAL;;44.631;4.659;0.161;6.418;39.261;31.839;14.921;4.321;0.036;0.0;0.799;0.0;0.043;0.0;0.073;0.0;0.008;0.017;0.133;0.0;0.01;0.977;1.834;3.0;VALOR
P.P.CONGELADO PASTA;;30.216;2.836;0.015;4.921;25.451;18.171;11.229;2.385;0.006;0.0;0.412;0.104;0.24;0.0;0.046;0.0;0.028;0.0;0.0;0.0;0.018;0.403;1.125;3.0;VALOR
OTROS P.P.CONGELADO;;38.289;4.478;0.206;5.824;31.626;25.4;10.616;3.885;0.0;0.0;1.33;0.14;0.359;0.0;0.186;0.0;0.0;0.018;0.015;0.007;0.047;1.525;1.581;3.0;VALOR
P.P.SOPAS Y CREMAS;;83.55;3.227;0.619;29.931;78.075;71.868;35.41;0.455;0.508;0.021;0.613;0.099;0.605;0.014;0.156;0.0;0.186;0.056;0.541;0.0;0.0;4.404;5.889;2.0;VALOR
P.P.GAZPACHO/SALMOR;;49.775;0.549;0.089;12.262;46.259;39.801;18.818;0.0;0.028;0.011;0.044;0.0;0.199;0.0;0.023;0.0;0.013;0.019;0.108;0.0;0.0;0.803;2.135;3.0;VALOR
P.P.SOPAS Y CR.HORT;;40.484;0.886;0.184;10.846;34.18;30.247;8.855;0.057;0.27;0.011;0.066;0.0;0.0;0.0;0.013;0.0;0.01;0.0;0.18;0.0;0.0;1.13;2.097;3.0;VALOR
P.P.PIZZA;;74.531;3.397;0.557;26.047;67.317;60.269;30.289;1.311;0.096;0.042;5.724;0.022;0.531;0.052;0.18;0.0;1.018;0.33;0.021;0.018;0.124;5.841;5.648;2.0;VALOR
P.P.PASTA RESTO;;39.361;3.67;0.147;9.69;31.859;28.297;9.551;0.263;0.048;0.0;1.706;0.128;1.922;0.0;0.748;0.0;0.086;0.245;0.188;0.0;0.0;4.941;1.675;2.0;VALOR
TORTILLAS REFRIGERAD;;36.042;0.177;0.033;6.379;33.89;27.805;14.364;0.0;0.0;0.0;0.0;0.0;0.056;0.0;0.0;0.0;0.012;0.0;0.049;0.0;0.0;0.519;1.454;2.0;VALOR
PLAT.PREP.OTROS;;87.486;16.079;0.601;32.257;80.381;74.384;38.978;1.598;0.351;0.083;9.666;0.403;7.961;1.077;2.717;0.0;3.447;1.842;1.26;0.067;0.646;16.744;7.827;2.0;VALOR
CAFES E INFUSIONES;;96.847;9.258;1.142;45.489;91.402;87.178;44.808;0.143;3.938;1.204;1.364;0.079;0.476;0.656;0.738;0.01;0.604;0.183;0.989;0.022;0.352;14.822;11.886;1.0;VALOR
CAFE G. O M.TORREFAC;;2.544;0.178;0.006;0.972;1.628;1.538;0.152;0.05;0.0;0.0;0.0;0.0;0.0;0.043;0.011;0.0;0.013;0.0;0.078;0.0;0.0;0.081;0.044;2.0;VALOR
CAFE G. O M.NATURAL;;62.858;1.902;0.58;22.715;51.516;44.609;20.227;0.033;0.208;0.02;0.855;0.079;0.137;0.0;0.351;0.0;0.405;0.175;0.227;0.0;0.206;8.355;6.894;2.0;VALOR
CAFE G. O M.MEZCLA;;35.082;0.695;0.221;9.956;29.923;25.765;9.729;0.023;0.007;0.007;0.049;0.0;0.016;0.018;0.061;0.0;0.011;0.0;0.074;0.0;0.0;1.5;1.488;2.0;VALOR
CAFE G. O M.DESCA;;33.775;0.472;0.161;9.012;28.098;24.56;9.066;0.0;0.026;0.0;0.152;0.0;0.015;0.0;0.008;0.0;0.021;0.018;0.059;0.0;0.058;2.96;2.773;2.0;VALOR
CAFE SOLUBLE;;57.945;1.011;0.397;19.769;49.377;44.422;15.414;0.009;0.052;0.058;0.222;0.0;0.072;0.0;0.145;0.01;0.038;0.0;0.141;0.0;0.078;3.076;3.836;2.0;VALOR
DESCAFEINADO CS;;32.555;0.615;0.265;8.051;26.96;24.263;6.015;0.0;0.012;0.037;0.072;0.0;0.025;0.0;0.109;0.0;0.012;0.0;0.093;0.0;0.0;1.158;1.198;3.0;VALOR
NO DESCAFEINADO CS;;43.544;0.691;0.244;15.436;36.333;32.049;11.533;0.009;0.039;0.02;0.152;0.0;0.047;0.0;0.166;0.01;0.027;0.0;0.142;0.0;0.078;2.385;3.103;3.0;VALOR
SUCEDANEOS DE CAFE;;14.034;0.237;0.061;2.528;11.966;11.145;1.6;0.0;0.088;0.0;0.037;0.0;0.0;0.016;0.016;0.0;0.0;0.0;0.02;0.0;0.0;0.379;0.524;2.0;VALOR
CAFE EN CAPSULAS;;47.714;0.615;0.455;18.024;39.378;35.891;14.154;0.033;0.022;0.02;0.576;0.0;0.112;0.0;0.087;0.01;0.041;0.088;0.049;0.0;0.209;6.715;6.302;2.0;VALOR
DESCAFEINADO CPS;;22.647;0.14;0.158;5.773;17.871;15.946;4.624;0.0;0.0;0.0;0.119;0.0;0.025;0.0;0.0;0.0;0.012;0.018;0.011;0.0;0.048;2.788;2.339;3.0;VALOR
NO DESCAFEINADO CPS;;43.967;0.471;0.39;16.22;35.62;32.213;12.531;0.033;0.022;0.02;0.461;0.0;0.086;0.0;0.087;0.01;0.025;0.0;0.037;0.0;0.21;5.806;5.666;3.0;VALOR
INFUSIONES;;69.53;6.604;0.273;20.542;62.051;56.259;21.303;0.056;3.757;1.146;0.303;0.0;0.218;0.63;0.37;0.0;0.106;0.0;0.524;0.022;0.147;5.08;3.23;2.0;VALOR
INFUSIONES ENVASADO;;68.941;5.077;0.273;20.471;61.956;56.139;21.284;0.056;2.819;1.146;0.303;0.0;0.15;0.183;0.158;0.0;0.083;0.0;0.352;0.0;0.059;4.144;3.23;3.0;VALOR
INFUSIONES GRANEL;;3.888;2.086;0.0;0.163;0.431;0.391;0.031;0.0;1.366;0.0;0.0;0.0;0.075;0.455;0.351;0.0;0.05;0.0;0.221;0.022;0.099;1.285;0.066;3.0;VALOR
TE;;38.99;1.941;0.153;10.606;32.471;27.884;10.129;0.024;1.387;0.06;0.098;0.0;0.039;0.115;0.149;0.0;0.075;0.0;0.089;0.0;0.037;2.118;1.422;3.0;VALOR
MANZANILLA;;30.013;0.983;0.072;6.086;25.731;22.069;6.319;0.0;0.536;0.037;0.048;0.0;0.022;0.062;0.027;0.0;0.0;0.0;0.099;0.0;0.099;0.97;0.643;3.0;VALOR
POLEO;;13.923;0.384;0.012;1.957;12.146;9.602;3.598;0.03;0.155;0.0;0.03;0.0;0.098;0.087;0.0;0.0;0.0;0.0;0.041;0.0;0.016;0.569;0.304;3.0;VALOR
