Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
POLEO;;14.194;14.441;13.65;13.643;16.31;13.577;14.894;9.871;12.781;13.498;15.097;13.722;12.498;15.794;14.862;15.347;13.337;14.778;15.488;13.496;13.229;16.015;16.811;15.15;13.361;11.904;8.09;15.896;11.503;14.32;15.608;13.11;13.193;12.844;14.824;9.871;12.91;16.373;12.861;17.121;14.453;14.988;3.0;VALOR
OTRAS INFUSIONES;;50.607;53.018;50.532;49.216;52.047;49.024;51.666;46.953;48.683;50.828;50.469;52.315;49.61;53.74;50.187;52.046;46.1;52.926;52.626;51.548;50.662;53.685;51.154;48.319;45.846;55.823;46.491;52.983;48.965;49.56;52.353;50.392;48.216;49.82;50.621;46.953;49.939;59.122;54.89;57.629;42.985;49.133;3.0;VALOR
CALDOS;;60.705;59.669;57.408;61.2;58.82;64.534;59.716;64.491;65.575;57.214;65.09;65.144;56.902;62.536;63.73;63.107;51.844;60.528;63.939;69.384;61.01;61.168;62.036;63.751;60.343;57.374;58.576;50.052;67.102;63.688;60.159;58.81;59.835;38.983;54.757;64.491;67.128;71.18;61.607;63.257;46.269;63.852;1.0;VALOR
AYUDAS CULINARIAS;;8.701;8.879;7.466;8.953;8.466;9.216;7.693;12.431;12.823;8.926;8.436;12.729;10.258;8.857;6.592;7.73;6.325;6.547;10.516;12.943;7.329;11.115;9.769;8.311;8.604;8.277;5.785;12.087;6.216;7.992;10.06;9.063;6.355;6.394;8.588;12.431;13.128;11.824;10.716;6.52;6.708;5.983;2.0;VALOR
SALSAS;;96.13;97.685;97.48;95.75;95.958;94.208;95.376;98.35;98.869;97.257;94.634;98.415;97.836;96.572;93.223;94.909;92.241;96.64;98.001;98.677;95.447;96.989;96.854;97.388;96.118;93.78;94.366;95.585;95.659;96.216;95.835;96.115;96.968;96.245;98.222;98.35;98.892;98.62;98.227;97.53;92.195;92.317;1.0;VALOR
KETCHUP;;55.557;62.873;54.605;56.878;54.815;48.114;50.276;74.189;76.257;57.694;52.942;68.109;64.928;55.6;44.179;49.933;38.663;50.564;65.983;74.76;50.77;54.28;58.976;60.964;59.426;51.801;47.281;62.891;62.564;56.895;56.18;54.909;51.23;47.739;59.118;74.189;76.926;67.172;65.099;49.609;34.771;43.293;2.0;VALOR
MAYONESA;;81.769;83.779;79.33;81.156;81.817;82.076;80.712;83.938;87.294;81.275;82.411;80.421;82.618;83.447;80.549;81.994;73.07;82.288;86.449;88.441;73.832;84.179;84.074;83.674;85.126;82.783;83.815;84.689;82.771;83.79;81.447;83.578;77.665;69.708;81.063;83.938;88.188;91.405;84.088;85.87;72.562;78.878;2.0;VALOR
MAYONESA LIGHT;;30.219;30.995;29.598;28.757;28.537;32.573;30.138;27.486;33.064;29.586;31.013;31.082;29.206;30.94;30.924;30.936;26.687;31.405;32.787;31.241;27.904;28.673;26.275;35.78;31.611;37.299;29.032;24.487;30.792;32.055;29.767;31.541;27.469;23.504;33.088;27.486;32.186;35.328;29.419;31.919;25.963;30.591;3.0;VALOR
MOSTAZA;;35.279;40.231;35.75;37.278;35.095;28.306;33.49;42.577;42.546;36.742;33.52;47.069;37.282;37.166;30.039;33.641;25.725;36.722;41.481;40.416;37.895;32.736;35.367;40.38;34.997;28.03;24.732;42.208;35.961;31.054;35.064;36.576;37.513;31.421;41.481;42.577;40.485;40.423;38.317;41.178;27.203;27.93;2.0;VALOR
OTRAS SALSAS;;85.002;90.952;90.02;85.069;84.629;75.745;82.559;92.698;93.677;89.347;79.356;93.028;91.447;86.314;74.478;80.562;76.255;83.757;89.902;92.749;87.277;87.77;87.167;87.291;78.172;75.535;78.87;83.147;76.844;83.329;84.869;85.498;89.051;88.732;92.567;92.698;93.74;91.921;91.638;84.66;76.597;72.502;2.0;VALOR
AGUA DE BEBIDA ENVAS.;;84.374;87.489;83.522;84.117;84.654;81.903;82.898;91.944;87.545;85.4;83.084;85.363;86.757;85.369;81.119;83.345;79.161;83.292;88.528;88.179;89.388;90.152;85.733;78.834;84.03;82.359;71.164;91.657;85.048;84.847;86.379;83.089;80.746;80.01;83.52;91.944;88.383;86.704;85.834;85.659;80.776;80.161;1.0;VALOR
AGUA DE BEB.CON GAS;;20.651;22.384;22.589;20.982;19.91;17.837;21.847;14.002;18.171;19.548;22.028;15.641;16.708;23.022;24.115;23.538;21.026;21.294;21.495;18.663;32.783;25.978;13.608;15.414;10.052;15.698;12.603;34.319;15.507;19.587;21.519;20.301;22.076;13.116;17.175;14.002;19.687;23.368;17.794;25.289;22.463;23.489;2.0;VALOR
AGUA DE BEB.SIN GAS;;81.711;85.456;80.582;81.302;81.72;79.14;79.7;91.695;86.148;83.141;79.904;83.669;85.242;82.337;77.269;79.924;75.169;80.614;86.393;86.631;86.263;87.264;83.237;75.818;83.467;80.271;68.355;89.821;83.956;81.905;84.001;80.48;76.953;77.917;81.194;91.695;86.476;83.804;83.713;83.324;76.558;76.115;2.0;VALOR
GASEOSAS Y BEBID.REFR;;94.55;96.131;94.608;94.577;94.88;92.591;93.601;97.218;97.967;95.554;93.229;96.357;96.046;95.4;91.651;93.613;89.231;95.218;96.697;97.866;94.669;95.045;95.369;96.088;91.496;92.578;91.542;94.961;95.569;95.06;94.989;93.696;93.897;92.44;95.605;97.218;98.069;97.628;97.159;96.014;89.494;90.804;1.0;VALOR
GASEOSAS;;25.406;26.578;23.265;25.498;25.017;25.857;26.495;18.748;24.198;23.381;28.006;14.442;21.256;28.68;29.771;29.209;21.973;26.341;27.285;26.775;22.955;28.727;28.735;25.902;25.283;30.775;16.963;18.389;29.886;24.636;26.185;24.894;23.349;17.48;17.193;18.748;26.333;34.062;20.849;30.813;19.769;29.849;2.0;VALOR
BEBIDAS REFRESCANTES;;93.93;95.773;94.319;93.932;94.068;91.631;92.818;97.127;97.872;95.209;92.242;96.28;95.843;94.759;90.393;92.672;88.362;94.271;96.334;97.747;94.177;94.351;94.96;95.532;91.332;91.13;90.538;94.531;94.322;94.209;94.328;93.327;93.491;92.104;95.343;97.127;97.89;97.536;97.049;94.947;88.374;89.528;2.0;VALOR
BEB.REFRESC.NARANJA;;47.595;54.391;45.648;45.578;45.668;45.802;43.598;57.87;64.932;49.835;44.89;46.711;54.538;50.239;38.614;44.701;34.552;43.098;54.228;62.705;46.623;47.645;51.936;52.284;48.659;43.02;36.775;42.306;57.9;51.324;49.599;43.513;41.593;34.114;45.911;57.87;64.789;56.528;52.792;47.72;37.124;37.106;3.0;VALOR
BEB.REFRESC.LIMON;;46.152;50.807;46.115;47.741;44.233;41.221;44.042;51.391;56.207;48.868;42.905;49.026;51.127;49.318;38.092;43.964;34.761;45.729;52.452;54.781;49.388;45.586;53.089;48.995;43.795;36.617;28.915;45.807;49.047;48.327;47.519;43.297;44.001;34.157;49.723;51.391;56.707;53.347;49.713;51.789;38.86;37.032;3.0;VALOR
BEB.REFRESC.COLA;;78.593;82.766;78.141;78.476;78.301;75.008;76.735;84.633;85.478;80.137;76.639;81.531;82.063;79.981;73.253;76.724;68.838;77.805;83.835;86.45;78.591;80.374;81.258;81.28;74.208;75.095;71.218;75.902;76.623;80.917;79.595;75.323;79.571;67.968;82.593;84.633;85.786;86.633;80.769;81.675;69.301;72.064;3.0;VALOR
COLA NORMAL;;48.675;47.982;46.011;49.223;50.207;49.504;47.422;54.247;52.761;47.061;50.686;51.654;48.32;50.179;47.154;48.701;39.064;47.573;55.172;56.074;51.538;47.392;51.108;48.09;47.583;49.904;41.542;45.161;51.157;53.912;49.049;45.754;46.393;31.237;49.959;54.247;53.759;56.958;53.326;50.972;36.857;46.411;4.0;VALOR
COLA LIGHT;;48.865;55.015;50.062;47.62;49.035;43.256;47.956;49.535;54.305;51.902;45.06;52.231;52.908;52.22;40.98;46.791;41.707;48.817;52.619;54.475;50.839;49.598;49.957;54.536;40.122;38.646;39.004;55.292;44.935;46.71;50.119;47.451;51.411;49.611;56.854;49.535;54.585;59.486;50.566;50.415;43.736;40.326;4.0;VALOR
COLA SIN CAFEINA;;5.75;4.665;5.563;5.781;5.205;7.473;5.51;6.384;6.934;4.826;6.892;5.976;6.01;5.26;6.098;5.662;5.27;5.242;6.229;6.615;5.826;5.697;5.809;6.093;4.37;7.935;5.865;2.605;5.176;8.024;5.354;5.433;5.377;4.416;5.575;6.384;7.723;5.232;5.251;4.927;4.973;5.982;4.0;VALOR
COLA LIGHT S/CAFE.;;31.033;34.669;29.413;32.928;27.812;28.541;28.6;41.252;39.193;31.625;30.305;29.055;34.742;29.407;30.199;29.761;26.16;30.442;33.054;35.966;27.919;30.776;34.972;34.138;28.514;30.318;30.673;22.574;30.786;34.282;30.951;29.705;30.33;24.052;26.981;41.252;35.804;29.613;31.288;32.658;25.849;29.417;4.0;VALOR
BEB.REFRESC.TONICA;;29.876;33.959;31.769;28.681;28.881;26.842;31.369;21.573;26.947;30.009;29.907;19.591;25.059;36.245;31.1;33.774;25.036;33.176;31.881;30.006;35.03;32.538;33.205;26.935;19.254;28.49;24.038;24.651;25.495;31.829;30.699;28.11;30.287;13.622;26.02;21.573;29.462;38.646;31.956;38.16;29.821;30.179;3.0;VALOR
BEB.REF.TE/CAFE;;43.608;48.787;45.777;44.984;42.726;36.2;40.901;51.725;54.629;48.444;37.553;59.585;51.34;44.594;30.894;38.057;33.791;40.673;47.635;55.508;42.07;42.544;49.723;47.785;38.043;38.832;32.295;48.958;46.488;42.338;44.578;42.528;43.049;48.096;54.291;51.725;55.218;54.369;53.363;39.083;33.828;29.285;3.0;VALOR
BEB.REF.ISOTONICAS;;48.71;56.947;47.812;47.696;47.708;43.065;44.95;58.712;64.496;51.682;45.001;54.946;57.102;47.507;40.086;43.944;36.676;45.211;54.408;62.186;50.412;47.821;49.548;52.369;42.243;51.09;38.313;48.207;53.549;47.447;49.445;48.456;47.051;46.577;52.831;58.712;64.644;53.78;57.545;42.732;33.829;39.472;3.0;VALOR
BEBIDAS ENERGETICA;;15.228;16.131;14.02;16.518;16.51;13.09;13.835;21.577;19.525;17.598;12.302;32.258;20.125;14.925;6.544;10.915;9.887;13.676;18.952;20.366;15.003;15.889;16.503;16.282;11.594;13.228;9.817;24.14;13.385;15.602;16.161;15.902;12.419;21.149;28.796;21.577;20.113;20.69;23.472;8.617;9.854;5.988;4.0;VALOR
OTRAS BEB.REFRESC.;;55.808;59.489;53.096;57.59;58.237;50.409;50.751;70.172;76.217;58.403;52.565;65.339;65.101;54.951;45.173;50.269;42.979;49.403;63.93;72.2;53.953;54.824;66.02;55.576;51.771;47.619;43.422;73.276;56.178;56.976;58.6;54.698;49.314;48.826;55.496;70.172;73.571;62.835;67.885;48.9;44.696;43.855;3.0;VALOR
BEBIDAS ZUMO+LECHE;;26.574;29.504;25.318;28.447;25.829;23.003;19.829;48.424;52.209;28.318;24.412;30.075;37.688;24.013;17.388;20.796;13.714;17.578;32.339;48.04;19.678;26.413;37.924;30.284;29.279;19.555;17.063;27.493;30.51;29.323;27.479;26.88;19.873;12.976;18.774;48.424;48.668;31.957;37.087;16.323;12.012;16.922;4.0;VALOR
BASES PIZZAS&MASAS HO;;67.677;76.832;72.442;68.527;65.699;55.777;64.706;77.958;78.639;71.18;63.261;76.633;72.943;69.888;58.096;64.223;51.365;68.886;76.513;78.272;67.058;66.253;70.443;71.448;68.517;65.704;62.546;58.866;67.825;71.153;68.129;64.775;67.652;62.908;74.792;77.958;78.879;79.426;75.992;68.791;51.703;55.937;1.0;VALOR
ALGAS;;1.952;3.96;2.907;1.523;0.988;0.581;1.543;3.187;3.981;2.761;0.992;5.101;3.42;1.824;0.322;1.1;0.808;1.538;3.069;3.094;2.624;2.645;1.536;2.011;0.853;1.385;1.631;1.38;1.328;2.759;2.185;1.605;1.604;4.81;3.978;3.187;3.482;3.633;2.929;1.329;0.0;0.16;2.0;VALOR
HARINAS Y SEMOLAS;;80.155;82.975;81.561;78.246;79.511;79.08;79.061;84.141;84.586;78.266;82.584;81.308;78.696;80.486;82.236;81.319;69.978;82.052;83.189;87.773;80.35;77.694;80.125;79.249;80.006;83.287;79.81;87.018;84.895;82.514;80.374;78.978;77.516;70.054;76.729;84.141;85.313;87.96;82.455;84.243;63.633;80.998;1.0;VALOR
ENCURTIDOS;;58.787;61.246;58.446;59.023;57.652;57.203;58.871;54.383;62.228;58.08;59.684;50.398;57.341;63.638;58.267;61.029;52.889;61.707;59.621;61.732;59.082;65.587;54.039;64.897;62.439;42.25;61.565;45.831;64.521;59.35;57.31;58.439;60.362;45.611;58.061;54.383;62.604;66.458;57.317;66.584;52.887;58.221;1.0;VALOR
ESPECIAS Y CONDIMENTO;;88.443;90.346;88.243;88.098;88.285;87.183;88.594;87.851;88.827;87.879;89.195;92.229;87.18;90.017;88.483;89.252;83.335;90.514;90.19;90.969;86.893;91.222;89.863;88.904;88.039;87.725;82.555;92.124;88.153;87.192;89.828;87.097;88.306;84.263;90.827;87.851;90.749;93.695;89.91;91.83;81.129;87.936;1.0;VALOR
SAL;;77.374;77.361;72.461;77.591;75.961;81.207;77.648;73.777;79.657;73.654;82.24;84.143;71.046;80.679;82.416;81.524;69.124;79.766;81.579;81.984;76.037;77.699;80.266;76.769;71.562;76.78;79.571;78.633;79.928;79.257;77.269;76.355;76.537;62.175;70.342;73.777;81.09;88.053;83.277;83.046;64.07;81.817;1.0;VALOR
CARAMELOS,CHICLES&GOL;;79.793;83.828;81.722;78.634;82.756;73.697;77.098;86.377;91.208;82.939;75.752;87.098;84.87;81.981;70.932;76.702;68.839;79.347;83.763;89.556;77.803;81.464;83.183;78.462;79.252;79.818;76.945;82.885;80.088;81.335;80.465;79.409;77.31;78.324;82.923;86.377;90.926;87.137;86.196;81.478;70.145;68.634;1.0;VALOR
COMPLEMENTS&DIETETICO;;3.731;4.281;4.046;3.638;3.836;3.216;3.597;2.978;5.017;4.297;3.061;3.724;4.132;4.6;2.579;3.622;3.157;3.637;4.191;4.19;4.834;4.42;2.008;3.395;2.977;4.732;4.852;2.033;2.534;3.289;3.705;4.244;3.918;3.355;3.754;2.978;5.226;4.274;4.685;4.714;3.899;2.254;1.0;VALOR
OTROS PROD.EN PESO;;96.43;97.94;97.832;96.376;96.641;93.832;95.675;98.695;99.08;97.751;94.654;98.253;98.466;97.091;92.956;95.094;93.352;96.717;97.859;98.649;96.308;97.155;96.485;96.645;96.509;94.431;96.364;97.166;97.169;96.796;96.799;96.246;95.178;97.567;98.239;98.695;98.951;98.111;98.483;97.432;93.481;92.521;1.0;VALOR
SNACKS APERITIVOS;;78.723;84.409;83.982;77.186;79.078;70.89;73.955;94.416;94.181;84.341;71.404;88.901;90.418;78.561;63.241;71.267;66.872;75.797;85.171;90.566;78.834;81.661;79.552;83.149;81.203;68.177;70.387;76.435;74.626;78.693;80.481;77.789;77.397;85.538;86.276;94.416;92.456;81.493;85.459;77.468;69.033;61.378;2.0;VALOR
PROTEINAS VEGETALES;;19.815;24.078;23.548;19.233;19.005;14.538;20.007;19.822;19.023;22.954;16.016;29.281;22.136;19.667;15.808;17.705;21.18;19.122;18.128;20.54;25.908;20.607;14.837;19.571;14.864;17.229;19.961;18.665;13.754;17.962;19.253;20.956;23.553;34.819;27.332;19.822;18.221;21.174;25.037;17.071;17.54;15.96;2.0;VALOR
OTROS PROD.EN VOLUMEN;;52.575;55.833;58.222;53.295;53.054;44.528;52.147;55.016;54.054;56.264;47.95;62.454;54.629;55.186;45.684;50.644;48.312;52.72;55.366;55.127;59.362;56.158;49.908;48.366;45.687;47.252;48.639;63.747;43.587;50.929;55.129;51.217;53.088;58.57;58.25;55.016;55.668;56.38;56.229;55.62;50.613;44.202;1.0;VALOR
BEBIDAS VEGETALES;;46.874;50.418;53.194;47.076;47.83;38.367;46.599;50.406;46.652;51.246;41.395;58.562;49.321;49.24;39.345;44.512;44.376;46.905;48.514;48.466;55.29;52.26;42.515;42.844;37.198;39.511;42.668;57.622;37.075;45.73;48.415;45.995;49.027;56.118;55.212;50.406;48.143;48.715;50.19;49.344;47.05;37.998;2.0;VALOR
.T.ALIMENT.ECOLOGICOS;;93.18;94.985;93.555;93.769;91.571;91.606;93.179;93.393;93.728;93.152;93.246;90.921;93.153;93.599;94.296;93.925;91.339;94.398;93.328;93.756;94.15;91.94;93.102;92.563;93.675;95.129;95.802;87.049;91.884;94.252;92.251;93.898;93.835;88.827;92.827;93.393;93.819;93.666;92.715;95.852;91.159;94.039;0.0;VALOR
T.HUEVOS KGS ECO.;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;VALOR
T.HUEVOS UNDS.ECO.;;20.225;22.837;18.724;22.039;18.694;18.546;21.078;17.812;16.958;19.339;21.338;14.662;18.116;20.004;24.153;21.998;21.567;22.276;16.861;19.332;23.518;16.596;22.681;19.132;18.834;19.67;21.197;16.827;18.84;21.179;20.05;20.043;21.037;20.002;17.702;17.812;17.938;19.197;18.985;21.243;20.717;23.766;1.0;VALOR
T.HUEVOS GALLINA ECO;;20.059;22.656;18.674;21.689;18.429;18.614;20.909;17.566;16.845;19.127;21.232;14.39;17.932;19.921;23.921;21.844;21.257;22.199;16.688;19.215;23.228;16.594;22.339;19.036;18.482;19.55;21.199;16.827;18.773;21.146;19.744;19.93;20.989;19.378;17.702;17.566;17.829;18.95;18.982;21.177;20.659;23.52;2.0;VALOR
TOTAL CARNE ECO.;;62.875;70.154;65.035;61.89;60.03;57.17;62.2;65.157;67.228;63.61;62.277;55.887;64.678;64.601;62.464;63.517;53.01;65.312;66.244;68.229;67.396;60.622;65.085;63.307;66.147;62.047;62.101;37.274;60.028;61.906;62.987;61.96;66.085;46.801;67.058;65.157;67.573;70.774;64.604;67.084;54.172;61.34;1.0;VALOR
CARNE FRESCA ECO.;;57.681;65.05;58.208;57.226;56.054;51.622;56.597;61.82;63.094;58.573;56.876;50.891;60.277;59.37;56.298;57.847;46.465;60.925;60.538;64.109;62.625;54.739;60.11;58.316;61.455;56.3;56.827;32.245;55.525;57.495;57.955;56.269;60.547;43.185;62.7;61.82;63.202;64.664;59.985;62.599;47.38;54.91;2.0;VALOR
CARNE CONGELADA ECO.;;6.018;6.614;5.747;5.026;6.138;6.729;5.782;4.864;8.412;5.063;7.161;5.736;5.26;6.696;6.057;6.404;4.881;4.764;5.669;9.429;6.619;6.67;7.426;6.066;4.863;4.865;4.287;5.042;5.184;6.488;6.13;5.62;6.365;4.047;3.69;4.864;8.209;9.475;6.349;4.217;3.591;6.352;2.0;VALOR
CARNE TRANSFORM.ECO.;;22.075;26.057;25.336;21.184;19.741;18.884;22.367;22.356;22.276;22.132;22.237;27.746;21.072;23.717;22.208;22.898;16.322;25.052;24.267;23.796;23.819;23.181;21.977;21.994;23.921;23.261;21.682;7.461;24.284;20.135;21.215;22.364;24.891;13.398;26.686;22.356;22.415;28.605;21.402;25.532;17.504;22.045;2.0;VALOR
TOTAL PESCA ECO.;;30.521;36.412;33.034;30.634;25.871;26.726;31.098;33.604;30.459;30.608;31.567;22.591;29.682;34.292;32.902;33.267;24.437;34.629;31.454;33.033;30.168;28.928;33.912;29.989;32.858;34.986;32.8;15.629;34.335;30.346;30.66;30.608;29.59;21.698;28.527;33.604;32.041;36.961;29.972;37.581;27.294;32.462;1.0;VALOR
PESCADOS ECO. .;;19.319;25.779;17.757;20.184;17.585;15.412;19.429;26.949;21.512;19.968;20.207;11.406;20.1;22.923;21.153;21.393;13.666;22.043;21.221;23.155;18.188;21.323;22.921;18.783;20.735;24.503;19.587;6.088;20.994;18.416;19.784;20.156;18.373;6.442;23.01;26.949;22.089;25.611;19.246;25.025;18.658;20.728;2.0;VALOR
MARISC/MOLS/CRS ECO.;;14.536;16.975;15.444;14.47;11.502;14.296;15.35;15.601;12.813;13.502;16.627;6.67;13.985;15.924;17.641;16.433;10.852;18.958;12.424;15.952;13.97;13.296;16.842;15.045;17.728;18.572;15.526;6.331;18.82;16.165;13.114;15.49;14.14;4.592;20.599;15.601;15.861;16.284;12.744;20.085;11.174;17.712;2.0;VALOR
CONS.PSCD/MOLUS.ECO.;;10.347;11.87;12.86;10.532;7.726;8.997;10.783;8.211;9.133;9.768;11.139;10.012;8.822;11.156;11.614;11.308;9.659;12.49;8.8;10.012;12.253;7.68;11.081;10.409;11.873;9.109;10.833;7.039;8.701;10.602;9.796;11.204;10.816;11.987;8.375;8.211;9.894;10.819;9.556;12.088;9.101;11.77;2.0;VALOR
T.LECHE LIQUIDA ECO.;;4.244;5.582;5.06;4.81;4.167;1.986;4.23;3.718;4.791;4.738;3.673;3.304;4.979;4.588;3.444;4.011;3.71;4.748;4.563;4.097;6.13;5.756;2.439;3.374;2.944;3.318;4.452;4.761;3.308;3.168;4.542;4.694;4.186;5.254;5.442;3.718;4.778;4.821;4.924;5.515;3.617;3.048;1.0;VALOR
LECHES FERMENTDS.ECO.;;12.567;15.557;16.093;12.23;11.747;8.324;12.45;10.781;14.635;13.774;11.084;8.883;13.562;14.189;10.879;12.596;11.489;13.604;12.289;12.967;16.185;9.963;9.415;10.486;9.203;17.02;15.422;15.532;9.478;9.91;12.306;14.235;14.382;10.178;13.234;10.781;14.201;13.297;15.791;14.307;14.486;10.167;1.0;VALOR
QUESO ECO.;;18.988;23.892;21.534;19.021;16.221;14.523;18.643;21.239;21.457;20.317;17.446;21.235;19.96;20.762;16.692;18.768;13.725;22.321;17.837;22.285;21.325;15.686;19.241;20.988;18.881;21.843;18.784;8.03;16.891;19.636;18.567;18.434;21.387;17.028;23.612;21.239;22.163;22.006;19.657;23.328;11.79;16.28;1.0;VALOR
PAN FRESCO/CONG.ECO.;;49.135;54.473;48.442;49.169;45.258;47.705;49.681;46.891;50.62;49.223;50.26;39.532;48.299;52.607;52.44;52.305;44.907;50.272;50.966;51.774;51.154;50.698;53.1;48.32;49.32;53.734;45.337;31.115;52.369;50.637;48.282;47.997;50.476;45.008;45.024;46.891;50.287;57.427;50.117;55.434;46.404;51.175;1.0;VALOR
BOLL/PAST.GALL. ECO.;;27.751;32.37;31.283;25.73;26.792;24.19;26.509;35.192;31.169;28.993;26.291;27.642;30.681;28.676;24.598;26.647;24.69;26.875;29.386;31.308;32.208;28.037;24.94;25.33;25.458;27.165;32.448;23.737;27.485;26.888;28.42;28.305;26.744;33.066;23.148;35.192;30.037;31.292;29.068;28.617;24.661;24.197;1.0;VALOR
ARROZ ECO.;;2.503;3.468;3.584;2.683;1.443;1.511;2.442;3.0;2.605;2.903;2.021;2.295;2.457;2.868;2.253;2.562;2.703;2.774;2.495;2.084;3.758;2.656;1.47;2.111;1.809;2.17;3.655;1.36;2.544;2.481;2.279;2.145;3.814;2.684;3.173;3.0;2.392;1.909;2.367;2.498;3.294;2.362;1.0;VALOR
TOTAL PASTAS ECO.;;10.539;15.258;12.041;10.303;9.027;6.694;10.05;14.45;11.462;11.907;8.891;14.582;11.782;10.778;8.866;9.796;9.283;10.958;11.525;10.908;13.094;13.513;7.936;8.455;5.766;9.149;14.557;10.684;6.119;11.193;10.022;11.011;12.225;10.754;14.666;14.45;10.955;9.671;11.017;10.629;10.436;8.71;1.0;VALOR
LEGUMBRES ECO.;;6.435;8.964;6.604;8.034;5.096;3.195;6.408;7.374;6.416;7.058;5.682;6.925;6.1;7.399;5.705;6.585;4.776;7.411;7.087;6.735;8.522;5.078;5.785;5.823;4.729;5.681;11.908;2.837;6.019;10.342;6.018;5.429;6.49;6.859;8.897;7.374;5.685;7.572;7.822;8.335;4.131;5.488;1.0;VALOR
TOTAL ACEITE ECO.;;9.213;10.737;11.018;9.414;8.872;6.786;9.053;9.909;10.161;10.029;8.651;15.268;8.533;10.231;8.442;9.314;7.752;10.452;8.78;10.056;10.17;7.307;9.461;9.72;7.975;7.906;9.86;11.57;7.685;10.156;8.917;9.377;10.146;6.887;10.447;9.909;10.201;9.312;12.953;10.354;10.944;7.376;1.0;VALOR
TOTAL VINOS ECO.;;6.091;7.366;6.216;6.145;5.193;5.413;6.643;3.989;4.506;6.068;6.477;1.713;4.44;6.69;7.903;7.252;5.944;7.174;5.756;5.493;11.785;7.917;5.223;3.432;4.359;3.852;2.63;3.873;5.353;7.398;5.906;5.845;6.221;5.537;3.728;3.989;4.956;7.391;5.068;7.626;6.269;8.085;1.0;VALOR
TOTAL ZUMO/NECTAR ECO;;3.284;4.734;4.399;2.755;3.292;1.866;3.234;3.604;3.72;3.99;2.436;5.85;3.974;3.204;2.548;2.883;3.004;3.945;2.736;3.305;5.273;3.976;2.146;2.396;3.019;2.88;2.824;2.776;5.036;2.837;3.121;3.481;3.625;5.429;3.709;3.604;3.236;4.025;4.141;3.914;3.701;2.061;1.0;VALOR
PATATAS FRESCAS ECO.;;16.15;21.824;17.347;14.557;13.177;13.647;16.283;19.433;16.115;16.51;16.335;13.739;14.495;18.953;15.961;17.464;10.511;18.991;17.136;18.951;16.489;17.366;20.069;14.436;13.695;17.544;16.108;8.035;19.429;17.119;14.324;17.034;18.244;7.904;16.648;19.433;18.371;20.843;15.47;22.396;9.792;15.205;1.0;VALOR
T.HORTALIZAS FRE.ECO.;;63.912;73.485;64.303;63.377;59.397;57.383;63.118;69.903;67.636;64.463;63.612;65.269;66.126;64.015;63.901;63.864;54.232;68.005;65.182;69.513;68.223;59.909;67.379;63.531;59.648;64.118;68.754;42.064;67.876;67.728;62.587;61.644;65.698;49.113;73.865;69.903;68.083;68.072;62.118;70.194;51.45;63.278;1.0;VALOR
T.FRUTAS FRESCAS ECO.;;61.863;72.313;62.576;61.572;55.51;55.325;61.063;68.708;65.244;63.23;60.699;61.735;64.865;61.102;62.547;61.632;56.74;63.088;63.413;65.785;63.919;59.144;60.512;64.409;64.566;65.002;66.135;37.716;64.691;63.451;59.81;60.506;66.891;53.462;66.273;68.708;66.295;64.95;58.002;64.709;53.566;62.569;1.0;VALOR
FRUTOS SECOS ECO.;;18.313;20.596;20.132;18.224;16.42;17.131;18.58;20.4;16.92;17.963;18.884;22.846;17.165;17.906;20.773;19.167;18.441;19.167;17.892;17.432;21.372;15.253;17.024;16.564;13.407;24.35;22.906;16.422;19.837;19.26;17.899;18.409;18.34;17.598;17.688;20.4;16.194;16.514;18.708;19.472;16.625;21.303;1.0;VALOR
T.FRUTA&HORTA.TR.ECO.;;16.228;20.564;17.125;15.45;14.714;13.706;16.713;14.131;15.051;15.841;16.832;14.564;14.906;16.305;18.29;17.159;16.276;16.94;16.917;14.921;19.02;13.239;12.882;15.82;12.021;20.74;22.764;14.18;14.472;12.828;16.513;16.785;18.815;13.376;16.288;14.131;14.965;15.371;16.701;16.966;14.792;19.291;1.0;VALOR
