Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
FRUTA EN CONSERVA;;257564.84000000003;5772.4601;950.8248;45743.099;190183.57;151089.13999999998;39094.409;3.933491;387.2073040000001;145.683792;71.40111999999999;31.826790000000003;934.27139;241.83295;714.29758;15.215516;204.017462;6.295372;1892.2136199999998;1074.821193;494.647674;5983.1531;6974.7625;3.0;VALOR
MERMELADAS,CONFIT.;;133317.54;727.5972700000001;658.1818979999999;28289.822999999997;95874.216;73431.935;22442.282;0.0;137.16428799999997;6.978661000000001;71.40111999999999;0.0;67.759475;0.0;16.829769000000002;0.0;14.066144999999999;0.0;187.652386;34.13554;175.40444300000001;2927.9409;4623.2678000000005;4.0;VALOR
FRUTA CONS/ALMIBAR;;96400.29499999998;803.2960600000001;148.48025500000003;13714.065200000001;76993.737;63185.65900000001;13808.0734;0.0;18.760112;138.705133;0.0;0.0;63.77389999999999;0.0;31.057426999999997;0.0;54.34429;6.295372;389.78161;989.5732029999999;8.386643;1694.4108099999999;1909.65075;4.0;VALOR
FRUTA ESCARCHADA;;3783.8983000000007;1742.57344;0.0;279.110662;819.7512000000002;717.8673799999999;101.88372299999999;0.0;204.44887;0.0;0.0;31.826790000000003;0.0;115.77228;194.09949500000002;0.0;120.49352;0.0;881.3730899999999;0.0;24.156976999999998;662.752901;139.78086;4.0;VALOR
RESTO FRUTA CONSER;;24063.103;2498.9937900000004;144.162498;3460.1012;16495.8607;13753.6911;2742.17;3.933491;26.834019;0.0;0.0;0.0;802.7380899999999;126.06067;472.31096999999994;15.215516;15.113469;0.0;433.406548;51.11231;286.69957;698.0483800000001;302.06336300000004;4.0;VALOR
FRUTA&HORTA.CONGELAD;;339067.23999999993;27333.998000000003;472.773711;30488.430999999997;255769.69;198119.33;57650.36;22463.533;88.656136;8436.9079;5.0931869999999995;420.33960499999995;460.26102599999996;207.954473;1252.30837;0.0;0.0;27.75146;1862.3858579999996;538.958292;152.50991699999997;4716.4592;10949.547599999998;2.0;VALOR
VERD./HORT.CONGELAD;;320924.69;26283.977;472.773711;27587.928999999996;242680.18;189329.58000000002;53350.600000000006;21422.565999999995;88.656136;8431.8658;5.0931869999999995;420.33960499999995;460.26102599999996;207.954473;1252.30837;0.0;0.0;27.75146;1859.2849079999996;538.958292;152.50991699999997;4148.567;10419.987399999998;3.0;VALOR
ESPINACAS;;22210.03;1200.6543199999999;16.358813;2608.6134999999995;16927.294;12689.496100000002;4237.798599999999;795.45126;17.973677;487.326656;0.0;34.304211;37.087719;0.0;158.144794;0.0;0.0;0.0;119.02455600000002;0.0;0.0;110.93364400000002;858.84806;4.0;VALOR
GUISANTES;;52730.629;5012.892199999999;67.688129;5029.3063999999995;37061.347;30021.583;7039.7651;3721.4674000000005;22.540916;2278.64642;0.0;141.390928;113.59044500000002;0.0;381.8375479999999;0.0;0.0;0.0;459.021777;15.221199;27.88068;1499.02935;1738.61706;3.0;VALOR
JUDIA VERDE;;45254.78199999999;3545.2742000000003;42.360884999999996;4276.6886;33991.928;25563.143;8428.7869;2963.0698;2.61254;1573.7421600000002;0.0;111.24121199999999;47.183181;44.22754;168.86151999999998;0.0;0.0;0.0;115.76789999999998;166.512036;3.2825300000000004;352.167849;1258.5978;4.0;VALOR
COLIFLOR;;11865.644900000003;622.8707700000001;0.0;1159.3182400000003;9172.4228;7877.0601;1295.36287;468.98665;15.292199;105.824655;0.0;0.0;5.681277;2.982578;22.798465999999998;0.0;0.0;0.0;110.11216499999999;0.0;0.0;147.694598;654.53169;3.0;VALOR
PIMIENTOS;;7868.815700000001;314.988223;10.451018999999999;128.649812;6724.943000000001;5955.910400000001;769.03232;313.209563;1.778663;445.21401000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.97223;233.59714;2.0;VALOR
BROCOLI;;19780.945;871.90364;0.0;1917.4278;15727.393;11292.407800000003;4434.986500000001;759.90381;4.755966;350.407994;0.0;6.240602;9.611450000000001;0.0;60.40047;0.0;0.0;0.0;30.991370000000003;0.0;0.0;111.05325799999999;802.7582500000001;3.0;VALOR
MENESTRA;;25589.859999999997;2133.95597;127.298759;2878.8223000000003;18616.909;14238.5674;4378.3416;1633.8423999999998;0.0;755.33407;0.0;30.05061;26.406791000000002;0.0;115.729671;0.0;0.0;0.0;261.30697;0.0;0.0;341.67737199999993;735.864153;3.0;VALOR
OTR.VERD/HOR.CONG.;;135623.99099999998;12581.4367;208.61611199999996;9589.1021;104457.942;81691.42;22766.523999999998;10766.6347;23.702180000000002;2435.3699600000004;5.0931869999999995;97.112033;220.70010399999998;160.744353;344.53583799999996;0.0;0.0;27.75146;763.060158;357.225158;121.346708;1575.03874;4137.173;4.0;VALOR
FRUTAS CONGELADAS;;18142.5319;1050.0216699999999;0.0;2900.50248;13089.5116;8789.7527;4299.7597000000005;1040.9679099999998;0.0;5.042023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.10094;0.0;0.0;567.89223;529.5604599999999;3.0;VALOR
PLATOS PREPARADOS;;4061102.1;181766.19;5091.316699999999;522608.99;2766386.2;2189679.8000000003;576706.4699999999;56027.56900000001;2535.5403300000003;201875.81999999998;205.267457;5442.2027;52937.269;5476.440659999999;16931.136;26.711514;19529.8592;12215.201799999999;4627.92884;666.8038009999999;4654.87383;229935.61000000002;142639.699;1.0;VALOR
PLAT.PREP.CONSERVA;;668302.7600000001;7818.3535;787.3332800000001;99254.62999999999;529228.86;401346.37;127882.48499999997;156.302984;164.258881;309.94694100000004;0.0;458.95756;3885.5567;78.16005;979.720385;5.394863999999999;8.330847;23.3368;566.5063599999999;54.94635;394.87789;10358.8589;20016.775;2.0;VALOR
P.P.CONSERVA CARNE;;294016.46;3906.3936000000003;353.349139;48357.58900000001;226759.42;159247.88;67511.563;47.100254;8.70379;58.266767;0.0;86.71214;2459.45637;0.0;506.88931999999994;0.0;3.463134;23.3368;163.57381700000002;35.346809;330.67697;6991.3912;7224.0082999999995;3.0;VALOR
P.P.CONSERV PESCADO;;28464.261;939.225557;0.0;5147.2453000000005;21302.550000000003;14893.0999;6409.4507;15.62741;5.820088;90.11738000000001;0.0;341.09322;415.407607;8.702195;0.0;0.0;0.0;0.0;61.42327;0.0;21.923209999999997;130.789986;823.71037;3.0;VALOR
P.P.CONSERV VEGETAL;;197710.94;2106.2587700000004;226.39456299999998;29620.306;154415.97000000003;127059.73600000002;27356.223000000005;80.826914;97.169661;156.985084;0.0;31.152169999999998;378.415113;69.457855;419.39317400000004;5.394863999999999;4.867713;0.0;333.8398169999999;0.0;42.277769000000006;2700.947;8372.3407;3.0;VALOR
P.P.CONSV LEGUMBRE;;71192.653;416.484192;43.009004;14604.408300000001;50728.76299999999;43753.686;6975.0757;12.824336;0.0;23.043416999999998;0.0;0.0;18.463687;0.0;36.979879000000004;0.0;0.0;0.0;73.67459;0.0;0.0;785.95326;4590.993000000001;4.0;VALOR
P.P.CONSERVA PASTA;;148111.11000000002;866.47537;207.589617;16129.496500000003;126750.919;100145.666;26605.259;12.7484;52.565339;4.577731;0.0;0.0;632.277671;0.0;53.43792199999999;0.0;0.0;0.0;7.669469;19.59954;0.0;535.72973;3596.7144000000008;3.0;VALOR
PLAT.PREP.CONGELADO;;776851.24;57465.66399999999;985.7547819999999;78191.572;569339.6900000001;434005.17;135334.538;47646.914000000004;83.041466;24925.341499999995;0.0;4194.2982999999995;1861.4017;99.07122;1467.234424;0.0;370.77759999999995;19.51179;630.95476;136.55676100000002;414.7230639999999;20562.344;24730.529;2.0;VALOR
P.P.CONGELADO CARNE;;201461.75;9217.3098;211.77284;19036.745000000003;153604.98;117350.088;36254.864;8288.998600000003;3.3720980000000003;7360.3323;0.0;153.18661;182.670573;0.0;30.787024;0.0;0.0;0.0;133.54398700000002;6.640161;2.471047;6907.4707;5114.0518;3.0;VALOR
P.P.CONGEL.PESCADO;;288051.74;24774.132000000005;540.426442;26514.218;215184.34;162855.28;52329.07000000001;18016.124900000003;7.72077;5921.7524;0.0;3863.9812199999997;1067.673496;86.70598;1002.3368099999998;0.0;0.0;19.51179;357.51712000000003;129.91660000000002;239.91111999999998;4987.69852;9672.635;3.0;VALOR
P.P.CONGEL.VEGETAL;;94306.731;7663.517100000001;79.40153000000001;8576.5589;68056.402;50196.344000000005;17860.055399999997;7250.8176;0.0;4432.44645;0.0;125.15621000000002;73.343403;0.0;77.24384;0.0;0.0;0.0;43.147856000000004;0.0;59.84558;1778.84205;3659.7178000000004;3.0;VALOR
P.P.CONGELADO PASTA;;95675.289;8257.7758;52.789645;12885.0368;66538.599;50684.304000000004;15854.293999999998;7789.1129;49.855749;3130.9566800000002;0.0;0.0;354.07012699999996;0.0;11.28507;0.0;0.0;0.0;0.0;0.0;54.69496;875.9124499999998;3879.5243299999997;3.0;VALOR
OTROS P.P.CONGELADO;;97355.737;7552.9267;101.364364;11179.014200000001;65955.39700000001;52919.145;13036.255500000001;6301.8607;22.09285;4079.85337;0.0;51.974361;183.644288;12.36524;345.58164;0.0;370.77759999999995;0.0;96.74575899999999;0.0;57.800416999999996;6012.4184000000005;2404.5981300000003;3.0;VALOR
P.P.SOPAS Y CREMAS;;478315.74;4582.086800000001;645.4964600000001;83670.817;364629.43999999994;292576.23;72053.20300000001;555.774644;745.21867;268.602207;13.672983;221.99705;698.8381059999999;0.0;51.950919;0.0;201.10051900000002;35.787247;647.0563309999999;0.0;25.687157;7299.9567;17193.6673;2.0;VALOR
P.P.GAZPACHO/SALMOR;;193021.15;685.947451;21.835870999999997;30072.201100000002;155435.1;120173.31700000001;35261.79550000001;10.33456;43.169540000000005;43.8023;0.0;0.0;248.89344;0.0;15.78525;0.0;21.972642;0.0;130.231388;0.0;23.8448;1348.1312199999998;5390.294919999999;3.0;VALOR
P.P.SOPAS Y CR.HORT;;71444.882;561.95551;84.24647700000001;13021.7232;53410.05299999999;46676.761999999995;6733.2892999999995;8.922618;269.54287899999997;3.755871;0.0;0.0;32.27855;0.0;10.628373;0.0;0.0;0.0;72.24516300000002;0.0;0.0;703.881423;3659.266559999999;3.0;VALOR
P.P.PIZZA;;775703.77;15604.331400000001;1467.5686699999999;111139.644;524185.2799999999;425563.98;98621.34;5103.5461;375.241475;59775.071;0.0;0.0;1956.3844999999997;67.830276;1120.2210659999998;0.0;4641.751029999999;814.22838;646.995433;26.93521;679.9562020000001;27976.912999999997;34780.22299999999;2.0;VALOR
P.P.PASTA RESTO;;142382.34;10586.5343;216.33454600000002;18349.311;93953.876;77719.45999999999;16234.419899999999;116.61132;74.83280599999999;3695.7817600000008;0.0;134.307771;8374.3091;87.68334;1088.4936400000001;0.0;81.50393;165.85117000000002;33.187000999999995;222.41655000000003;52.59255;11830.9777;3386.8408;2.0;VALOR
TORTILLAS REFRIGERAD;;124726.18900000001;240.66117200000002;42.97517;10186.0871;112068.108;88757.65500000001;23310.4503;0.0;8.770127;0.0;0.0;0.0;9.726107;0.0;19.777240000000003;0.0;0.0;0.0;9.847066;0.0;8.736331;412.690143;1766.9310300000002;2.0;VALOR
PLAT.PREP.OTROS;;1094819.95;85468.569;945.85389;121816.96100000002;572980.9299999999;469710.92999999993;103270.01699999999;2448.4188899999995;1084.1767900000002;112901.093;191.59448;432.64200600000004;36151.053;5143.69583;12203.7382;21.316650000000003;14226.395100000002;11156.4869;2093.38144;225.94888;3078.3001999999988;151493.88;40764.723;2.0;VALOR
CAFES E INFUSIONES;;1515969.0;28090.712;7398.0409;279311.28;941213.41;772984.2;168229.24;86.49712999999998;13271.227599999998;1924.2196490000001;2856.25941;82.25995;515.6902990000001;983.0180600000001;3907.6798200000003;25.271099999999997;1106.7757789999998;234.73829199999997;1620.4589899999996;58.21142;715.1316300000001;135802.901;120472.03;1.0;VALOR
CAFE G. O M.TORREFAC;;9164.6046;995.6007900000002;131.679158;2174.41713;5441.5986;4825.581499999999;616.01701;0.0;0.0;0.0;0.0;0.0;8.91603;35.957893;166.98906700000003;25.271099999999997;6.540733;0.0;553.652922;0.0;0.0;284.451735;100.89935500000001;2.0;VALOR
CAFE G. O M.NATURAL;;649916.0000000001;6437.722040000001;2776.6385999999998;110292.28;360108.29999999993;287050.88999999996;73057.394;30.828464000000004;372.73683;1328.07281;0.0;0.0;179.533666;22.182919;3235.1181;0.0;797.4138589999999;225.06006999999997;628.221808;12.7214;443.333278;92912.70199999999;75582.076;2.0;VALOR
CAFE G. O M.MEZCLA;;134232.29;945.1052499999998;887.884613;27813.904000000002;97616.08899999999;81553.79699999999;16062.294999999998;0.0;15.399267;235.84957900000003;0.0;0.0;127.432968;4.555441;81.009417;0.0;12.583179000000001;0.0;143.962694;0.0;17.453334;3541.4462;3169.9923;2.0;VALOR
CAFE G. O M.DESCA;;176402.69;802.01209;851.9059360000001;22928.886999999995;113858.12699999998;93179.836;20678.296;13.320566;41.330687;209.33606500000002;0.0;0.0;12.933682000000001;21.27478;6.4791360000000005;0.0;4.006146;0.0;16.498455;0.0;140.761599;20948.423300000006;16641.948;2.0;VALOR
CAFE SOLUBLE;;309221.25;1528.36825;2123.43185;71772.993;207068.93999999994;172387.77;34681.185;42.348099999999995;269.125219;126.89582;0.0;29.10401;0.0;34.93392;107.131192;0.0;86.44497000000001;9.678222;84.570691;0.0;55.51184000000001;8807.884900000001;17702.287999999997;2.0;VALOR
DESCAFEINADO CS;;87202.565;603.6140100000001;739.7108;16919.5353;62966.965;53300.681;9666.287900000001;0.0;6.300299;52.57458;0.0;0.0;0.0;17.534509999999997;72.163512;0.0;59.70434;0.0;70.974164;0.0;0.0;2588.44002;3314.1879999999996;3.0;VALOR
NO DESCAFEINADO CS;;221787.63999999998;924.7541799999999;1383.7208;54840.577999999994;143921.44;118942.79000000001;24978.642999999996;42.348099999999995;262.82492;74.32124;0.0;29.10401;0.0;17.39941;34.96768;0.0;26.74063;9.678222;13.596529;0.0;55.51184000000001;6219.4446;14350.4635;3.0;VALOR
SUCEDANEOS DE CAFE;;21059.503999999997;377.333616;226.91819500000003;4707.3299;14599.7731;13285.650499999998;1314.1244800000002;0.0;252.80992999999998;0.0;0.0;0.0;30.181098;20.804015999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;456.52949800000005;670.8155399999999;2.0;VALOR
CAFE EN CAPSULAS;;686096.6699999999;1239.13254;3953.7022999999995;106954.063;379043.04;313071.86;65971.179;0.0;132.29067;1336.97581;0.0;0.0;0.0;14.74816;44.195352;0.0;155.77383;17.806009999999997;206.086929;0.0;525.583176;97635.369;95394.065;2.0;VALOR
DESCAFEINADO CPS;;134178.83399999997;129.97744699999998;939.5681000000001;15075.7373;81771.339;68667.602;13103.7383;0.0;0.0;241.99719499999998;0.0;0.0;0.0;0.0;9.227672;0.0;0.0;0.0;0.0;0.0;140.761599;18789.9335;17089.513700000003;3.0;VALOR
NO DESCAFEINADO CPS;;548575.42;1090.7715999999998;3005.4279300000003;91598.422;295240.65;243784.19999999998;51456.437999999995;0.0;132.29067;1094.978521;0.0;0.0;0.0;14.74816;34.96768;0.0;155.77383;17.806009999999997;206.086929;0.0;375.24955;77949.239;78205.958;3.0;VALOR
INFUSIONES;;215972.61;17004.5706;399.58236199999993;39621.483;142520.60100000002;120700.68299999999;21819.92;0.0;12319.826899999996;24.065315;2856.25941;53.15594;156.69290900000001;843.3091000000001;310.952856;0.0;199.786914;0.0;193.55244000000005;45.490015;58.071572;8851.4511;6604.0078;2.0;VALOR
INFUSIONES ENVASADO;;209398.19;13078.133000000002;392.6341619999999;39564.345;142419.45000000004;120615.48099999999;21803.951999999997;0.0;9011.1246;24.065315;2856.25941;21.59264;148.02091900000002;382.404902;121.74768500000002;0.0;199.786914;0.0;123.19753;0.0;45.914362;7016.363;6474.8916;3.0;VALOR
INFUSIONES GRANEL;;6574.440200000001;3926.4366;6.948206;57.13758099999999;101.161678;85.193443;15.96823;0.0;3308.7026999999994;0.0;0.0;31.563299999999998;8.671997;460.90426999999994;189.20518099999998;0.0;0.0;0.0;70.35490999999999;45.490015;12.15721;1835.08838;129.1163;3.0;VALOR
TE;;63862.559;4102.5563;109.64299399999999;11038.523799999999;42892.961;35916.297999999995;6976.663500000001;0.0;3632.5233000000003;2.838449;32.582359;29.037959999999998;54.211709;9.998377999999999;105.97218;0.0;8.143234;0.0;18.206368;0.0;36.789519999999996;3456.5445999999997;2212.7042;3.0;VALOR
MANZANILLA;;23993.248000000003;545.392997;123.476372;3997.8021;18232.743;15498.983;2733.7619;0.0;291.46605400000004;0.0;52.863655;0.0;12.105709999999998;24.478859;0.0;0.0;58.73459;0.0;59.54936;2.813965;0.0;515.704784;550.833543;3.0;VALOR
POLEO;;6622.1418;155.308816;28.467091000000003;991.02249;5159.0895;3877.1459;1281.94336;0.0;115.258621;0.0;0.0;0.0;11.986279;3.402435;2.626665;0.0;0.0;0.0;2.863357;42.67605;1.128338;144.26342200000002;96.78386900000001;3.0;VALOR
OTRAS INFUSIONES;;121494.687;12201.3122;137.99590200000003;23594.132999999998;76235.81199999999;65408.26;10827.551300000001;0.0;8280.5795;21.226865999999998;2770.81333;24.117981999999998;78.38921;805.4293499999999;202.35401599999997;0.0;132.90908;0.0;112.933358;0.0;20.153714;4734.938830000001;3743.6863000000003;3.0;VALOR
CALDOS;;85307.077;1236.8559999999998;307.048338;15702.707;64502.946;53322.63799999999;11180.3062;185.349412;224.26694199999997;42.96088;0.0;0.0;59.224144;0.0;39.864711;0.0;0.0;0.0;104.310165;0.0;0.0;1558.3646999999999;1956.1947999999998;1.0;VALOR
AYUDAS CULINARIAS;;5635.407;40.564887;10.374474;816.2308299999999;4546.1672;4323.2651;222.90200500000003;9.464903999999999;0.0;0.0;0.0;0.0;15.130548000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.07876399999999;136.990682;2.0;VALOR
SALSAS;;668813.07;5515.0208;1168.93553;129863.403;494130.45;404896.06000000006;89234.38699999999;734.5063000000001;814.5353300000002;167.37523899999997;0.0;2.1799720000000002;741.04524;106.915248;165.738438;0.0;9.882886000000001;13.856966;841.963338;23.104492;55.457304;17798.1353;19984.296;1.0;VALOR
KETCHUP;;73571.838;304.44030699999996;155.576491;16179.401;52712.178;43392.608;9319.567799999999;9.810358;31.949308;7.64872;0.0;0.0;0.0;0.0;7.415667;0.0;0.0;0.0;32.827141000000005;0.0;0.0;2067.8565599999997;2144.7399;2.0;VALOR
MAYONESA;;221767.41;1697.56869;575.81479;43568.17900000001;163049.88999999998;132943.268;30106.629999999997;134.732868;100.20669099999999;84.0974;0.0;0.0;129.72886300000002;89.64507;94.54716;0.0;8.048877000000001;0.0;213.59263700000002;0.0;19.054214;5603.753199999999;7079.4219;2.0;VALOR
MAYONESA LIGHT;;41757.200000000004;210.723507;111.457749;6929.871599999999;32564.678000000004;27421.167;5143.512;0.0;18.374597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.65405200000001;0.0;0.0;443.7898399999999;1496.6762;3.0;VALOR
MOSTAZA;;20678.559999999998;182.166376;45.431965;4432.2345;14998.438999999997;11933.249500000002;3065.1903000000007;0.0;53.956647000000004;0.0;0.0;0.0;67.422767;0.0;0.0;0.0;0.0;0.0;8.314007;0.0;3.62439;402.90347;613.76036;2.0;VALOR
OTRAS SALSAS;;352795.27999999997;3330.8454999999994;392.11225;65683.585;263369.93999999994;216626.94999999998;46743.001000000004;589.9630699999999;628.4226710000002;75.62911299999999;0.0;2.1799720000000002;543.893652;17.270178;63.775607;0.0;1.834009;13.856966;587.2294639999999;23.104492;32.778699;9723.623300000001;10146.373500000002;2.0;VALOR
AGUA DE BEBIDA ENVAS.;;679484.65;10493.632;2624.4669999999996;110722.048;482947.48;412336.93000000005;70610.57299999999;128.57331;352.846691;8305.958600000002;67.63898499999999;9.184846;193.16329;103.56473799999999;193.70385199999998;0.0;318.43073599999997;2922.4930600000002;2127.4092;36.857966;1043.99786;31534.283000000003;31672.342;1.0;VALOR
AGUA DE BEB.CON GAS;;67652.05500000001;849.97075;48.267129999999995;13501.6408;49063.91300000001;41823.43299999999;7240.481599999999;13.205988000000001;2.533132;114.823799;0.0;0.689123;1.463432;0.0;0.0;0.0;6.82062;378.11512;275.746666;0.0;227.90601900000001;1937.44958;1908.0848;2.0;VALOR
AGUA DE BEB.SIN GAS;;611832.6;9643.6609;2576.1998000000003;97220.41799999999;433883.56;370513.49;63370.09099999999;115.367324;350.3135610000001;8191.1347000000005;67.63898499999999;8.495723;191.69986;103.56473799999999;193.70385199999998;0.0;311.61011599999995;2544.37785;1851.66222;36.857966;816.09184;29596.834;29764.257;2.0;VALOR
GASEOSAS Y BEBID.REFR;;1868999.1;26404.192999999996;8107.271699999999;353493.98;1336839.6;1090065.51;246774.24;642.16191;631.13654;1732.2989700000003;804.2565099999999;35.218458000000005;908.22782;190.18243600000002;652.409637;26.61628;643.10215;9155.4919;2352.16462;31.351488;1362.992479;82943.614;57893.424999999996;1.0;VALOR
GASEOSAS;;64044.665;925.9650399999999;170.229576;9794.606099999997;48682.904;39374.157999999996;9308.744400000001;18.592119999999998;1.190612;857.8052500000001;0.0;0.0;13.556811;0.0;3.9685129999999997;0.0;15.942587000000001;738.5167500000001;12.011373;0.0;0.0;1879.8323300000002;1733.3228399999998;2.0;VALOR
BEBIDAS REFRESCANTES;;1804954.4;25478.228;7937.0419999999995;343699.3900000001;1288156.8499999999;1050691.3699999999;237465.51000000004;623.56979;629.94592;874.4938000000002;804.2565099999999;35.218458000000005;894.67102;190.18243600000002;648.441127;26.61628;627.15957;8416.9747;2340.1533;31.351488;1362.992479;81063.783;56160.102;2.0;VALOR
BEB.REFRESC.NARANJA;;135168.822;1414.6673900000003;909.50455;22998.512000000006;99064.813;82827.208;16237.6078;0.888004;69.849223;203.69616399999998;0.0;0.0;74.878918;26.620310999999997;32.701222;0.0;102.14081300000001;303.61767799999996;69.89199500000001;0.0;10.42173;7061.471899999999;3479.1143;3.0;VALOR
BEB.REFRESC.LIMON;;112871.226;1411.9053;644.51679;19070.568;83209.79899999998;68671.44;14538.3639;10.844195000000001;36.491503;216.22427399999998;4.5258;6.900887;91.123005;0.0;50.78157;0.0;97.23691299999999;503.242908;45.50238;9.516363;14.712772999999999;4727.126899999999;3566.8501000000006;3.0;VALOR
BEB.REFRESC.COLA;;876798.49;15993.312300000001;4476.2077;170398.31000000003;603775.9600000001;486271.89;117504.05600000001;583.55266;103.06322399999999;271.217094;1.882365;22.10477;466.23546;30.566337000000004;472.79819699999996;26.61628;296.007897;6724.0954;1626.39577;20.57952;1305.1049549999998;48392.311;32134.949;3.0;VALOR
COLA NORMAL;;338682.86;7683.406;1956.6839;57978.169;241138.72999999998;193873.56999999998;47265.15699999999;519.599699;39.423646999999995;154.572961;0.0;15.18328;382.14464999999996;27.608113000000003;434.69664;26.61628;104.16490499999999;2511.49358;1338.605927;20.57952;34.007635;20657.325;9031.7758;4.0;VALOR
COLA LIGHT;;377069.11;7326.476700000001;1823.41269;79985.619;249824.76000000004;201137.2;48687.58000000001;63.952859000000004;12.47779;103.473862;1.882365;6.921496;71.48809200000001;2.958224;28.83898;0.0;135.182269;4113.55731;160.45116599999997;0.0;1271.09727;22718.59;14012.737899999998;4.0;VALOR
COLA SIN CAFEINA;;13526.9904;107.73788400000001;109.837934;2232.0564600000002;10059.5655;9048.711899999998;1010.85363;0.0;0.0;7.108894;0.0;0.0;0.0;0.0;1.308147;0.0;30.968463999999997;0.0;0.0;0.0;0.0;815.57192;195.10989299999997;4.0;VALOR
COLA LIGHT S/CAFE.;;147519.54;875.6900600000001;586.2732649999999;30202.468000000004;102752.88900000001;82212.424;20540.468;0.0;51.161789999999996;6.061381;0.0;0.0;12.60273;0.0;7.954418;0.0;25.692266;99.04420400000001;127.33871899999997;0.0;0.0;4200.824799999999;8895.325899999998;4.0;VALOR
BEB.REFRESC.TONICA;;73481.357;1131.23212;267.33672900000005;14381.160000000002;52980.526;44367.265;8613.2605;0.0;15.989386;20.591575;0.0;0.0;10.570375;0.0;44.750372000000006;0.0;0.0;507.19148300000006;3.317943;0.0;0.0;2707.88952;1992.62261;3.0;VALOR
BEB.REF.TE/CAFE;;168262.20000000004;1362.5482799999997;441.678661;32044.589;127450.59599999999;100179.86899999999;27270.722999999998;2.17763;319.61719600000004;44.075441999999995;330.95689999999996;0.0;87.245238;112.57888600000001;2.255871;0.0;13.263237;16.506056;177.204819;1.255605;10.27344;3548.8121;3245.8054;3.0;VALOR
BEB.REF.ISOTONICAS;;209986.67;1972.3029;507.38939;38939.726;156426.221;124053.28300000001;32372.944999999996;20.298464;14.687379;41.61967;461.06246;0.0;37.58228899999999;1.7194690000000001;33.644043;0.0;96.896377;118.037332;107.85153100000001;0.0;0.0;5993.294;6104.402799999999;3.0;VALOR
BEBIDAS ENERGETICA;;95201.41100000002;697.89134;220.232355;19034.750999999997;69941.097;55561.776;14379.320399999999;3.9690459999999996;6.445658000000001;12.300535;33.33002;0.0;20.589895000000002;1.7194690000000001;5.28634;0.0;75.60810000000001;11.35114;38.790856999999995;0.0;0.0;2977.358;2316.0642099999995;4.0;VALOR
OTRAS BEB.REFRESC.;;228385.57;2192.2603000000004;690.40852;45866.54099999999;165248.9;144320.34399999998;20928.546000000002;5.808867;70.247988;77.069528;5.829026;6.2128;127.03570500000001;18.697444;11.50991;0.0;21.614303999999997;244.28466499999996;309.98884400000003;0.0;22.479532000000003;8632.877499999999;5636.3564;3.0;VALOR
BEBIDAS ZUMO+LECHE;;100971.24799999999;759.6022199999999;211.94315399999996;15227.6176;79216.236;68152.59;11063.6504;2.2426350000000004;6.699897;40.742653;0.0;0.0;18.320396;0.0;11.50991;0.0;8.318584000000001;89.44753999999999;46.867482;0.0;18.635633000000002;3327.8115000000007;2168.65965;4.0;VALOR
BASES PIZZAS&MASAS HO;;196560.30000000002;1134.20452;192.323403;30667.472999999998;158486.75999999998;122094.667;36392.106999999996;235.43019800000002;104.34541700000001;59.115308999999996;0.0;0.0;180.482555;2.466366;68.732507;0.0;0.0;0.0;334.18978100000004;0.0;0.0;1518.8975;4499.0356;1.0;VALOR
ALGAS;;1762.08677;14.451547999999999;0.0;711.02635;789.530477;497.121747;292.40870499999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.402828;99.675633;2.0;VALOR
HARINAS Y SEMOLAS;;138208.456;4590.9661;310.469644;24257.136;98872.69600000001;82608.423;16264.273700000003;34.208346;1542.38355;77.58906999999999;18.846726;59.046179;199.20477999999997;62.31760100000001;143.218969;0.0;1228.9145899999999;0.0;610.984363;1052.841132;361.93333899999993;4517.0739;4105.4405;1.0;VALOR
ENCURTIDOS;;113121.48300000001;11062.947799999998;580.6491;14740.3568;74251.042;57288.308999999994;16962.732;127.215925;39.04239;164.118394;0.0;150.31318799999997;465.01235600000007;4730.797;5719.3039;0.0;7.249803;30.682037;2165.8826000000004;1.367885;222.64339999999999;5065.5359;2302.0325;1.0;VALOR
