Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
COLA LIGHT S/CAFE.;;129525.17700000001;37021.578;20881.064000000002;32976.64599999999;18158.529;20487.355999999996;89468.68;15596.072899999997;24460.423;72170.68000000001;57354.49500000001;5473.6846000000005;46845.51400000001;44682.240000000005;32523.738000000005;77205.977;19047.789;36273.386;29656.235999999997;44547.762;28554.858;16714.698;27423.662;27994.763000000003;5366.8793000000005;10257.7299;10073.757200000002;3138.8251999999998;8270.2714;20186.204999999998;52479.5;30375.139000000003;18214.061;3927.01;8801.0075;15596.072899999997;22880.927;12522.493900000001;16484.585;16927.855;7374.303199999999;25010.923000000003;4.0;VALOR
BEB.REFRESC.TONICA;;37856.09500000001;8954.387;5229.7486;8620.7457;6060.897999999999;8990.314;32317.742;1595.12015;3943.2308000000003;17855.675;20000.419;994.9114600000001;7986.1787;14746.7741;14128.2311;28875.003;8071.4712;12657.774;8819.9423;8306.9048;10171.7245;4545.337399999999;8237.309299999999;6003.424400000002;1122.1494999999998;3880.0771;2092.21598;1803.85396;2001.58396;6611.5241;15886.5752;7512.1242;5844.2852;640.2245780000001;1495.7350399999998;1595.12015;5056.2891;5012.1811;2997.0562000000004;6690.5905;2810.5086;11558.387200000001;3.0;VALOR
BEB.REF.TE/CAFE;;105785.552;25820.332;16022.0069;25734.117;14034.484500000002;24174.612;79798.71200000001;9374.171;16612.669;63214.065;42571.49;9902.1474;34284.068;36902.132000000005;24697.206999999995;61599.33899999999;20946.404;25633.622;25494.444000000003;33711.085;22579.598;16163.886499999997;21188.591000000004;21241.02;3363.4566999999997;10140.2669;5616.5747;5492.160600000001;6046.643500000001;12915.121199999998;47693.008;26057.119000000006;13073.6609;3976.4609;8497.6425;9374.171;18970.211000000003;15049.617999999999;10749.242900000001;11990.812700000002;5596.625;21580.768999999997;3.0;VALOR
BEB.REF.ISOTONICAS;;136774.555;34105.099;19892.396;34439.556;19690.478;28647.037;101181.66100000002;13022.921999999999;22569.979999999996;78631.97600000001;58142.58600000001;11257.962;47219.137;47154.25200000001;31143.211;78297.461;23108.218999999997;38854.95;31515.571999999993;43295.82299999999;37526.759000000005;18421.834000000003;23327.663;26110.897999999997;5545.678599999999;14239.372999999998;6714.5326000000005;4887.8211;7623.335;19290.966000000004;58924.325000000004;31870.927;19065.013999999996;5749.2742;9718.270499999999;13022.921999999999;25661.464;16802.756;15176.746;17921.8061;8429.541099999999;24291.782000000003;3.0;VALOR
BEBIDAS ENERGETICA;;39672.392;6260.176399999999;5439.545399999999;13052.766800000001;6231.1630000000005;8688.741;29849.972999999998;4764.4264;5057.9923;24077.689000000002;15594.706;6084.640300000001;15616.693099999999;13165.275599999997;4805.7835000000005;17971.059;6482.501499999999;11274.3055;9467.4378;12448.1468;9743.035199999998;5866.4376999999995;8332.486799999999;7425.321600000001;1621.05705;2901.5825999999993;1679.69981;2102.7701;2811.90325;5281.9351;17974.996;9459.9153;4143.6414;2687.0972;4572.0236;4764.4264;6754.1885;5490.1624;5676.326100000001;3385.4847;2974.350500000001;3368.3318;4.0;VALOR
OTRAS BEB.REFRESC.;;203684.02;50931.33700000001;29499.203999999998;53501.672000000006;31446.053;38305.758;129933.318;27617.93;46132.769;111269.951;92414.06599999999;14896.104200000002;78951.58299999998;65321.78200000001;44514.558;109836.333;27734.251;43958.511;52474.6;79516.661;37267.509;27800.765;52193.637;39321.173;7863.027300000001;12305.295400000003;9488.7517;17443.867000000002;12748.7942;32636.11;87582.92699999998;45640.165;25076.027;4938.3574;12314.338899999999;27617.93;47197.408;24030.621;20073.34;21049.940000000002;11605.884500000002;34856.205;3.0;VALOR
BEBIDAS ZUMO+LECHE;;80147.68800000001;22219.114999999998;11432.5949;21102.732000000004;13090.6872;12302.557400000002;39341.677;15050.887899999998;25755.126000000004;47841.439000000006;32306.251000000004;6417.493100000001;39311.239;24655.478;9763.4753;34418.954000000005;6543.5802;10672.9844;19686.892999999996;43244.229;9969.9066;10748.2248;25111.536;19159.336;4272.4511;3439.6428;2884.3809;4562.210999999999;5605.565299999999;13028.131400000002;34565.634000000005;17102.913;9845.442600000002;1006.4644299999999;3458.2744000000002;15050.887899999998;26167.993000000002;10200.2795;9173.5329;4898.7083;2495.39963;7696.1476;4.0;VALOR
BASES PIZZAS&MASAS HO;;32766.085999999996;9857.175099999999;5303.6621000000005;8424.078300000001;4209.7155;4971.452;22368.966;4044.0877;6353.0301;19616.407;13149.6776;3062.7098;11472.0142;11262.5123;6968.847699999999;18231.36;4446.3126;8624.8618;8077.567299999999;11617.342599999998;6862.9698;5036.147800000001;5967.611999999999;6975.8153;1776.5207;2886.9575999999993;2159.1546;1100.90564;2074.185;5145.4605;13684.2186;7235.8997;4626.3204;989.32118;2453.0825;4044.0877;7042.8536;4241.6509;3465.1082;3776.9800999999998;1431.90266;5321.0972;1.0;VALOR
ALGAS;;10.691414;5.554717;1.701125;2.235952;0.550363;0.6492370000000001;7.345187999999999;1.0971849999999999;2.2490319999999997;8.909203;1.782202;3.261849;4.7028039999999995;2.33439;0.392355;2.7267469999999996;1.1499739999999998;3.9450999999999996;2.286789;3.3095359999999996;4.069241999999999;1.436112;1.692881;1.9071029999999998;0.14338800000000002;0.5795089999999999;0.649457;0.213692;0.233819;1.4746690000000002;4.039804;2.4231599999999998;2.519941;1.039861;2.963276;1.0971849999999999;2.2845989999999996;1.3773819999999999;1.062193;0.585087;0.0;0.281802;2.0;VALOR
HARINAS Y SEMOLAS;;96377.861;24811.89;12650.4253;22556.859;16458.8882;19899.802000000003;69223.40000000001;11281.210700000001;15873.248;48129.99699999999;48247.868;7683.6142;28172.659000000003;32056.677000000003;28464.909000000003;60521.58699999999;15050.4233;27978.313000000002;20660.939;32688.189;19091.235999999997;13389.333600000002;15798.403;18473.157999999996;4895.788600000001;11635.1465;6716.1543;6378.6417;7504.879;17048.103;39949.575999999994;20222.418999999998;11652.886499999997;2184.2006;5245.6035;11281.210700000001;17247.757;11016.132500000002;7920.3408;13058.7862;4565.4326;23858.396;1.0;VALOR
ENCURTIDOS;;28695.534;7227.797699999999;4524.4088;7252.621200000001;3778.9586;5911.7472;22818.240999999998;1891.2752;3986.0181000000002;15831.544;12863.9882;1356.36465;7726.7004;11361.7118;8250.757;19612.468;6034.780199999999;8720.3705;6663.576599999999;7276.8064;6244.1122;4526.2168;3754.7644;6858.333700000001;1878.3199;1660.2350000000001;2909.737199999999;863.81368;1810.1582899999999;4275.7942;11330.9736;6584.0302;4694.577;1116.75756;1560.58261;1891.2752;4647.3915;3861.2914000000005;2085.2098;4565.8006;2007.2750999999998;6959.949199999999;1.0;VALOR
ESPECIAS Y CONDIMENTO;;6543.9331;1493.8194699999997;936.8452599999998;1727.0792999999999;1023.9580900000001;1362.2309;5145.9604;553.8664600000001;844.10591;3313.1817;3230.7515000000003;444.67647999999997;1746.4714;2345.3409;2007.4441000000002;4352.7851;1284.2773300000001;1921.6188000000002;1504.6031;1833.4340000000002;1313.10758;895.6621;1340.6307;1327.9967500000002;361.10405000000003;557.64015;419.72447;328.06731;367.30951000000005;948.4099700000002;2672.6892000000003;1485.7920000000001;1069.7323;225.51476;386.02340999999996;553.8664600000001;995.5303299999999;847.4790200000001;574.8361199999999;930.17071;420.99003000000005;1609.5220199999999;1.0;VALOR
SAL;;46226.037;9953.8295;5999.050300000001;11656.596000000001;7388.265999999999;11228.2939;37206.248999999996;3264.1179999999995;5755.6702000000005;20985.108000000004;25240.931999999997;2280.2865999999995;10559.590500000002;17118.758999999995;16267.400000000001;33386.16;8081.3189999999995;14255.34;10621.562100000001;13267.815;9986.8697;6507.467500000001;9027.307799999999;9235.0412;2249.4410000000003;3691.0429999999997;3599.0366000000004;1929.8293999999999;3075.2162000000003;7777.2027;18469.295999999995;10225.211;6679.1108;1127.35096;1780.9453999999996;3264.1179999999995;6860.3536;6649.779399999999;3920.3716;6895.770800000001;2302.335;13425.011799999997;1.0;VALOR
CARAMELOS,CHICLES&GOL;;34081.751;8184.2083;5217.735200000001;7965.6916;4907.632;7806.4834;24339.215;3227.0814;6515.4541;19330.154000000002;14751.597699999998;1909.5511000000001;12400.7705;11491.451299999999;8279.977700000001;19771.43;8032.5751;8203.494;7330.321400000001;10515.3588;6807.828;4537.7399000000005;5784.1266;7929.886600000001;2096.3211;2783.5911;2587.2493999999997;1555.0066199999999;2343.1345;4938.565299999999;15205.470099999999;7253.6811;4340.9015;1392.3507699999998;2084.5263000000004;3227.0814;6974.256299999999;3535.1338;3001.0329;4154.3082;4345.852599999999;5367.207200000001;1.0;VALOR
COMPLEMENTS&DIETETICO;;620.96367;197.47384499999998;104.618365;134.89530800000003;54.228531;129.747615;484.29287999999997;54.035279;82.63549099999999;348.98095;271.98272699999995;26.563516;161.62266899999997;274.94969;157.82778100000002;432.77747;122.25434700000001;201.65195999999997;172.869948;124.187407;175.72650399999998;130.10188;47.65367600000001;114.055286;30.792267000000006;34.534464;73.643882;14.455706000000001;21.549543999999997;74.385936;263.76327;162.58009;98.68484399999998;26.727250000000005;28.778699999999997;54.035279;81.33215899999999;49.21807799999999;36.143914;164.162563;43.12020199999999;137.44549800000001;1.0;VALOR
OTROS PROD.EN PESO;;93791.207;26109.783;16182.425000000001;22833.489999999998;13174.279099999998;15491.231;66071.792;10154.900800000001;17564.516;57405.678;36385.529;7542.88;35822.342000000004;31022.192999999996;19403.797;50425.98700000001;16130.816000000003;24905.800999999996;22632.955;30121.637000000002;19776.292;17180.274;15038.584;20316.550999999996;4430.1876;6057.8008;6920.5684;4070.9521;5840.7629;13091.6986;38929.962;22668.841;13259.943;4526.692999999999;7786.424800000001;10154.900800000001;19576.061999999998;11029.0396;9511.0986;10155.8393;5478.8264;15572.323;1.0;VALOR
SNACKS APERITIVOS;;29852.510000000002;8101.5485;4915.2139;7513.9427000000005;4332.3245;4989.479;19362.269;3916.6895000000004;6573.5506000000005;18996.477;10856.0311;2426.9547;13210.9261;9266.3154;4948.3117999999995;14214.628;4447.9075;7447.270400000001;7585.093900000001;10372.2369;5675.0446999999995;4911.8301;5132.3838000000005;7234.328599999999;1843.2449;1981.5644000000002;2101.4408000000003;972.6711300000002;1728.4014;4610.445899999999;12670.696999999998;6905.211;3937.7518999999998;1301.80307;2506.3088000000002;3916.6895000000004;7426.7627;3042.3903;2826.1294000000003;3382.727;1563.8130999999998;3885.8845999999994;2.0;VALOR
PROTEINAS VEGETALES;;9834.249399999999;3545.0827;1831.8586000000003;2170.6586;1144.67239;1141.9774700000003;8124.6518000000015;786.32609;923.2715400000001;7190.424200000001;2643.8249000000005;1350.40862;3626.4098999999997;3506.9370999999996;1350.49378;4857.4308;2529.5038;3213.9966;1683.03;2407.7193;3174.2574999999993;1451.1725200000003;1024.50404;2311.9192999999996;247.48882000000003;527.7263499999999;756.9492399999999;340.2320300000001;534.85431;938.96982;3858.9013999999993;2844.9575;1656.5664;1174.4895500000002;1710.7555;786.32609;1036.77045;1119.64241;1249.2787600000001;950.2021799999999;672.75814;1134.02662;2.0;VALOR
OTROS PROD.EN VOLUMEN;;277384.21;75915.70400000001;45231.143000000004;67883.545;37344.093;51009.74;213963.03999999998;22119.002000000004;41302.178;166242.34;111141.90099999998;20580.160000000003;88524.65099999998;95663.64100000002;72615.77500000001;168279.41999999998;63176.047999999995;84938.32400000002;59937.89800000001;69331.95999999999;76925.691;48988.393000000004;33832.914;44719.325;12139.450200000001;23246.037000000004;23061.873000000003;14470.5485;15844.4581;45580.689;111446.405;63885.69899999999;40626.978;15640.293000000003;18931.102999999996;22119.002000000004;44996.349;30384.504;26412.283;38957.319;19352.725;60590.65399999999;1.0;VALOR
BEBIDAS VEGETALES;;275379.78;75493.176;44947.395;67367.86600000001;36986.062;50585.299;212438.81;21991.554;40949.433999999994;165290.03999999998;110089.772;20450.773999999998;87966.718;94857.711;72104.59499999999;166962.31000000003;62697.431;84448.121;59410.414000000004;68823.837;76551.17;48698.52099999999;33310.531;44442.479;12062.0836;23069.97;22876.702;14368.3436;15791.7049;45310.090000000004;110473.96600000001;63372.07000000001;40431.97;15578.128999999999;18859.697;21991.554;44647.797000000006;30094.072999999997;26239.11;38671.6;19138.68;60159.16399999999;2.0;VALOR
.T.ALIMENT.ECOLOGICOS;;651304.47944;173902.043016;107902.23192800002;155909.60255200003;85724.350136;127866.25332;532451.10912;40898.887551;77954.474424;313746.25688000006;337558.19512;31950.701742999998;157539.19258399997;228301.227952;233513.357456;461814.58232;126568.029312;227687.48892799998;117200.080048;179848.85788;164938.17836000002;78512.851088;118092.64370400002;109910.80540799999;34315.239403;66034.63139200001;64832.506344;14667.640490000002;49018.986971;111753.73124800001;253269.42463999998;152118.76285600002;85143.595168;22202.499580000007;28131.848736000004;40898.887551;106973.66428;69436.843512;50167.410024000004;96056.705392;42216.6024;195220.01739199998;0.0;VALOR
T.HUEVOS KGS ECO.;;22987.389440000003;5169.174016;3687.5809280000003;6140.615551999999;2721.9311360000006;5268.088320000001;19472.309119999998;1252.088851;2262.991424;11313.78688;11673.605119999998;1024.8890430000001;4703.227583999999;7342.189952000001;9917.083455999998;17259.27232;5787.805312;8663.972928000001;3948.506048;4587.106880000001;5759.03136;2303.585088;5002.968704;3666.481408;1090.315103;2668.587392;1722.017344;774.4035899999999;1342.606771;3878.2372480000004;9573.344640000001;5250.681855999999;2942.5191680000003;681.0170800000001;1128.8847359999997;1252.088851;2925.76928;2107.1845119999994;1550.265024;3652.4433919999997;1502.2304000000001;8187.507392;1.0;VALOR
T.HUEVOS UNDS.ECO.;;366069.18999999994;82734.371;57802.149000000005;96665.793;43044.359;85822.535;310135.86;19949.9043;35983.443;179564.54;186504.69;16284.3883;75388.55500000001;115373.422;159022.82600000003;274396.25;94793.28599999998;135692.194;62112.776;73470.95900000002;92487.51299999999;36118.301999999996;78800.07499999998;57751.296;18138.801700000004;43739.931000000004;26933.235;12100.0561;21318.415799999995;61752.186;154084.81000000003;82405.49900000001;46508.289;11029.2005;17638.824;19949.9043;46361.36500000001;34014.299;24315.898;57179.078;23695.909000000003;131884.73;1.0;VALOR
T.HUEVOS GALLINA ECO;;359177.95999999996;80768.344;57618.452000000005;95947.118;42530.174;82313.87999999999;304254.82999999996;19563.8883;35359.240999999995;176777.91999999998;182400.08000000002;16013.891299999997;73487.931;114721.718;154954.429;269676.13;90434.45799999998;135374.577;61695.40700000001;71673.54500000001;89984.86499999999;35993.517;78171.38599999998;57288.77199999999;17036.1735;41696.678;26906.521;12100.0561;20978.230799999998;60597.457;149583.51;82041.90400000002;45976.861999999994;10640.8919;17638.824;19563.8883;45715.14500000001;32924.758;24222.891000000003;57069.42800000001;23472.350000000002;127929.80299999999;2.0;VALOR
TOTAL CARNE ECO.;;92917.75899999998;23656.051999999996;11467.1393;23196.341;13757.7195;20840.504999999997;72266.54500000001;7527.9874;13123.221599999999;47111.579;45806.174999999996;7672.7245;24847.719;31134.104;29263.21;60397.312000000005;15138.494200000001;29043.653000000002;18249.664;30485.944;22746.6;11370.9231;15042.031;17397.173000000003;7169.5207;8909.333700000001;8694.007399999999;1588.16587;9083.0198;16010.648999999998;36774.070999999996;18764.184;12285.830699999999;4138.6956;4180.1984;7527.9874;17169.987;12378.1463;6647.3393000000015;12632.4103;4347.5692;23895.418999999998;1.0;VALOR
CARNE FRESCA ECO.;;82904.75799999999;21184.356;10135.3421;20596.809;12290.5144;18697.733000000004;64112.03200000001;6935.936999999999;11856.790500000001;42391.867;40512.890999999996;7149.7029999999995;22253.005;27504.954999999998;25997.095;53502.049;13464.8569;25634.297000000002;16570.884000000002;27234.719999999998;20574.563000000002;10220.656799999999;13145.1187;15077.274200000002;6580.9256000000005;7918.945500000001;8041.616800000001;1345.6577200000002;8224.0928;14700.240800000001;32830.015;16412.013400000003;10738.396099999998;3768.074330000001;3749.7344;6935.936999999999;15561.535800000001;10744.8739;5972.6711;11301.372599999999;3933.6937999999996;20936.864;2.0;VALOR
CARNE CONGELADA ECO.;;1625.00526;326.383219;196.591691;380.2061;268.335326;453.48890599999993;1285.55136;124.82882200000002;214.625181;816.8594800000001;808.1457600000001;196.02248600000001;452.78590900000006;596.48274;379.71407;976.1967599999999;281.185484;360.11316999999997;327.47081999999995;656.2357400000001;286.95405600000004;131.820636;336.501297;382.271605;55.117333;206.078217;90.34055900000001;135.921501;48.400906;208.121859;695.8791;390.31079;282.292567;103.999933;60.216944;124.82882200000002;325.671462;282.39118299999996;198.405232;133.290864;71.425072;324.77574000000004;2.0;VALOR
CARNE TRANSFORM.ECO.;;8387.9914;2145.3117999999995;1135.20542;2219.3232000000003;1198.86958;1689.2809999999997;6868.9623;467.22184;1051.80708;3902.8526999999995;4485.138199999999;326.997934;2141.9276;3032.666;2886.3996000000006;5919.0655;1392.45177;3049.2423000000003;1351.3089100000002;2594.9879;1885.0832;1018.44606;1560.4101900000003;1937.6266999999998;533.4776899999999;784.3102700000001;562.05012;106.586522;810.5254699999999;1102.28576;3248.1771999999996;1961.8606;1265.1420099999998;266.62132;370.247211;467.22184;1282.7807;1350.88183;476.26296999999994;1197.74535;342.450555;2633.7792;2.0;VALOR
TOTAL PESCA ECO.;;31614.804;7595.2383;4414.8011;8634.7897;3278.7689;7691.203300000001;27146.673;1322.7485199999996;3145.3817;12977.949500000002;18636.854000000003;1640.68315;5303.1376;9550.287100000001;15120.6939;24670.984000000004;7005.3707;11738.118;5458.0522;7413.260300000001;7541.4957;2458.9493999999995;7203.9318;3745.9802;1650.8904899999998;4264.6265;4359.0365;389.891232;1801.89119;6475.825500000001;13094.8647;6874.372399999999;3367.8476000000005;1311.4669080000006;807.5812099999999;1322.7485199999996;4049.3727;3295.8972999999996;1851.42829;4306.4306;994.43154;13675.4447;1.0;VALOR
PESCADOS ECO. .;;20052.424;4777.26;2856.1376999999998;5479.279;2121.2076;4818.539199999999;17249.368;879.4656200000002;1923.5915;8172.530000000001;11879.8914;1044.7744;3097.4666000000007;6158.6517;9751.5308;15910.183000000003;4470.822899999999;7586.1352;3454.9217999999996;4540.5428999999995;4508.7115;1509.6102400000002;4384.191200000001;2289.4719;1084.6308800000002;2926.7007000000003;3108.7101000000002;240.39639300000002;985.99801;4447.183800000001;8436.731500000002;4184.206400000001;1998.3036;779.835221;487.88009;879.4656200000002;2387.0665;2174.6148;1210.41328;2659.8043999999995;586.67692;8886.666299999999;2.0;VALOR
MARISC/MOLS/CRS ECO.;;9879.904999999999;2206.91509;1307.9168900000002;2833.2529999999997;980.91822;2550.90128;8674.058200000001;340.12502;865.7220899999999;3819.6477;6060.2570000000005;556.519279;1619.1948400000003;2748.8663;4955.324499999999;7704.191000000001;2250.35877;3649.1582;1730.89972;2249.48814;2681.5126;785.52114;2598.1013000000003;1020.67247;467.86026;1201.4720900000002;1004.7201499999999;120.04468199999998;772.3941;1734.71248;4097.6609;2121.3852;1153.7521000000002;485.98586299999994;275.31485399999997;340.12502;1220.93894;921.1452400000001;545.508771;1381.8087900000003;287.596742;4421.4806;2.0;VALOR
CONS.PSCD/MOLUS.ECO.;;1682.4736900000003;611.06327;250.74638;322.25794;176.643136;321.7629;1223.2478099999998;103.15780100000002;356.06803;985.7720900000002;696.70152;39.389478;586.4760399999999;642.76982;413.83825;1056.6080399999998;284.18891;502.8247;272.231001;623.22899;351.27115;163.817948;221.63896299999996;435.83601999999996;98.39928699999999;136.453922;245.60619499999996;29.450159000000003;43.49898900000001;293.929313;560.47245;568.78104;215.79182099999997;45.645911000000005;44.38626599999999;103.15780100000002;441.36726000000004;200.13717699999998;95.506507;264.81735;120.15781399999999;367.29746;2.0;VALOR
T.LECHE LIQUIDA ECO.;;18655.818000000003;6988.5974;4734.9657;4038.1170999999995;1521.10136;1373.03652;13141.5326;1920.73747;3593.5471000000002;13197.7629;5458.054700000001;913.8069099999999;7145.2623;7250.885799999999;3345.8632000000002;10596.749600000001;2354.7418;5862.2921;4662.528300000001;5776.2559;6068.3344;3948.4357999999997;2527.5378;3046.8479999999995;768.8930400000002;1231.69334;911.01233;153.063366;946.77674;2407.7633499999997;7809.2646;5043.5857;2448.4278;403.20376400000004;1121.3698900000002;1920.73747;3884.0434;2166.7118;1879.35038;3978.3538999999996;1242.2140399999998;2059.8337;1.0;VALOR
LECHES FERMENTDS.ECO.;;7016.230499999999;2168.0416999999998;1441.14375;1354.0283100000001;895.7979399999999;1157.2188800000001;5806.5381;310.72183;898.97059;4132.3793000000005;2883.8512;303.03322000000003;1849.9684;2932.8697;1930.3591000000001;4863.228800000001;1561.9511400000001;2599.6009999999997;1431.6661000000001;1423.0121500000002;1852.1872999999998;769.68358;558.9603200000001;1033.69887;439.1032300000001;1073.13281;1126.47504;162.98954;251.03166400000003;900.7032700000001;3053.8514999999998;1998.0144;812.6297800000001;306.907825;352.89339400000006;310.72183;1305.17244;547.79274;407.83711000000005;1463.9435;595.5340600000001;1725.4277;1.0;VALOR
QUESO ECO.;;5125.2036;1302.99831;897.5436500000001;1302.90921;806.87638;814.87609;4220.4897;230.4991;674.2146;2621.5781;2503.6254000000004;260.54717999999997;1301.5051799999999;1900.3167999999998;1662.8343;3563.1512;888.91373;1952.0354000000002;939.19342;1345.06099;1328.1022600000001;475.18701000000004;914.1001699999999;1016.9736899999999;374.82820999999996;606.2837499999999;285.569838;124.15854300000001;391.98033;832.9121399999999;1999.6452999999997;1247.85853;652.807;165.12682;342.64891;230.4991;784.27488;742.8133999999999;296.6211;758.04765;350.87997099999995;1454.2916600000003;1.0;VALOR
PAN FRESCO/CONG.ECO.;;74678.296;18760.0278;9600.573600000002;17293.248;11737.153999999999;17287.295;63842.337;3159.8133999999995;7676.148999999999;32010.157;42668.13999999999;1319.04378;15357.881399999998;30539.304000000004;27462.068000000003;58001.373999999996;13726.379;23183.949;13401.522399999998;24366.448;16009.017;6174.687900000002;17808.317099999997;12833.307900000002;4596.4998000000005;9539.474100000001;6080.9832;1636.0117599999999;6491.926100000001;13221.769;30197.106;15103.161100000001;9664.3358;1112.30529;1931.28317;3159.8133999999995;14858.85;8687.029600000002;5339.845900000001;11454.8883;4557.226699999999;23577.055999999997;1.0;VALOR
BOLL/PAST.GALL. ECO.;;10593.043000000001;3046.3953999999994;1818.5587999999998;2452.0791000000004;1327.3563600000002;1948.6523900000002;8204.906200000001;1008.94793;1379.18796;5526.6146;5066.4276;591.46447;3121.8101;3455.4357;3424.3317;6879.7676;2423.40215;3108.5315;2396.5521;2664.5567;2678.2740999999996;1509.1336800000004;1446.2575;1852.1725000000001;590.96966;1050.14372;1187.55797;278.53308000000004;699.02079;1475.40934;3916.7975;3021.5481;1480.26635;389.34288;433.60884000000004;1008.94793;1661.4378000000002;1115.34361;775.6029399999999;1446.39015;942.7764800000001;2819.591299999999;1.0;VALOR
ARROZ ECO.;;1195.2036400000002;479.665099;198.93282700000003;260.60139999999996;85.51865999999998;170.48555500000003;963.5745799999999;104.75202999999996;126.876975;571.95188;623.2516999999999;64.405476;247.84239;443.15657999999996;439.79919700000005;882.9557499999999;227.3179;383.921124;320.98238000000003;262.98217700000004;281.90889000000004;232.895421;69.928547;254.32113099999998;43.442842999999996;82.98397299999999;215.62863800000002;14.094141999999998;53.29077800000001;118.42170500000003;406.36874;368.4810140000001;248.641405;20.095584000000002;77.458799;104.75202999999996;207.29850799999994;103.594475;95.10476200000001;125.488118;100.51419399999999;360.897147;1.0;VALOR
TOTAL PASTAS ECO.;;2776.571;1064.79773;485.05729;458.3816;465.46462999999994;302.869693;1940.8389;300.6272;535.1047799999999;1808.3596499999996;968.2110599999999;189.538698;982.33834;1096.7188199999996;507.97511999999995;1604.69392;492.2140999999999;745.01849;638.4009699999999;900.9374099999999;963.0672;443.64619000000005;277.329493;413.93791;64.56188399999999;137.172402;411.00844;65.847437;85.055672;481.68358;1158.4562899999999;584.6193900000001;466.75604000000004;137.13092099999997;165.64669299999997;300.6272;592.17799;253.16594;349.35909;326.97913;217.57646;433.90756;1.0;VALOR
LEGUMBRES ECO.;;3417.6237;1185.3204100000003;660.2947800000001;760.6671500000001;322.56209000000007;488.77939800000007;2738.4924;280.04309299999994;399.0880200000001;2098.10583;1319.5180300000002;331.8809120000001;892.7572200000001;1331.78147;861.2038500000001;2192.9855099999995;715.9646099999999;928.1719999999999;940.1880099999998;833.29918;936.2850500000001;255.79212200000003;415.24659199999996;561.4803799999999;254.40416200000004;206.58900900000003;729.1996500000001;58.626611999999994;190.41351;592.0334300000001;1267.5393800000002;938.47771;429.15936;284.283103;181.609914;280.04309299999994;414.50291;400.62141299999996;334.08608100000004;507.85664;324.82618999999994;689.7943;1.0;VALOR
TOTAL ACEITE ECO.;;8059.054100000001;2211.0001;782.82454;3086.5160800000003;984.8764349999999;993.8364300000001;6611.843;447.036693;1000.1741799999999;3356.3167;4702.736900000001;195.042572;1682.19731;2924.12886;3257.68504;6181.8143;2079.0783699999997;2214.9234100000003;1100.1522399999997;2664.89978;1378.52351;1558.6275500000002;1899.3894100000005;1678.01884;298.559263;436.25372699999997;730.599341;79.08200000000002;384.32699;1702.5506500000004;3341.4100999999996;1476.26603;1154.49971;27.277914;383.898993;447.036693;1710.12298;863.985281;771.806791;573.4517200000001;891.77233;2389.70078;1.0;VALOR
TOTAL VINOS ECO.;;8331.198800000002;4246.607;1421.2660299999998;968.6888299999998;632.6922000000001;1061.94508;7761.0618;135.32985;434.80765700000006;2154.07253;6177.126799999999;133.990705;639.52561;4937.90567;2619.77703;7557.6831;720.396648;5616.8578;523.4904;1470.453925;2567.31157;541.2492050000001;1431.223485;362.83583500000003;149.87123100000002;229.39120400000002;2939.6175320000007;109.69881000000001;3134.92453;1238.6020199999998;1903.83707;1463.3468999999998;590.488437;64.357084;79.05726200000001;135.32985;744.3294329999999;893.349735;169.53380800000002;3623.3049100000003;230.790392;2391.1464499999997;1.0;VALOR
TOTAL ZUMO/NECTAR ECO;;2794.5078000000003;699.9554999999999;536.65853;623.72386;679.9584100000001;254.211477;2171.11572;166.699417;456.69267999999994;1685.1096000000002;1109.3981;98.369711;1011.48036;827.9262299999999;856.7315799999999;1684.6576;749.55696;1165.92575;305.6813400000001;573.3436800000001;695.3569600000002;312.15856499999995;582.0706399999999;334.71401000000003;255.41233499999998;172.734345;321.2657949999999;120.795038;64.73522000000001;388.19816699999996;916.3554399999999;753.3394900000001;671.8793199999999;129.00824999999998;69.76032700000002;166.699417;459.01762999999994;157.05163700000003;364.01781100000005;267.65628000000004;437.759429;743.53692;1.0;VALOR
