Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
DESCAFEINADO CS;;32.555;27.075;40.186;30.382;35.707;43.307;34.254;25.714;35.325;28.904;33.162;41.786;29.204;33.342;38.504;33.79;32.2;29.317;3.0;VALOR
NO DESCAFEINADO CS;;43.544;42.389;48.699;36.428;51.565;49.177;42.602;38.63;53.142;28.684;42.186;47.433;39.174;43.323;46.375;42.56;42.944;37.79;3.0;VALOR
SUCEDANEOS DE CAFE;;14.034;11.088;10.838;10.557;17.089;16.253;11.996;11.632;12.991;10.323;18.435;19.473;19.487;20.4;22.478;25.068;15.84;8.568;2.0;VALOR
CAFE EN CAPSULAS;;47.714;60.164;55.107;47.349;55.535;58.473;45.752;41.937;48.011;36.112;37.612;37.825;39.88;33.148;44.751;38.689;47.538;39.997;2.0;VALOR
DESCAFEINADO CPS;;22.647;30.343;32.278;26.188;26.734;33.167;22.754;17.539;20.669;12.877;17.497;17.037;16.053;10.478;21.164;24.864;20.513;14.36;3.0;VALOR
NO DESCAFEINADO CPS;;43.967;57.015;46.829;43.276;51.943;53.688;41.282;38.691;44.585;30.952;34.227;34.307;36.898;31.004;40.235;34.805;45.177;38.24;3.0;VALOR
INFUSIONES;;69.53;68.83;68.634;64.474;70.003;71.599;71.911;69.968;67.349;62.786;66.519;74.99;68.568;73.786;63.336;54.112;64.082;75.01;2.0;VALOR
INFUSIONES ENVASADO;;68.941;68.205;68.627;64.472;69.176;71.334;71.387;69.188;65.636;62.01;66.379;74.582;67.94;73.584;62.859;53.986;64.071;74.519;3.0;VALOR
INFUSIONES GRANEL;;3.888;6.773;0.777;0.403;3.316;5.64;3.858;3.873;6.916;4.985;2.652;1.511;4.535;9.068;6.248;1.673;1.941;3.43;3.0;VALOR
TE;;38.99;38.077;36.228;40.26;37.717;39.147;43.161;41.671;37.842;33.232;33.565;40.459;34.256;41.41;31.03;27.668;43.404;43.12;3.0;VALOR
MANZANILLA;;30.013;25.885;27.242;25.425;32.63;28.804;32.569;30.491;26.348;31.416;28.78;36.363;24.055;29.363;29.565;23.029;30.662;33.326;3.0;VALOR
POLEO;;13.923;14.115;14.026;9.694;16.178;14.94;16.022;14.569;13.214;13.386;12.968;14.621;11.366;12.131;7.754;7.923;6.102;13.994;3.0;VALOR
OTRAS INFUSIONES;;52.255;51.679;50.503;48.898;56.833;49.442;52.999;52.764;53.505;48.84;49.28;54.999;52.798;50.933;42.7;41.335;42.05;59.882;3.0;VALOR
CALDOS;;61.803;59.887;65.515;73.261;61.026;58.8;62.889;61.934;72.209;63.977;58.396;58.015;62.086;63.088;63.644;66.682;63.256;54.246;1.0;VALOR
AYUDAS CULINARIAS;;9.339;9.953;12.686;13.477;11.922;10.118;10.465;7.106;11.088;9.761;5.456;7.253;4.415;15.186;5.864;4.622;4.169;12.63;2.0;VALOR
SALSAS;;95.95;94.652;95.725;97.254;96.412;96.798;96.698;97.183;97.192;98.585;94.899;92.129;96.877;93.789;95.711;96.993;90.087;97.068;1.0;VALOR
KETCHUP;;56.033;47.199;56.154;63.398;54.885;50.043;61.362;61.529;64.133;62.19;57.781;51.334;51.819;54.659;47.317;35.77;44.562;65.146;2.0;VALOR
MAYONESA;;82.38;75.001;81.803;79.597;83.085;86.295;84.494;82.534;83.544;92.329;85.284;80.117;88.606;82.672;85.56;82.762;86.571;82.881;2.0;VALOR
MAYONESA LIGHT;;34.137;28.85;35.681;31.994;36.3;27.91;33.278;37.886;38.043;42.214;41.93;36.364;42.659;33.752;29.225;21.772;39.635;25.224;3.0;VALOR
MOSTAZA;;32.885;33.427;30.674;48.978;30.458;29.449;34.451;39.416;27.413;25.736;33.617;27.972;25.012;21.38;22.743;16.28;29.788;45.918;2.0;VALOR
OTRAS SALSAS;;84.538;87.114;82.981;88.383;87.435;89.983;87.174;88.035;84.18;83.531;78.201;72.476;73.602;84.604;80.252;70.856;71.765;82.911;2.0;VALOR
AGUA DE BEBIDA ENVAS.;;83.384;88.204;83.008;89.135;90.076;90.524;85.681;73.801;89.039;82.832;80.49;83.069;82.095;80.372;67.477;78.313;71.921;85.832;1.0;VALOR
AGUA DE BEB.CON GAS;;19.53;34.676;14.15;27.08;26.778;15.217;13.124;16.253;14.29;6.85;8.928;18.502;14.937;9.672;9.991;12.059;13.345;29.766;2.0;VALOR
AGUA DE BEB.SIN GAS;;80.918;84.169;80.344;85.816;87.409;89.979;84.006;70.626;87.704;82.319;79.926;80.251;81.314;79.874;65.032;76.773;67.426;83.779;2.0;VALOR
GASEOSAS Y BEBID.REFR;;94.272;93.406;96.193;96.529;95.51;95.761;95.672;94.171;97.532;96.121;94.458;92.444;90.853;95.008;87.791;93.252;89.227;93.729;1.0;VALOR
GASEOSAS;;26.754;23.451;32.812;26.602;26.472;31.661;29.378;30.499;32.929;17.277;26.647;33.568;28.923;20.734;18.112;26.783;24.297;12.231;2.0;VALOR
BEBIDAS REFRESCANTES;;93.661;92.983;95.911;96.571;94.981;95.314;95.01;93.36;97.114;96.008;93.863;90.819;90.56;94.929;86.811;92.606;87.184;93.743;2.0;VALOR
BEB.REFRESC.NARANJA;;47.083;44.152;45.705;49.809;46.882;58.459;51.979;46.019;56.943;60.339;48.029;42.762;44.287;48.842;36.964;45.666;31.614;39.715;3.0;VALOR
BEB.REFRESC.LIMON;;45.012;49.906;39.936;47.655;43.209;49.11;48.38;48.184;59.063;50.616;40.541;38.233;23.396;39.837;32.082;28.737;32.532;40.184;3.0;VALOR
BEB.REFRESC.COLA;;78.5;79.067;78.22;76.915;79.835;80.138;81.207;81.03;85.348;76.837;77.408;74.839;75.155;87.313;68.728;59.994;61.425;72.905;3.0;VALOR
COLA NORMAL;;49.691;51.3;48.169;50.942;50.428;49.395;52.124;49.22;55.836;50.555;54.047;48.369;44.305;54.705;38.885;36.915;33.724;45.481;4.0;VALOR
COLA LIGHT;;48.841;50.001;53.328;40.876;47.946;49.822;53.223;57.203;53.081;46.181;42.996;40.676;38.019;57.392;36.12;26.151;31.575;46.457;4.0;VALOR
COLA SIN CAFEINA;;5.638;5.136;3.202;11.129;6.564;7.422;5.931;5.414;5.965;6.93;6.348;7.383;9.132;8.522;2.876;2.641;6.87;1.936;4.0;VALOR
COLA LIGHT S/CAFE.;;30.998;29.008;36.252;24.335;27.833;26.924;35.092;34.596;35.202;35.959;27.234;30.586;40.844;37.945;26.542;19.133;35.596;18.594;4.0;VALOR
BEB.REFRESC.TONICA;;32.154;35.065;30.831;40.394;32.376;34.141;38.207;29.462;29.223;22.258;26.377;33.606;25.962;28.184;28.599;25.087;31.911;24.536;3.0;VALOR
BEB.REF.TE/CAFE;;41.352;40.139;44.824;39.826;37.489;41.95;46.41;45.256;47.001;52.58;33.964;39.375;29.891;46.463;28.76;33.176;36.748;44.058;3.0;VALOR
BEB.REF.ISOTONICAS;;48.333;45.013;56.878;54.486;48.183;45.683;49.66;53.071;50.979;49.104;48.019;54.694;43.909;51.622;37.977;44.732;35.931;42.066;3.0;VALOR
BEBIDAS ENERGETICA;;14.853;13.501;12.869;20.165;14.725;16.707;17.756;15.719;16.44;9.571;13.108;14.477;12.767;14.461;8.048;13.14;6.509;20.346;4.0;VALOR
OTRAS BEB.REFRESC.;;56.113;52.389;56.325;55.953;54.11;58.378;66.443;53.003;64.759;62.761;53.655;46.448;43.058;54.156;41.147;53.876;49.882;73.091;3.0;VALOR
BEBIDAS ZUMO+LECHE;;27.183;18.019;23.531;24.639;26.166;30.851;39.416;26.226;38.706;38.549;30.002;19.531;16.993;20.988;18.58;21.039;23.3;28.761;4.0;VALOR
BASES PIZZAS&MASAS HO;;66.564;65.311;73.681;62.712;63.357;68.765;69.757;68.476;63.992;81.21;69.144;65.602;60.782;68.96;60.055;56.024;70.374;59.603;1.0;VALOR
ALGAS;;1.695;3.359;0.627;2.505;1.83;2.398;1.942;1.38;0.837;2.512;1.068;0.414;1.048;0.0;0.716;4.503;0.0;0.244;2.0;VALOR
HARINAS Y SEMOLAS;;81.774;79.951;81.083;85.605;80.981;79.007;84.102;78.013;84.432;85.107;83.373;85.192;85.954;80.575;78.859;81.795;82.289;85.376;1.0;VALOR
ENCURTIDOS;;59.016;53.143;71.819;59.088;66.247;79.948;54.795;66.778;64.343;54.627;67.407;38.07;51.162;60.445;62.804;61.519;54.146;45.488;1.0;VALOR
ESPECIAS Y CONDIMENTO;;88.548;86.494;83.936;90.923;90.799;90.45;90.902;87.649;89.313;86.984;86.055;87.524;89.666;90.728;88.914;89.441;85.799;88.504;1.0;VALOR
SAL;;78.772;76.165;74.623;84.943;78.104;80.776;83.142;79.276;81.979;83.706;76.489;80.581;69.598;66.738;75.364;80.96;78.571;76.412;1.0;VALOR
CARAMELOS,CHICLES&GOL;;77.813;76.982;74.4;81.559;77.625;78.962;79.698;74.625;77.268;85.521;78.721;79.14;78.901;77.176;73.731;78.312;84.048;79.062;1.0;VALOR
COMPLEMENTS&DIETETICO;;4.599;4.896;6.057;2.672;5.86;4.215;4.229;3.437;2.787;2.773;4.872;5.346;5.083;6.938;6.727;2.532;7.121;4.32;1.0;VALOR
OTROS PROD.EN PESO;;96.366;95.314;95.857;98.733;97.861;97.118;96.48;96.907;96.629;98.239;95.45;94.195;98.263;92.697;94.287;95.311;97.118;97.324;1.0;VALOR
SNACKS APERITIVOS;;78.313;78.588;76.662;77.369;81.924;78.024;79.288;81.425;88.776;85.719;78.755;65.446;71.554;74.21;71.03;75.738;69.588;74.039;2.0;VALOR
PROTEINAS VEGETALES;;20.965;27.931;22.526;20.061;20.811;21.737;18.406;22.969;17.348;12.044;13.75;17.596;15.001;28.045;19.442;20.067;19.478;23.836;2.0;VALOR
OTROS PROD.EN VOLUMEN;;49.982;57.36;44.709;58.259;53.489;53.054;49.257;48.46;41.828;44.142;41.475;45.62;33.713;45.144;48.107;38.571;47.934;61.242;1.0;VALOR
BEBIDAS VEGETALES;;44.193;53.353;42.855;54.805;49.377;45.704;40.952;42.629;34.705;33.66;34.581;37.744;28.448;40.246;43.12;37.863;41.539;57.384;2.0;VALOR
.T.ALIMENT.ECOLOGICOS;;94.007;95.542;95.857;94.928;92.299;94.291;94.45;94.051;91.088;95.099;93.347;94.82;95.563;92.108;96.035;90.917;90.574;91.775;0.0;VALOR
T.HUEVOS KGS ECO.;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;VALOR
T.HUEVOS UNDS.ECO.;;21.676;28.199;12.525;18.329;18.445;22.658;24.602;18.977;18.063;22.564;17.414;21.913;20.714;25.962;26.689;8.88;16.814;21.076;1.0;VALOR
T.HUEVOS GALLINA ECO;;21.525;27.974;12.525;18.312;18.179;22.255;24.477;18.626;17.746;22.615;17.39;22.091;20.714;25.962;26.688;8.88;16.814;21.076;2.0;VALOR
TOTAL CARNE ECO.;;62.669;69.655;70.104;58.839;59.809;57.945;62.212;65.731;59.658;64.131;62.706;59.738;65.615;59.606;65.347;61.082;53.583;47.289;1.0;VALOR
CARNE FRESCA ECO.;;56.879;64.081;64.24;54.515;51.565;52.026;57.185;60.263;52.693;57.65;59.856;54.523;61.684;47.945;59.846;57.333;52.285;38.125;2.0;VALOR
CARNE CONGELADA ECO.;;5.571;6.742;4.464;6.768;7.143;2.56;5.421;2.944;8.558;7.8;3.243;6.983;0.836;8.944;5.545;6.769;2.148;8.902;2.0;VALOR
CARNE TRANSFORM.ECO.;;24.257;30.618;25.811;24.864;23.818;33.271;23.144;26.434;20.182;24.964;20.351;20.868;23.001;21.299;23.506;24.034;14.347;15.859;2.0;VALOR
TOTAL PESCA ECO.;;32.729;36.815;26.487;30.526;30.595;40.134;34.871;33.116;25.857;36.004;34.334;39.136;35.002;43.993;33.232;30.2;28.275;14.648;1.0;VALOR
PESCADOS ECO. .;;20.261;20.917;22.929;15.487;19.72;22.398;21.538;22.91;17.852;20.153;26.359;26.097;23.599;29.217;20.511;22.363;17.634;7.195;2.0;VALOR
MARISC/MOLS/CRS ECO.;;15.401;18.424;11.046;11.214;14.139;14.056;20.154;15.572;15.302;11.823;13.396;21.152;13.184;16.979;13.187;22.509;11.849;2.033;2.0;VALOR
CONS.PSCD/MOLUS.ECO.;;11.975;16.13;7.682;12.382;10.73;20.02;11.582;10.17;4.901;14.551;10.765;18.305;10.434;12.636;15.023;5.016;5.37;6.628;2.0;VALOR
T.LECHE LIQUIDA ECO.;;5.374;7.607;3.221;11.332;4.283;6.789;4.637;6.594;2.626;2.194;3.507;5.577;2.721;7.885;5.613;6.999;4.709;4.73;1.0;VALOR
LECHES FERMENTDS.ECO.;;12.795;16.412;13.305;17.875;11.739;11.195;9.769;12.89;6.193;8.87;7.39;18.175;10.496;18.069;18.092;8.776;13.909;13.958;1.0;VALOR
QUESO ECO.;;19.523;22.826;17.443;21.096;14.109;31.601;20.611;22.355;21.385;18.898;20.358;22.067;20.191;19.246;16.914;13.721;15.548;12.991;1.0;VALOR
PAN FRESCO/CONG.ECO.;;52.67;54.373;58.304;52.512;46.567;52.602;55.807;50.145;49.386;54.539;56.163;54.87;63.682;58.337;54.07;56.857;66.456;48.802;1.0;VALOR
BOLL/PAST.GALL. ECO.;;28.801;33.966;26.934;32.468;28.908;23.927;26.626;30.553;28.304;24.943;23.302;31.605;23.088;31.355;36.983;22.685;20.243;21.303;1.0;VALOR
ARROZ ECO.;;2.647;3.331;8.929;1.529;1.924;1.705;1.712;3.074;0.603;1.741;1.846;2.994;0.23;1.93;4.493;4.841;3.597;4.0;1.0;VALOR
TOTAL PASTAS ECO.;;11.275;16.49;7.228;20.283;13.268;9.02;8.796;11.089;6.306;10.603;5.32;8.538;7.506;14.451;16.316;9.948;14.716;9.367;1.0;VALOR
LEGUMBRES ECO.;;8.29;14.47;4.5;9.695;8.296;9.567;6.416;8.014;4.418;6.27;5.473;6.583;9.377;11.019;9.413;4.602;14.085;6.502;1.0;VALOR
TOTAL ACEITE ECO.;;9.187;10.71;10.0;6.82;7.51;2.799;14.746;10.666;4.59;6.225;5.233;9.082;9.421;10.897;10.259;19.719;1.482;5.927;1.0;VALOR
TOTAL VINOS ECO.;;5.089;10.491;2.446;3.56;4.487;10.768;3.609;5.011;2.47;1.652;3.86;6.708;2.981;1.461;6.474;2.799;9.248;3.713;1.0;VALOR
TOTAL ZUMO/NECTAR ECO;;3.261;4.805;3.684;5.739;2.854;4.165;1.907;4.02;1.403;1.834;2.249;4.322;3.363;3.514;5.502;0.382;2.472;1.732;1.0;VALOR
PATATAS FRESCAS ECO.;;17.078;19.349;17.123;21.454;18.945;21.152;20.329;14.37;11.264;16.367;16.057;17.978;24.074;24.083;15.635;10.131;15.983;8.111;1.0;VALOR
T.HORTALIZAS FRE.ECO.;;64.454;70.869;68.568;68.838;58.073;61.599;67.54;63.37;55.032;68.018;60.315;66.229;66.063;61.231;68.445;63.834;74.204;53.483;1.0;VALOR
T.FRUTAS FRESCAS ECO.;;62.871;67.155;67.742;68.206;59.497;56.824;64.97;63.32;53.917;66.604;64.417;66.354;70.525;68.838;63.153;49.538;70.756;41.24;1.0;VALOR
FRUTOS SECOS ECO.;;18.567;23.037;14.351;16.767;17.741;20.678;16.111;18.997;12.344;16.361;14.935;17.806;29.684;20.454;29.573;16.081;23.032;11.954;1.0;VALOR
T.FRUTA&HORTA.TR.ECO.;;14.618;18.8;14.093;21.622;12.875;11.295;9.361;18.839;6.413;9.211;11.847;17.13;18.206;25.749;23.61;10.268;16.613;8.79;1.0;VALOR
PLATOS PREPARADOS ECO;;9.27;12.277;5.999;14.377;9.287;11.877;7.169;10.057;5.126;7.104;7.455;7.261;9.046;4.152;15.04;4.636;12.542;9.026;1.0;VALOR
CAFES/INFUSIONES ECO.;;17.765;21.353;17.142;18.051;16.626;14.68;13.422;18.202;13.54;8.596;15.711;25.439;18.922;17.08;22.631;15.316;32.842;19.636;1.0;VALOR
HARINAS Y SEMOLAS ECO;;8.128;10.589;8.115;11.137;7.286;4.493;5.917;9.04;3.181;5.785;5.576;7.545;12.912;9.218;14.26;5.771;8.0;10.538;1.0;VALOR
BEBIDAS VEGETALES ECO;;10.996;15.495;8.431;19.06;11.516;10.047;7.926;9.82;6.64;8.109;6.894;10.678;9.245;7.771;14.071;10.681;15.326;16.063;1.0;VALOR
RESTO PRODUCTOS ECO;;39.646;48.742;42.423;46.893;37.357;34.01;32.563;41.716;29.488;26.964;28.698;45.992;36.282;48.978;46.596;28.699;49.008;44.76;1.0;VALOR
.T.ALIMENT.SIN GLUTEN;;99.81;99.766;99.848;99.251;99.89;99.962;99.899;99.843;99.941;99.638;99.78;99.576;99.973;99.974;99.863;98.458;99.352;99.843;0.0;VALOR
TOTAL CARNE SIN GLUTN;;96.061;94.402;96.444;98.029;96.864;98.605;96.852;97.523;96.416;97.878;97.111;92.988;91.556;94.68;96.803;92.463;96.264;92.986;1.0;VALOR
CARNE TRANSFORM. SG.;;96.061;94.402;96.444;98.029;96.864;98.605;96.852;97.523;96.416;97.878;97.111;92.988;91.556;94.68;96.803;92.463;96.264;92.986;2.0;VALOR
CHORIZOS SG;;64.042;53.462;69.097;48.516;63.087;65.001;64.65;68.553;71.662;50.825;65.947;72.908;54.823;74.911;79.357;61.453;79.915;57.403;3.0;VALOR
SALCHICHN/SALAMI SG;;41.512;30.96;42.636;43.941;45.057;42.178;58.734;36.67;52.212;37.348;38.58;36.992;33.553;31.935;32.404;36.187;34.373;37.948;3.0;VALOR
O.PROD.CURADOS S.G.;;30.47;32.693;38.395;28.493;27.094;22.001;27.577;37.453;33.64;26.054;31.412;25.341;28.973;28.058;35.154;36.15;38.463;20.109;3.0;VALOR
JAMON COCIDO SG;;68.567;68.587;73.333;70.971;71.634;68.425;68.002;70.222;70.436;69.81;64.217;63.689;64.488;68.283;71.759;52.602;71.639;63.479;3.0;VALOR
FIAMBRES SG;;86.438;82.586;87.155;84.499;87.253;88.008;90.669;89.736;91.351;95.355;87.697;79.416;74.972;82.017;82.351;78.353;89.135;81.112;3.0;VALOR
COCIDOS Y OTROS SG;;62.176;60.142;71.129;65.661;64.741;58.467;62.421;67.287;70.145;71.713;67.69;49.73;51.995;61.531;60.684;57.379;45.89;51.051;3.0;VALOR
DERIVADOS LACTEOS SG;;92.437;92.912;93.515;94.3;94.103;94.414;93.822;92.949;94.81;93.395;91.844;86.492;88.99;89.767;86.6;93.568;94.427;90.394;1.0;VALOR
QUESO SG;;33.442;43.482;40.197;31.111;30.952;26.557;28.046;35.454;30.329;35.647;31.713;33.153;26.748;35.113;29.91;37.902;39.283;28.036;2.0;VALOR
HELADOS Y TARTAS SG;;69.617;70.057;70.977;68.789;75.333;70.697;74.046;70.544;77.323;68.345;64.623;63.185;62.837;55.604;58.479;73.811;66.751;61.529;2.0;VALOR
NATA SG;;28.802;27.754;27.717;32.632;26.559;24.271;29.616;29.893;31.565;40.632;33.727;27.559;34.072;27.408;24.196;23.259;16.78;28.565;2.0;VALOR
NATILLAS SG;;29.108;29.112;26.514;28.146;29.432;30.735;34.599;26.473;35.429;31.926;26.341;25.365;23.327;29.442;24.907;15.437;20.977;30.235;2.0;VALOR
FLANES PREPARADOS SG;;43.694;48.626;42.696;48.669;48.811;49.549;47.825;39.846;44.87;41.408;40.452;39.595;35.533;37.35;35.593;28.721;33.849;33.724;2.0;VALOR
CREMA CHOCOLATE SG;;14.89;11.919;13.816;13.67;16.778;24.731;15.928;11.454;17.836;22.684;13.038;13.926;14.329;11.762;14.522;7.908;15.299;23.033;2.0;VALOR
OT.DER.LACTEOS SG;;62.545;58.237;63.935;60.26;63.81;65.754;67.7;64.848;63.041;64.39;62.514;56.045;62.793;58.58;56.688;44.631;67.349;62.829;2.0;VALOR
PAN SG;;30.666;31.116;22.432;27.186;28.801;27.966;31.28;31.76;29.016;27.962;32.517;35.633;38.075;30.956;36.016;30.374;31.607;23.275;1.0;VALOR
BOLL.PAST.GAL.CERE.SG;;21.081;18.963;19.818;20.624;24.393;19.465;18.427;24.62;22.955;25.044;17.951;19.566;22.191;27.967;18.96;26.112;15.012;25.694;1.0;VALOR
CHOC/CACAO/SUC.SG;;46.118;43.619;45.575;42.368;44.383;48.018;51.596;44.546;48.665;48.211;46.844;48.088;39.617;46.986;39.059;43.265;43.615;51.065;1.0;VALOR
TOTAL PASTAS SG;;17.425;17.294;20.995;23.293;17.928;19.833;18.96;17.832;16.914;14.89;14.737;17.745;11.791;11.545;18.02;12.261;7.999;15.722;1.0;VALOR
CERVEZAS SG;;4.258;3.935;5.54;7.673;4.453;5.512;3.881;5.498;5.032;4.651;3.172;2.415;4.543;7.37;3.757;3.6;4.809;2.509;1.0;VALOR
TOTAL ZUMO/NECTAR SG;;33.749;42.471;36.578;36.313;47.052;38.648;31.377;31.33;36.609;31.437;29.244;21.705;19.134;17.521;16.144;19.732;30.294;35.361;1.0;VALOR
NECTARES SG;;22.12;24.662;24.899;23.353;26.531;22.231;23.621;18.914;22.902;21.393;21.185;19.369;13.966;14.868;10.884;14.958;17.922;30.068;2.0;VALOR
ZUMOS ENRIQ.SG;;20.905;21.405;19.852;21.167;27.407;25.728;22.725;18.38;22.385;19.62;21.371;16.781;13.969;13.091;9.143;14.741;13.363;28.361;2.0;VALOR
T.FRUTA&HORTA.TRAN.SG;;48.968;47.471;56.267;45.453;46.343;39.97;44.959;52.93;46.824;45.718;46.852;55.276;53.743;52.172;56.646;41.875;48.515;55.897;1.0;VALOR
PLATOS PREPARADOS SG;;86.063;90.627;89.119;83.86;91.399;87.61;89.579;90.203;89.466;93.755;82.374;64.335;65.628;81.654;79.114;71.628;74.133;76.731;1.0;VALOR
PLAT.PREP.CONSERV.SG;;43.271;39.943;54.245;40.292;47.931;44.994;49.964;45.158;47.398;41.967;40.037;32.803;31.515;43.96;41.689;26.323;31.276;34.364;2.0;VALOR
PLAT.PREP.CONGEL. SG;;29.724;28.431;36.853;22.021;38.782;37.237;34.422;29.689;34.742;37.822;24.975;20.138;16.259;16.499;21.876;18.84;20.282;24.2;2.0;VALOR
P.P.SOPAS Y CREMA SG;;69.085;82.353;74.958;66.609;75.67;71.752;71.956;73.319;74.336;74.75;64.253;35.9;43.617;64.097;60.188;57.868;52.461;46.309;2.0;VALOR
P.P.PIZZA SG;;4.524;4.641;4.142;5.262;7.643;2.486;4.123;5.175;4.073;3.471;4.796;4.178;3.181;0.734;2.292;3.826;3.813;4.131;2.0;VALOR
TORTILLAS REFRIGE.SG;;33.175;30.859;41.481;31.798;28.904;36.183;36.45;43.624;36.205;36.889;32.731;15.667;20.39;23.851;31.531;26.754;30.317;33.056;2.0;VALOR
PLATOS PREP.OTROS SG;;30.466;30.605;28.608;34.996;32.603;33.178;34.88;36.728;31.527;32.432;24.777;17.074;20.62;21.652;24.428;15.391;21.126;29.262;2.0;VALOR
CALDOS SIN GLUTEN;;39.501;37.769;48.342;49.527;43.467;36.951;35.905;40.796;50.798;40.245;40.355;29.991;37.188;43.517;42.766;47.217;42.177;32.681;1.0;VALOR
SALSAS SIN GLUTEN;;65.909;56.666;66.251;68.227;65.575;70.109;70.045;64.472;72.75;69.406;67.628;61.429;72.295;69.675;67.406;70.725;76.017;70.132;1.0;VALOR
GASEOSAS&BEBID.REF.SG;;32.511;25.156;23.546;31.931;31.452;39.122;42.811;32.17;43.877;46.871;32.024;23.468;23.139;34.776;22.797;28.289;23.983;37.502;1.0;VALOR
BEBIDAS REFRESCAN.SG;;32.511;25.156;23.546;31.931;31.452;39.122;42.811;32.17;43.877;46.871;32.024;23.468;23.139;34.776;22.797;28.289;23.983;37.502;2.0;VALOR
BASES PIZZA&MASAS SG;;4.016;5.101;6.314;1.21;3.536;3.258;3.485;4.82;3.097;5.194;4.552;5.133;3.726;1.272;4.089;0.0;3.642;2.571;1.0;VALOR
HARINAS Y SEMOLAS SG;;29.458;30.92;29.438;31.158;31.948;24.899;29.877;27.597;32.495;28.048;29.401;27.239;31.294;22.948;25.32;20.956;33.62;35.869;1.0;VALOR
RESTO PRODUCTOS SG;;91.101;90.917;93.34;93.041;92.197;91.026;91.656;91.726;94.249;92.107;90.232;89.378;85.212;92.229;88.764;85.142;86.747;89.606;1.0;VALOR
ALIMENTACION FRESCA;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;VALOR
RESTO ALIMENTACION;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;VALOR
